time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,rollout/success_rate,train/ent_coef,train/n_updates,time/total_timesteps,time/fps,train/ent_coef_loss,time/episodes
269,97.34375,-97.28125,0.3261218615807593,0.0001,-4.323321007192135,0.0625,0.9968459429219365,64,3200,11,-0.015962049252266297,4
269,97.34375,-97.28125,,,,0.0625,,,3200,11,,8
269,97.34375,-97.28125,,,,0.0625,,,3200,11,,12
269,97.34375,-97.28125,,,,0.0625,,,3200,11,,16
269,97.34375,-97.28125,,,,0.0625,,,3200,11,,20
269,97.34375,-97.28125,,,,0.0625,,,3200,11,,24
269,97.34375,-97.28125,,,,0.0625,,,3200,11,,28
269,97.34375,-97.28125,,,,0.0625,,,3200,11,,32
762,98.671875,-98.640625,0.2362858756678179,0.0001,-10.153707772493362,0.03125,0.9841466369107366,192,6400,8,-0.08072652167174965,36
762,98.671875,-98.640625,,,,0.03125,,,6400,8,,40
762,98.671875,-98.640625,,,,0.03125,,,6400,8,,44
762,98.671875,-98.640625,,,,0.03125,,,6400,8,,48
762,98.671875,-98.640625,,,,0.03125,,,6400,8,,52
762,98.671875,-98.640625,,,,0.03125,,,6400,8,,56
762,98.671875,-98.640625,,,,0.03125,,,6400,8,,60
762,98.671875,-98.640625,,,,0.03125,,,6400,8,,64
1022,97.73529411764706,-97.66176470588235,0.3371999248629436,0.0001,-12.314205437898636,0.07352941176470588,0.9778640605509281,256,8960,8,-0.11306851904373616,68
1033,98.26041666666667,-98.19791666666667,,,,0.0625,,,9600,9,,72
1033,98.26041666666667,-98.19791666666667,,,,0.0625,,,9600,9,,76
1033,98.26041666666667,-98.19791666666667,,,,0.0625,,,9600,9,,80
1033,98.26041666666667,-98.19791666666667,,,,0.0625,,,9600,9,,84
1033,98.26041666666667,-98.19791666666667,,,,0.0625,,,9600,9,,88
1033,98.26041666666667,-98.19791666666667,,,,0.0625,,,9600,9,,92
1033,98.26041666666667,-98.19791666666667,,,,0.0625,,,9600,9,,96
1279,96.69,-96.6,0.20983844785951078,0.0001,-14.06564961373806,0.09,0.9716228926554322,320,11296,8,-0.14539918233640492,100
1513,97.54,-97.47,0.6000633062794805,0.0001,-16.095378771424294,0.07,0.9654226275160909,384,12384,8,-0.17768397345207632,104
1522,96.93,-96.85,,,,0.08,,,12800,8,,108
1522,96.93,-96.85,,,,0.08,,,12800,8,,112
1522,96.93,-96.85,,,,0.08,,,12800,8,,116
1522,96.93,-96.85,,,,0.08,,,12800,8,,120
1522,96.93,-96.85,,,,0.08,,,12800,8,,124
1522,96.93,-96.85,,,,0.08,,,12800,8,,128
1545,96.23,-96.13,,,,0.1,,,14304,9,,132
1774,95.26,-95.14,0.9796419425401837,0.0001,-18.263880878686905,0.12,0.9592628441751003,448,15200,8,-0.21004722826182842,136
1783,95.26,-95.14,,,,0.12,,,15712,8,,140
1787,95.26,-95.14,,,,0.12,,,16000,8,,144
1787,95.26,-95.14,,,,0.12,,,16000,8,,148
1787,95.26,-95.14,,,,0.12,,,16000,8,,152
1787,95.26,-95.14,,,,0.12,,,16000,8,,156
1787,95.26,-95.14,,,,0.12,,,16000,8,,160
2016,94.58,-94.45,1.9699378034565598,0.0001,-22.797039479017258,0.13,0.953141376376152,512,17024,8,-0.2424217602238059,164
2026,94.7,-94.59,,,,0.11,,,17600,8,,168
2031,93.65,-93.52,,,,0.13,,,17888,8,,172
2262,93.65,-93.52,0.754321101703681,0.0001,-23.719245582818985,0.13,0.9470586199313402,576,18912,8,-0.27477207221090794,176
2267,93.65,-93.52,,,,0.13,,,19200,8,,180
2267,93.65,-93.52,,,,0.13,,,19200,8,,184
2267,93.65,-93.52,,,,0.13,,,19200,8,,188
2267,93.65,-93.52,,,,0.13,,,19200,8,,192
2281,93.05,-92.91,,,,0.14,,,20064,8,,196
2504,94.69,-94.58,0.6445387207204476,0.0001,-22.913911789655685,0.11,0.941015088930726,640,20768,8,-0.3070601848885417,200
2509,94.69,-94.58,,,,0.11,,,20992,8,,204
2527,94.97,-94.86,,,,0.11,,,22048,8,,208
2533,94.92,-94.8,,,,0.12,,,22400,8,,212
2533,94.92,-94.8,,,,0.12,,,22400,8,,216
2533,94.92,-94.8,,,,0.12,,,22400,8,,220
2533,94.92,-94.8,,,,0.12,,,22400,8,,224
2760,94.92,-94.8,0.5823420295491815,0.0001,-22.236129373311996,0.12,0.9350113263353705,704,23264,8,-0.33940941048786044,228
2772,95.62,-95.52,,,,0.1,,,23968,8,,232
2776,96.59,-96.51,,,,0.08,,,24192,8,,236
2782,95.75,-95.65,,,,0.1,,,24544,8,,240
3009,95.22,-95.11,0.5009240233339369,0.0001,-21.64600560069084,0.11,0.9290458736941218,768,25312,8,-0.3716840436682105,244
3014,95.22,-95.11,,,,0.11,,,25600,8,,248
3014,95.22,-95.11,,,,0.11,,,25600,8,,252
3014,95.22,-95.11,,,,0.11,,,25600,8,,256
3015,95.22,-95.11,,,,0.11,,,25632,8,,260
3252,95.9,-95.8,0.5246703515294939,0.0001,-21.10930472612381,0.1,0.9231178276240826,832,27168,8,-0.404052606318146,264
3257,96.01,-95.91,,,,0.1,,,27328,8,,268
3262,97.19,-97.12,,,,0.07,,,27648,8,,272
3270,96.87,-96.79,,,,0.08,,,28128,8,,276
3495,96.87,-96.79,0.5407563393237069,0.0001,-20.61325004696846,0.08,0.917228389531374,896,28800,8,-0.43636374920606613,280
3495,96.87,-96.79,,,,0.08,,,28800,8,,284
3495,96.87,-96.79,,,,0.08,,,28800,8,,288
3495,96.87,-96.79,,,,0.08,,,28832,8,,292
3519,97.47,-97.4,,,,0.07,,,30368,8,,296
3522,97.47,-97.4,,,,0.07,,,30528,8,,300
3741,97.47,-97.4,0.46802532800938934,0.0001,-20.169516682624817,0.07,0.9113761140033603,960,30848,8,-0.4686829559504986,304
3747,97.47,-97.4,,,,0.07,,,31200,8,,308
3758,97.52,-97.46,,,,0.06,,,31840,8,,312
3761,97.52,-97.46,,,,0.06,,,32000,8,,316
3761,97.52,-97.46,,,,0.06,,,32000,8,,320
3763,97.52,-97.46,,,,0.06,,,32032,8,,324
4000,96.26,-96.18,0.3621327137807384,0.0001,-19.770880937576294,0.08,0.9055620254948735,1024,33504,8,-0.5010172640904784,328
4003,96.26,-96.18,,,,0.08,,,33696,8,,332
4007,96.26,-96.18,,,,0.08,,,33888,8,,336
4012,97.1,-97.04,,,,0.06,,,34144,8,,340
4237,97.63,-97.58,0.39244131778832525,0.0001,-19.401274889707565,0.05,0.899784087203443,1088,34848,8,-0.5333707788959146,344
4244,97.63,-97.58,,,,0.05,,,35200,8,,348
4244,97.63,-97.58,,,,0.05,,,35200,8,,352
4244,97.63,-97.58,,,,0.05,,,35200,8,,356
4265,97.24,-97.18,,,,0.06,,,36608,8,,360
4270,97.24,-97.18,,,,0.06,,,36800,8,,364
4486,97.7,-97.65,0.3749780610669404,0.0001,-19.06749340891838,0.05,0.8940433822572231,1152,36992,8,-0.5656265281140804,368
4492,97.7,-97.65,,,,0.05,,,37344,8,,372
4505,98.02,-97.98,,,,0.04,,,38048,8,,376
4512,98.02,-97.98,,,,0.04,,,38400,8,,380
4512,98.02,-97.98,,,,0.04,,,38400,8,,384
4512,98.02,-97.98,,,,0.04,,,38400,8,,388
4740,97.6,-97.55,0.3511351009365171,0.0001,-18.735024571418762,0.05,0.8883400447666645,1216,39392,8,-0.5979288974776864,392
4751,97.6,-97.55,,,,0.05,,,40000,8,,396
4754,97.6,-97.55,,,,0.05,,,40192,8,,400
4760,97.32,-97.26,,,,0.06,,,40448,8,,404
4768,97.65,-97.6,,,,0.05,,,40928,8,,408
4994,97.55,-97.5,0.3312579143093899,0.0001,-18.414262741804123,0.05,0.8826730670407414,1280,41600,8,-0.6303404197096825,412
4994,97.55,-97.5,,,,0.05,,,41600,8,,416
4994,97.55,-97.5,,,,0.05,,,41600,8,,420
5009,97.06,-97.0,,,,0.06,,,42496,8,,424
5233,98.32,-98.28,0.3430344690568745,0.0001,-18.10523870587349,0.04,0.8770419796928763,1344,43168,8,-0.6625470835715532,428
5237,98.32,-98.28,,,,0.04,,,43328,8,,432
5243,98.32,-98.28,,,,0.04,,,43648,8,,436
5252,98.32,-98.28,,,,0.04,,,44128,8,,440
5263,98.31,-98.27,,,,0.04,,,44768,8,,444
5264,98.31,-98.27,,,,0.04,,,44800,8,,448
5264,98.31,-98.27,,,,0.04,,,44800,8,,452
5491,97.87,-97.82,0.2886191779980436,0.0001,-17.820628613233566,0.05,0.8714465703815222,1408,45664,8,-0.6950335586443543,456
5502,97.95,-97.9,,,,0.05,,,46208,8,,460
5507,97.95,-97.9,,,,0.05,,,46496,8,,464
5512,97.95,-97.9,,,,0.05,,,46816,8,,468
5735,97.95,-97.9,0.2795861678896472,0.0001,-17.536821871995926,0.05,0.8658867180347443,1472,47328,8,-0.7271546889096498,472
5745,97.48,-97.42,,,,0.06,,,47904,8,,476
5747,97.48,-97.42,,,,0.06,,,48000,8,,480
5747,97.48,-97.42,,,,0.06,,,48000,8,,484
5757,97.48,-97.42,,,,0.06,,,48640,8,,488
5762,97.9,-97.85,,,,0.05,,,48992,8,,492
5987,97.62,-97.56,0.2616593361599371,0.0001,-17.275927305221558,0.06,0.8603633372113109,1536,49600,8,-0.7595736207440495,496
5994,97.62,-97.56,,,,0.06,,,49952,8,,500
6001,97.37,-97.31,,,,0.06,,,50400,8,,504
6011,97.37,-97.31,,,,0.06,,,51040,8,,508
6014,97.47,-97.41,,,,0.06,,,51200,8,,512
6014,97.47,-97.41,,,,0.06,,,51200,8,,516
6231,97.01,-96.94,0.27374992601107806,0.0001,-17.014168471097946,0.07,0.8548742150887847,1600,51360,8,-0.7920228280127048,520
6243,97.5,-97.44,,,,0.06,,,52096,8,,524
6256,97.5,-97.44,,,,0.06,,,52768,8,,528
6262,97.5,-97.44,,,,0.06,,,53152,8,,532
6482,97.5,-97.44,0.28471315337810665,0.0001,-16.758684307336807,0.06,0.8494195397943258,1664,53600,8,-0.8244131207466125,536
6494,97.5,-97.44,,,,0.06,,,54240,8,,540
6497,96.89,-96.82,,,,0.07,,,54400,8,,544
6497,96.89,-96.82,,,,0.07,,,54400,8,,548
6500,96.89,-96.82,,,,0.07,,,54528,8,,552
6511,97.64,-97.59,,,,0.05,,,55296,8,,556
6732,96.94,-96.88,0.26018924079835415,0.0001,-16.511400401592255,0.06,0.8439994333311915,1728,55680,8,-0.8566512214019895,560
6738,96.63,-96.56,,,,0.07,,,56000,8,,564
6743,96.13,-96.05,,,,0.08,,,56288,8,,568
6757,96.13,-96.05,,,,0.08,,,57248,8,,572
6975,96.07,-95.99,0.26706794230267406,0.0001,-16.265108942985535,0.08,0.8386150021106005,1792,57504,8,-0.8888055495917797,576
6977,95.78,-95.69,,,,0.09,,,57600,8,,580
6977,95.78,-95.69,,,,0.09,,,57600,8,,584
6982,95.78,-95.69,,,,0.09,,,57824,8,,588
6993,95.78,-95.69,,,,0.09,,,58592,8,,592
7004,96.06,-95.98,,,,0.08,,,59200,8,,596
7221,95.65,-95.56,0.26714035274926573,0.0001,-16.033380687236786,0.09,0.8332651667296886,1856,59488,8,-0.9214261528104544,600
7232,96.18,-96.1,,,,0.08,,,60128,8,,604
7241,96.18,-96.1,,,,0.08,,,60640,8,,608
7244,96.18,-96.1,,,,0.08,,,60800,8,,612
7244,96.18,-96.1,,,,0.08,,,60800,8,,616
7249,96.64,-96.57,,,,0.07,,,61024,8,,620
7474,96.64,-96.57,0.24762902467045933,0.0001,-15.806116968393326,0.07,0.8279484463855624,1920,61792,8,-0.953539751470089,624
7484,96.08,-96.0,,,,0.08,,,62368,8,,628
7487,96.08,-96.0,,,,0.08,,,62528,8,,632
7493,96.08,-96.0,,,,0.08,,,62944,8,,636
7716,95.08,-94.98,0.24740259407553822,0.0001,-15.585028871893883,0.1,0.8226665519177914,1984,63584,8,-0.985878249630332,640
7724,95.7,-95.61,,,,0.09,,,63904,8,,644
7726,95.7,-95.61,,,,0.09,,,64000,8,,648
7729,95.7,-95.61,,,,0.09,,,64160,8,,652
7742,95.7,-95.61,,,,0.09,,,64960,8,,656
7750,96.4,-96.32,,,,0.08,,,65504,8,,660
7967,96.71,-96.64,0.24696812487673014,0.0001,-15.358057543635368,0.07,0.8174180816859007,2048,65728,8,-1.0182572603225708,664
7975,97.21,-97.15,,,,0.06,,,66144,8,,668
7981,96.67,-96.59,,,,0.08,,,66560,8,,672
7987,97.2,-97.13,,,,0.07,,,66880,8,,676
7993,96.86,-96.79,,,,0.07,,,67168,8,,680
7994,96.86,-96.79,,,,0.07,,,67200,8,,684
8220,96.86,-96.79,0.22188513044966385,0.0001,-15.14593206346035,0.07,0.8122035022825003,2112,68096,8,-1.0505131930112839,688
8225,95.46,-95.37,,,,0.09,,,68256,8,,692
8234,95.46,-95.37,,,,0.09,,,68768,8,,696
8237,94.64,-94.53,,,,0.11,,,68960,8,,700
8243,94.35,-94.24,,,,0.11,,,69344,8,,704
8463,94.35,-94.24,0.22733463218901306,0.0001,-14.939033761620522,0.11,0.8070218460634351,2176,69728,8,-1.0828914698213339,708
8469,94.35,-94.24,,,,0.11,,,70048,8,,712
8474,93.72,-93.6,,,,0.12,,,70304,8,,716
8478,93.72,-93.6,,,,0.12,,,70528,8,,720
8491,93.72,-93.6,,,,0.12,,,71392,8,,724
8713,94.28,-94.17,0.20310893165878952,0.0001,-14.741579607129097,0.11,0.8018735339865088,2240,71904,8,-1.1152760218828917,728
8717,93.85,-93.73,,,,0.12,,,72096,8,,732
8720,93.4,-93.27,,,,0.13,,,72288,8,,736
8727,94.4,-94.29,,,,0.11,,,72736,8,,740
8731,94.4,-94.29,,,,0.11,,,72960,8,,744
8737,93.73,-93.61,,,,0.12,,,73280,8,,748
8742,93.73,-93.61,,,,0.12,,,73600,8,,752
8970,93.11,-92.98,0.20716856059152633,0.0001,-14.515535086393356,0.13,0.7967570014297962,2304,74496,8,-1.1477521620690823,756
8977,93.11,-92.98,,,,0.13,,,74880,8,,760
8982,92.66,-92.52,,,,0.14,,,75168,8,,764
8986,92.51,-92.37,,,,0.14,,,75360,8,,768
8990,92.51,-92.37,,,,0.14,,,75584,8,,772
9211,92.71,-92.58,0.19838920678012073,0.0001,-14.287430718541145,0.13,0.7916735727339983,2368,76032,8,-1.1798177435994148,776
9216,93.34,-93.22,,,,0.12,,,76352,8,,780
9223,92.94,-92.81,,,,0.13,,,76704,8,,784
9239,92.38,-92.24,,,,0.14,,,77664,8,,788
9454,93.78,-93.66,0.21665253269020468,0.0001,-14.059964314103127,0.12,0.7866226090118289,2432,77856,8,-1.212444994598627,792
9463,93.78,-93.66,,,,0.12,,,78304,8,,796
9467,94.6,-94.5,,,,0.1,,,78496,8,,800
9471,95.3,-95.21,,,,0.09,,,78688,8,,804
9480,95.3,-95.21,,,,0.09,,,79232,8,,808
9486,95.3,-95.21,,,,0.09,,,79552,8,,812
9489,95.85,-95.77,,,,0.08,,,79712,8,,816
9716,95.33,-95.24,0.1908421313855797,0.0001,-13.848530665040016,0.09,0.7816036231815815,2496,80544,8,-1.244438998401165,820
9723,95.33,-95.24,,,,0.09,,,80992,8,,824
9729,94.81,-94.7,,,,0.11,,,81280,8,,828
9733,95.18,-95.07,,,,0.11,,,81504,8,,832
9737,95.63,-95.53,,,,0.1,,,81760,8,,836
9961,95.63,-95.53,0.21411935414653271,0.0001,-13.585825428366661,0.1,0.7766173481941223,2560,82432,8,-1.277141634374857,840
9966,95.63,-95.53,,,,0.1,,,82752,8,,844
9969,96.3,-96.21,,,,0.09,,,82912,8,,848
9979,95.68,-95.58,,,,0.1,,,83424,8,,852
10200,95.68,-95.58,0.17762955510988832,0.0001,-13.380492150783539,0.1,0.7716621151193976,2624,84096,8,-1.3093161545693874,856
10204,96.13,-96.04,,,,0.09,,,84256,8,,860
10212,96.13,-96.04,,,,0.09,,,84608,8,,864
10217,96.62,-96.54,,,,0.08,,,84896,8,,868
10222,96.62,-96.54,,,,0.08,,,85184,8,,872
10231,96.62,-96.54,,,,0.08,,,85760,8,,876
10447,96.21,-96.12,0.21397653524763882,0.0001,-13.20157316327095,0.09,0.7667390033602715,2688,86048,8,-1.3416120000183582,880
10456,96.61,-96.53,,,,0.08,,,86560,8,,884
10469,97.17,-97.1,,,,0.07,,,87264,8,,888
10473,96.61,-96.53,,,,0.08,,,87456,8,,892
10477,96.61,-96.53,,,,0.08,,,87744,8,,896
10481,96.61,-96.53,,,,0.08,,,87968,8,,900
10699,95.87,-95.78,0.21555936825461686,0.0001,-12.96998417377472,0.09,0.7618482317775488,2752,88288,8,-1.3735699839890003,904
10710,95.87,-95.78,,,,0.09,,,88928,8,,908
10716,95.87,-95.78,,,,0.09,,,89216,8,,912
10725,95.95,-95.86,,,,0.09,,,89728,8,,916
10948,96.47,-96.39,0.21304511604830623,0.0001,-12.765939056873322,0.08,0.7569885496050119,2816,90464,8,-1.405812731012702,920
10952,96.47,-96.39,,,,0.08,,,90624,8,,924
10957,96.99,-96.93,,,,0.06,,,90944,8,,928
10962,96.49,-96.43,,,,0.06,,,91168,8,,932
10965,95.96,-95.89,,,,0.07,,,91360,8,,936
10969,95.96,-95.89,,,,0.07,,,91584,8,,940
10978,95.96,-95.89,,,,0.07,,,92160,8,,944
11195,95.96,-95.89,0.2050368528580293,0.0001,-12.54920369386673,0.07,0.752159726805985,2880,92512,8,-1.4386254865676165,948
11214,96.58,-96.52,,,,0.06,,,93664,8,,952
11217,97.2,-97.15,,,,0.05,,,93824,8,,956
11222,97.2,-97.15,,,,0.05,,,94144,8,,960
11436,97.2,-97.15,0.2024560635909438,0.0001,-12.327257663011551,0.05,0.7473611887544394,2944,94368,8,-1.4708191752433777,964
11441,96.54,-96.48,,,,0.06,,,94528,8,,968
11444,96.54,-96.48,,,,0.06,,,94688,8,,972
11455,96.28,-96.21,,,,0.07,,,95328,8,,976
11459,96.69,-96.63,,,,0.06,,,95616,8,,980
11468,96.27,-96.2,,,,0.07,,,96128,8,,984
11691,95.55,-95.46,2.06898957118392,0.0001,-11.278022199869156,0.09,0.7425929214805365,3008,96864,8,-1.5031300242990255,988
11698,96.07,-95.99,,,,0.08,,,97280,8,,992
11702,96.07,-95.99,,,,0.08,,,97504,8,,996
11706,96.07,-95.99,,,,0.08,,,97696,8,,1000
11710,96.81,-96.74,,,,0.07,,,97888,8,,1004
11930,96.81,-96.74,2.221240257145837,0.0001,-7.908208131790161,0.07,0.7378551214933395,3072,98528,8,-1.5357974935323,1008
11935,96.81,-96.74,,,,0.07,,,98816,8,,1012
11943,96.81,-96.74,,,,0.07,,,99328,8,,1016
11954,96.81,-96.74,,,,0.07,,,100064,8,,1020
12171,96.81,-96.74,0.37050725682638586,0.0001,-9.173668667674065,0.07,0.733148149214685,3136,100480,8,-1.5672284122556448,1024
12175,96.4,-96.32,,,,0.08,,,100704,8,,1028
12178,96.96,-96.89,,,,0.07,,,100832,8,,1032
12180,97.49,-97.43,,,,0.06,,,100960,8,,1036
12191,97.49,-97.43,,,,0.06,,,101632,8,,1040
12198,97.49,-97.43,,,,0.06,,,101952,8,,1044
12206,96.99,-96.92,,,,0.07,,,102400,8,,1048
12421,96.04,-95.95,0.19857282377779484,0.0001,-9.194524675607681,0.09,0.7284718584269285,3200,102752,8,-1.6000058762729168,1052
12429,96.04,-95.95,,,,0.09,,,103296,8,,1056
12437,95.66,-95.56,,,,0.1,,,103680,8,,1060
12441,95.66,-95.56,,,,0.1,,,103904,8,,1064
12445,96.32,-96.23,,,,0.09,,,104128,8,,1068
12659,96.32,-96.23,0.16785019915550947,0.0001,-9.355904400348663,0.09,0.7238246267661452,3264,104480,8,-1.6324912384152412,1072
12672,96.58,-96.5,,,,0.08,,,105152,8,,1076
12678,96.01,-95.92,,,,0.09,,,105504,8,,1080
12682,96.04,-95.95,,,,0.09,,,105728,8,,1084
12689,96.35,-96.27,,,,0.08,,,106144,8,,1088
12905,96.39,-96.31,0.15836859750561416,0.0001,-9.465059235692024,0.08,0.7192064700648189,3328,106592,8,-1.6648303102701902,1092
12911,95.83,-95.74,,,,0.09,,,106880,8,,1096
12916,95.83,-95.74,,,,0.09,,,107168,8,,1100
12922,95.83,-95.74,,,,0.09,,,107488,8,,1104
12932,95.83,-95.74,,,,0.09,,,108160,8,,1108
13150,95.83,-95.74,0.1530554072232917,0.0001,-9.526966363191605,0.09,0.7146178735420108,3392,108704,8,-1.6971934847533703,1112
13154,95.83,-95.74,,,,0.09,,,108928,8,,1116
13160,95.36,-95.26,,,,0.1,,,109248,8,,1120
13166,94.72,-94.61,,,,0.11,,,109664,8,,1124
13171,95.13,-95.03,,,,0.1,,,109920,8,,1128
13177,95.13,-95.03,,,,0.1,,,110272,8,,1132
13182,95.13,-95.03,,,,0.1,,,110560,8,,1136
13403,94.48,-94.36,0.14674638269934803,0.0001,-9.560956224799156,0.12,0.7100590085610747,3456,111264,8,-1.7296307981014252,1140
13410,94.48,-94.36,,,,0.12,,,111648,8,,1144
13416,94.66,-94.54,,,,0.12,,,112000,8,,1148
13422,95.61,-95.51,,,,0.1,,,112352,8,,1152
13639,95.61,-95.51,0.1471401380840689,0.0001,-9.556567564606667,0.1,0.7055280664935708,3520,112864,8,-1.7622563410550356,1156
13645,95.99,-95.9,,,,0.09,,,113120,8,,1160
13651,95.99,-95.9,,,,0.09,,,113472,8,,1164
13656,95.99,-95.9,,,,0.09,,,113760,8,,1168
13663,95.61,-95.51,,,,0.1,,,114144,8,,1172
13670,95.61,-95.51,,,,0.1,,,114560,8,,1176
13883,94.62,-94.5,0.1409414247609675,0.0001,-9.529362976551056,0.12,0.7010264089331031,3584,114848,8,-1.7940734401345253,1180
13889,95.01,-94.9,,,,0.11,,,115200,8,,1184
13898,95.42,-95.32,,,,0.1,,,115744,8,,1188
13905,95.42,-95.32,,,,0.1,,,116192,8,,1192
13910,95.37,-95.27,,,,0.1,,,116480,8,,1196
13915,94.9,-94.79,,,,0.11,,,116704,8,,1200
14127,94.48,-94.36,0.14197134715504944,0.0001,-9.477805033326149,0.12,0.6965535115450621,3648,116960,8,-1.8267681561410427,1204
14138,94.43,-94.31,,,,0.12,,,117504,8,,1208
14143,94.3,-94.18,,,,0.12,,,117760,8,,1212
14151,94.3,-94.18,,,,0.12,,,118304,8,,1216
14157,94.31,-94.19,,,,0.12,,,118624,8,,1220
14377,94.95,-94.84,0.13536583189852536,0.0001,-9.412553936243057,0.11,0.6921098111197352,3712,119296,8,-1.85832105204463,1224
14384,94.95,-94.84,,,,0.11,,,119680,8,,1228
14388,94.95,-94.84,,,,0.11,,,119904,8,,1232
14392,94.95,-94.84,,,,0.11,,,120160,8,,1236
14402,95.6,-95.51,,,,0.09,,,120704,8,,1240
14615,95.66,-95.57,0.14110781997442245,0.0001,-9.317782148718834,0.09,0.6876953523606062,3776,120960,8,-1.8908142037689686,1244
14620,95.66,-95.57,,,,0.09,,,121248,8,,1248
14628,95.0,-94.9,,,,0.1,,,121760,8,,1252
14640,93.75,-93.63,,,,0.12,,,122400,8,,1256
14644,93.75,-93.63,,,,0.12,,,122592,8,,1260
14649,93.75,-93.63,,,,0.12,,,122880,8,,1264
14861,93.37,-93.24,0.1295324875973165,0.0001,-9.227489814162254,0.13,0.6833088900893927,3840,123104,8,-1.923279318958521,1268
14865,93.75,-93.63,,,,0.12,,,123360,8,,1272
14877,93.75,-93.63,,,,0.12,,,124064,8,,1276
14880,95.31,-95.22,,,,0.09,,,124192,8,,1280
15101,95.29,-95.2,0.12496962561272085,0.0001,-9.119700834155083,0.09,0.6789499232545495,3904,124960,8,-1.9553139880299568,1284
15112,95.29,-95.2,,,,0.09,,,125600,8,,1288
15116,95.29,-95.2,,,,0.09,,,125792,8,,1292
15121,95.9,-95.82,,,,0.08,,,126080,8,,1296
15127,95.64,-95.56,,,,0.08,,,126304,8,,1300
15131,96.06,-95.99,,,,0.07,,,126560,8,,1304
15349,96.11,-96.04,0.1186246097786352,0.0001,-9.002521023154259,0.07,0.6746188821271062,3968,127104,8,-1.9879395514726639,1308
15354,96.24,-96.17,,,,0.07,,,127360,8,,1312
15364,96.24,-96.17,,,,0.07,,,127936,8,,1316
15376,96.21,-96.14,,,,0.07,,,128736,8,,1320
15380,96.21,-96.14,,,,0.07,,,128896,8,,1324
15601,96.21,-96.14,0.1226166000124067,0.0001,-8.87845028936863,0.07,0.6703155785799026,4032,129280,8,-2.02017804980278,1328
15604,96.21,-96.14,,,,0.07,,,129472,8,,1332
15607,96.21,-96.14,,,,0.07,,,129632,8,,1336
15617,96.14,-96.07,,,,0.07,,,130144,8,,1340
15624,95.71,-95.64,,,,0.07,,,130560,8,,1344
15840,95.05,-94.97,0.1254419589531608,0.0001,-8.747968569397926,0.08,0.6660390635952353,4096,131104,8,-2.053022686392069,1348
15842,94.74,-94.65,,,,0.09,,,131200,8,,1352
15850,95.37,-95.29,,,,0.08,,,131552,8,,1356
15858,95.37,-95.29,,,,0.08,,,132064,8,,1360
15863,95.06,-94.97,,,,0.09,,,132352,8,,1364
15868,95.44,-95.36,,,,0.08,,,132672,8,,1368
15873,95.44,-95.36,,,,0.08,,,132960,8,,1372
16095,95.44,-95.36,0.18735059292521328,0.0001,-9.087156221270561,0.08,0.6617892850190401,4160,133760,8,-2.0851206853985786,1376
16104,95.44,-95.36,,,,0.08,,,134304,8,,1380
16106,95.46,-95.38,,,,0.08,,,134400,8,,1384
16112,95.46,-95.38,,,,0.08,,,134752,8,,1388
16330,95.32,-95.23,0.13364055566489697,0.0001,-8.87280510365963,0.09,0.6575670270249248,4224,135264,8,-2.117455568164587,1392
16335,95.32,-95.23,,,,0.09,,,135552,8,,1396
16341,96.05,-95.97,,,,0.08,,,135872,8,,1400
16344,95.47,-95.38,,,,0.09,,,136032,8,,1404
16359,95.47,-95.38,,,,0.09,,,136928,8,,1408
16361,95.47,-95.38,,,,0.09,,,136992,8,,1412
16577,94.89,-94.79,0.1206744039664045,0.0001,-8.65501344203949,0.1,0.6533720511943102,4288,137536,8,-2.1497118435800076,1416
16585,95.38,-95.29,,,,0.09,,,137952,8,,1420
16591,95.04,-94.94,,,,0.1,,,138336,8,,1424
16597,95.04,-94.94,,,,0.1,,,138592,8,,1428
16603,95.04,-94.94,,,,0.1,,,138880,8,,1432
16608,95.04,-94.94,,,,0.1,,,139168,8,,1436
16832,95.11,-95.01,0.117158301116433,0.0001,-8.44102768599987,0.1,0.6492037866264582,4352,140128,8,-2.1819724030792713,1440
16833,95.8,-95.71,,,,0.09,,,140192,8,,1444
16842,96.46,-96.38,,,,0.08,,,140736,8,,1448
16849,97.43,-97.37,,,,0.06,,,141152,8,,1452
17065,98.05,-98.0,0.11230166000314057,0.0001,-8.242679715156555,0.05,0.6450624419376254,4416,141536,8,-2.2140797786414623,1456
17069,98.05,-98.0,,,,0.05,,,141792,8,,1460
17074,97.9,-97.85,,,,0.05,,,142080,8,,1464
17078,97.9,-97.85,,,,0.05,,,142304,8,,1468
17086,97.41,-97.35,,,,0.06,,,142784,8,,1472
17095,97.41,-97.35,,,,0.06,,,143360,8,,1476
17313,97.34,-97.28,0.10413907089969143,0.0001,-8.057168193161488,0.06,0.6409471211954951,4480,143936,8,-2.246724274009466,1480
17318,97.34,-97.28,,,,0.06,,,144224,8,,1484
17327,97.34,-97.28,,,,0.06,,,144736,8,,1488
17331,97.48,-97.43,,,,0.05,,,144992,8,,1492
17338,97.48,-97.43,,,,0.05,,,145280,8,,1496
17549,97.11,-97.05,0.10366852267179638,0.0001,-7.8717373460531235,0.06,0.6368578132241964,4544,145472,8,-2.2790570110082626,1500
17554,97.69,-97.64,,,,0.05,,,145760,8,,1504
17566,96.78,-96.71,,,,0.07,,,146464,8,,1508
