train/ent_coef_loss,train/critic_loss,time/episodes,time/total_timesteps,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_len_mean,train/ent_coef,train/n_updates,rollout/ep_rew_mean,train/actor_loss,rollout/success_rate
,,7648,627744,,10,57329,44.89,,,-44.15,,0.74
,,7652,627872,,10,57333,44.67,,,-43.93,,0.74
,,7656,627968,,10,57335,45.12,,,-44.39,,0.73
,,7660,628096,,10,57339,44.87,,,-44.14,,0.73
,,7664,628416,,10,57347,45.56,,,-44.84,,0.72
,,7668,628704,,10,57353,45.01,,,-44.28,,0.73
-8.105682469904423,0.7352779693901539,7672,628928,0.0001,10,57494,43.62,0.14295280957594514,19648,-42.87,9.687208607792854,0.75
,,7676,629216,,10,57501,43.42,,,-42.66,,0.76
,,7680,629408,,10,57506,44.81,,,-44.07,,0.74
,,7684,629472,,10,57508,45.09,,,-44.35,,0.74
,,7688,629824,,10,57516,44.71,,,-43.98,,0.73
,,7692,630048,,10,57522,44.12,,,-43.38,,0.74
,,7696,630272,,10,57528,44.58,,,-43.84,,0.74
,,7700,630400,,10,57531,44.8,,,-44.07,,0.73
,,7704,630592,,10,57536,45.47,,,-44.74,,0.73
-8.093245506286621,0.7108486676588655,7708,630816,0.0001,10,57677,45.86,0.14206934696994722,19712,-45.13,9.59008140861988,0.73
,,7712,630976,,10,57681,45.32,,,-44.58,,0.74
,,7716,631040,,10,57683,46.59,,,-45.86,,0.73
,,7720,631296,,10,57689,48.02,,,-47.31,,0.71
,,7724,631520,,10,57695,48.19,,,-47.49,,0.7
,,7728,631744,,10,57701,48.19,,,-47.48,,0.71
,,7732,631872,,10,57704,48.36,,,-47.66,,0.7
,,7736,632000,,10,57707,47.12,,,-46.41,,0.71
,,7740,632288,,10,57713,47.63,,,-46.93,,0.7
,,7744,632416,,10,57717,49.17,,,-48.49,,0.68
,,7748,632480,,10,57719,49.41,,,-48.72,,0.69
,,7752,632608,,10,57723,49.19,,,-48.49,,0.7
-8.111510396003723,0.6699255765415728,7756,632864,0.0001,10,57863,48.16,0.14119097380898893,19776,-47.44,9.465330854058266,0.72
,,7760,633024,,10,57868,48.74,,,-48.02,,0.72
,,7764,633184,,10,57871,48.15,,,-47.42,,0.73
,,7768,633280,,10,57874,49.83,,,-49.12,,0.71
,,7772,633344,,10,57876,49.26,,,-48.54,,0.72
,,7776,633536,,10,57881,48.34,,,-47.61,,0.73
,,7780,633664,,10,57884,46.15,,,-45.39,,0.76
,,7784,633888,,10,57890,44.36,,,-43.57,,0.79
,,7788,633952,,10,57892,45.51,,,-44.73,,0.78
,,7792,634400,,10,57902,45.04,,,-44.26,,0.78
,,7796,634592,,10,57907,44.83,,,-44.05,,0.78
,,7800,634688,,10,57910,44.19,,,-43.4,,0.79
,,7804,634880,,10,57916,43.03,,,-42.23,,0.8
-8.088176250457764,0.6543228258378804,7808,634976,0.0001,10,58053,42.64,0.14032001607120037,19840,-41.84,9.353546500205994,0.8
,,7812,635168,,10,58057,42.88,,,-42.08,,0.8
,,7816,635360,,10,58062,41.77,,,-40.97,,0.8
,,7820,635520,,10,58066,40.02,,,-39.2,,0.82
,,7824,635712,,10,58071,41.09,,,-40.28,,0.81
,,7828,636000,,10,58079,40.94,,,-40.13,,0.81
,,7832,636032,,10,58080,40.5,,,-39.68,,0.82
,,7836,636192,,10,58084,41.98,,,-41.17,,0.81
,,7840,636320,,10,58088,42.06,,,-41.25,,0.81
,,7844,636448,,10,58091,41.36,,,-40.54,,0.82
,,7848,636512,,10,58093,41.45,,,-40.63,,0.82
,,7852,636640,,10,58097,41.14,,,-40.32,,0.82
,,7856,636832,,10,58102,42.5,,,-41.7,,0.8
-8.095806501805782,0.6580923730507493,7860,636960,0.0001,10,58239,42.17,0.1394559214822948,19904,-41.37,9.242642179131508,0.8
,,7864,637152,,10,58244,39.59,,,-38.76,,0.83
,,7868,637216,,10,58246,39.3,,,-38.47,,0.83
,,7872,637408,,10,58251,39.18,,,-38.35,,0.83
,,7876,637664,,10,58257,38.99,,,-38.16,,0.83
,,7880,637792,,10,58261,39.66,,,-38.84,,0.82
,,7884,637952,,10,58265,40.61,,,-39.8,,0.81
,,7888,638208,,10,58272,39.28,,,-38.45,,0.83
,,7892,638432,,10,58276,40.72,,,-39.91,,0.81
,,7896,638464,,10,58277,40.71,,,-39.9,,0.81
,,7900,638656,,10,58283,39.83,,,-39.01,,0.82
,,7904,638912,,10,58289,40.6,,,-39.79,,0.81
-8.10720181465149,0.6725608976557851,7908,639008,0.0001,10,58426,39.73,0.13859692052938044,19968,-38.91,9.108342826366425,0.82
,,7912,639168,,10,58430,39.19,,,-38.37,,0.82
,,7916,639232,,10,58432,40.23,,,-39.42,,0.81
,,7920,639456,,10,58438,41.67,,,-40.87,,0.8
,,7924,639616,,10,58442,41.38,,,-40.58,,0.8
,,7928,639744,,10,58445,40.7,,,-39.89,,0.81
,,7932,639840,,10,58448,40.85,,,-40.04,,0.81
,,7936,640000,,10,58452,40.03,,,-39.2,,0.83
,,7940,640256,,10,58458,40.89,,,-40.07,,0.82
,,7944,640320,,10,58460,38.93,,,-38.09,,0.84
,,7948,640416,,10,58463,38.41,,,-37.56,,0.85
,,7952,640480,,10,58464,38.73,,,-37.88,,0.85
,,7956,640640,,10,58469,38.18,,,-37.32,,0.86
,,7960,640736,,10,58472,38.12,,,-37.26,,0.86
,,7964,640928,,10,58477,38.69,,,-37.83,,0.86
-8.058658808469772,0.6760447463020682,7968,641056,0.0001,10,58615,39.41,0.1377448986750096,20032,-38.56,8.983752146363258,0.85
,,7972,641216,,10,58619,38.85,,,-38.0,,0.85
,,7976,641344,,10,58622,39.83,,,-38.99,,0.84
,,7980,641536,,10,58627,39.02,,,-38.17,,0.85
,,7984,641600,,10,58629,37.98,,,-37.12,,0.86
,,7988,641696,,10,58632,37.42,,,-36.56,,0.86
,,7992,641824,,10,58635,36.89,,,-36.01,,0.88
,,7996,642080,,10,58642,37.14,,,-36.26,,0.88
,,8000,642208,,10,58645,36.93,,,-36.05,,0.88
,,8004,642336,,10,58649,36.42,,,-35.53,,0.89
,,8008,642560,,10,58654,36.65,,,-35.76,,0.89
,,8012,642752,,10,58660,36.58,,,-35.68,,0.9
,,8016,642912,,10,58664,35.67,,,-34.76,,0.91
,,8020,642976,,10,58666,35.47,,,-34.56,,0.91
-8.046193063259125,0.6900610914453864,8024,643104,0.0001,10,58804,34.4,0.13690237025730312,20096,-33.47,8.856242537498474,0.93
,,8028,643136,,10,58805,35.0,,,-34.08,,0.92
,,8032,643360,,10,58810,35.28,,,-34.36,,0.92
,,8036,643488,,10,58814,34.87,,,-33.96,,0.91
,,8040,643552,,10,58816,33.61,,,-32.69,,0.92
,,8044,643648,,10,58818,33.84,,,-32.92,,0.92
,,8048,643776,,10,58822,34.65,,,-33.74,,0.91
,,8052,643872,,10,58825,33.74,,,-32.82,,0.92
,,8056,643904,,10,58826,33.17,,,-32.25,,0.92
,,8060,644064,,10,58830,33.09,,,-32.17,,0.92
,,8064,644320,,10,58837,32.41,,,-31.49,,0.92
,,8068,644544,,10,58842,33.34,,,-32.43,,0.91
,,8072,644640,,10,58845,34.04,,,-33.13,,0.91
,,8076,644768,,10,58848,33.31,,,-32.39,,0.92
,,8080,644960,,10,58853,33.38,,,-32.46,,0.92
-8.050794690847397,0.6765639600344002,8084,645152,0.0001,10,58992,33.67,0.13606561650522053,20160,-32.75,8.723381087183952,0.92
,,8088,645248,,10,58995,33.76,,,-32.84,,0.92
,,8092,645344,,10,58997,34.16,,,-33.25,,0.91
,,8096,645408,,10,58999,33.53,,,-32.62,,0.91
,,8100,645664,,10,59006,34.13,,,-33.22,,0.91
,,8104,645760,,10,59009,34.18,,,-33.28,,0.9
,,8108,645824,,10,59011,34.01,,,-33.11,,0.9
,,8112,645888,,10,59013,33.16,,,-32.26,,0.9
,,8116,645952,,10,59015,33.73,,,-32.84,,0.89
,,8120,646240,,10,59021,33.45,,,-32.56,,0.89
,,8124,646336,,10,59024,34.76,,,-33.89,,0.87
,,8128,646368,,10,59025,33.91,,,-33.03,,0.88
,,8132,646464,,10,59028,33.2,,,-32.31,,0.89
,,8136,646688,,10,59033,32.9,,,-32.0,,0.9
,,8140,646816,,10,59037,32.39,,,-31.48,,0.91
,,8144,646912,,10,59039,33.03,,,-32.13,,0.9
,,8148,647072,,10,59043,32.39,,,-31.48,,0.91
,,8152,647136,,10,59045,33.03,,,-32.13,,0.9
-8.007371835410595,0.6650345749221742,8156,647296,0.0001,10,59183,33.35,0.13523617456667125,20224,-32.45,8.614021703600883,0.9
,,8160,647520,,10,59189,33.72,,,-32.82,,0.9
,,8164,647680,,10,59193,34.27,,,-33.37,,0.9
,,8168,647872,,10,59198,33.54,,,-32.63,,0.91
,,8172,647904,,10,59199,33.75,,,-32.84,,0.91
,,8176,648000,,10,59202,33.89,,,-32.99,,0.9
,,8180,648192,,10,59207,33.83,,,-32.93,,0.9
,,8184,648256,,10,59209,34.26,,,-33.36,,0.9
,,8188,648352,,10,59212,34.26,,,-33.36,,0.9
,,8192,648416,,10,59214,33.31,,,-32.4,,0.91
,,8196,648544,,10,59217,32.93,,,-32.02,,0.91
,,8200,648832,,10,59224,33.24,,,-32.33,,0.91
,,8204,648896,,10,59226,32.8,,,-31.88,,0.92
,,8208,648992,,10,59229,33.4,,,-32.49,,0.91
,,8212,649088,,10,59232,33.73,,,-32.82,,0.91
-7.959059350192547,0.6544170612469316,8216,649248,0.0001,10,59370,33.09,0.13441661931574345,20288,-32.17,8.487817376852036,0.92
,,8220,649376,,10,59373,32.55,,,-31.63,,0.92
,,8224,649472,,10,59376,31.99,,,-31.06,,0.93
,,8228,649568,,10,59379,31.4,,,-30.46,,0.94
,,8232,649792,,10,59385,31.43,,,-30.49,,0.94
,,8236,649920,,10,59388,31.25,,,-30.31,,0.94
,,8240,649984,,10,59390,31.69,,,-30.75,,0.94
,,8244,650080,,10,59393,31.93,,,-30.99,,0.94
,,8248,650336,,10,59399,32.92,,,-31.99,,0.93
,,8252,650432,,10,59402,32.12,,,-31.19,,0.93
,,8256,650560,,10,59406,32.25,,,-31.32,,0.93
,,8260,650752,,10,59411,32.59,,,-31.66,,0.93
,,8264,650880,,10,59414,31.44,,,-30.5,,0.94
,,8268,651040,,10,59418,31.28,,,-30.34,,0.94
,,8272,651200,,10,59422,31.37,,,-30.43,,0.94
-7.920047461986542,0.6474892674013972,8276,651328,0.0001,10,59560,30.59,0.13360687461681664,20352,-29.64,8.364463537931442,0.95
,,8280,651424,,10,59563,31.69,,,-30.75,,0.94
,,8284,651520,,10,59566,31.87,,,-30.93,,0.94
,,8288,651584,,10,59568,32.11,,,-31.18,,0.93
,,8292,651744,,10,59572,32.32,,,-31.39,,0.93
,,8296,651904,,10,59577,33.05,,,-32.12,,0.93
,,8300,652064,,10,59581,32.48,,,-31.55,,0.93
,,8304,652320,,10,59588,32.39,,,-31.46,,0.93
,,8308,652416,,10,59591,31.92,,,-30.98,,0.94
,,8312,652512,,10,59593,31.84,,,-30.9,,0.94
,,8316,652608,,10,59596,32.95,,,-32.02,,0.93
,,8320,652672,,10,59597,33.01,,,-32.07,,0.94
,,8324,652736,,10,59599,33.74,,,-32.81,,0.93
,,8328,652864,,10,59602,34.04,,,-33.11,,0.93
,,8332,652992,,10,59606,33.79,,,-32.86,,0.93
,,8336,653280,,10,59613,34.21,,,-33.29,,0.92
-7.879065923392773,0.654123761691153,8340,653472,0.0001,10,59752,33.41,0.13280459819361567,20416,-32.48,8.218467123806477,0.93
,,8344,653504,,10,59753,33.14,,,-32.21,,0.93
,,8348,653632,,10,59757,32.88,,,-31.95,,0.93
,,8352,653824,,10,59762,32.71,,,-31.77,,0.94
,,8356,653984,,10,59766,33.45,,,-32.51,,0.94
,,8360,654144,,10,59770,33.37,,,-32.44,,0.93
,,8364,654240,,10,59772,33.54,,,-32.61,,0.93
,,8368,654336,,10,59775,33.82,,,-32.89,,0.93
,,8372,654560,,10,59781,35.01,,,-34.09,,0.92
,,8376,654624,,10,59783,34.91,,,-33.99,,0.92
,,8380,654752,,10,59787,34.04,,,-33.11,,0.93
,,8384,654816,,10,59789,33.16,,,-32.22,,0.94
,,8388,655008,,10,59793,33.09,,,-32.15,,0.94
,,8392,655104,,10,59796,33.27,,,-32.33,,0.94
,,8396,655296,,10,59800,32.82,,,-31.88,,0.94
-7.876231901347637,0.6798527622595429,8400,655392,0.0001,10,59937,33.32,0.13201032276265323,20480,-32.38,8.155969321727753,0.94
,,8404,655552,,10,59942,32.88,,,-31.94,,0.94
,,8408,655712,,10,59945,33.26,,,-32.33,,0.93
,,8412,655776,,10,59947,33.5,,,-32.57,,0.93
,,8416,655840,,10,59949,32.71,,,-31.77,,0.94
,,8420,656032,,10,59954,32.7,,,-31.77,,0.93
,,8424,656064,,10,59955,33.78,,,-32.86,,0.92
,,8428,656160,,10,59958,33.8,,,-32.88,,0.92
,,8432,656352,,10,59963,33.57,,,-32.65,,0.92
,,8436,656448,,10,59966,32.56,,,-31.63,,0.93
,,8440,656608,,10,59970,31.88,,,-30.95,,0.93
,,8444,656704,,10,59973,32.54,,,-31.61,,0.93
,,8448,656896,,10,59978,32.73,,,-31.8,,0.93
,,8452,657088,,10,59983,32.51,,,-31.58,,0.93
,,8456,657216,,10,59987,31.86,,,-30.93,,0.93
-7.768023036420345,0.6170166982337832,8460,657440,0.0001,10,60127,31.25,0.1312217463273555,20544,-30.31,8.003800019621849,0.94
,,8464,657568,,10,60130,32.35,,,-31.41,,0.94
,,8468,657664,,10,60133,31.78,,,-30.84,,0.94
,,8472,657792,,10,60136,30.73,,,-29.78,,0.95
,,8476,657888,,10,60139,30.86,,,-29.91,,0.95
,,8480,658048,,10,60144,31.02,,,-30.07,,0.95
,,8484,658144,,10,60146,31.08,,,-30.13,,0.95
,,8488,658304,,10,60150,31.26,,,-30.31,,0.95
,,8492,658368,,10,60152,32.01,,,-31.06,,0.95
,,8496,658464,,10,60155,32.02,,,-31.07,,0.95
,,8500,658528,,10,60157,32.89,,,-31.95,,0.94
,,8504,658656,,10,60161,33.2,,,-32.26,,0.94
,,8508,658752,,10,60163,32.74,,,-31.79,,0.95
,,8512,658784,,10,60164,32.74,,,-31.79,,0.95
,,8516,658912,,10,60168,32.72,,,-31.77,,0.95
,,8520,659104,,10,60172,31.06,,,-30.09,,0.97
,,8524,659200,,10,60175,29.7,,,-28.72,,0.98
,,8528,659296,,10,60178,31.01,,,-30.03,,0.98
,,8532,659328,,10,60179,32.01,,,-31.03,,0.98
,,8536,659456,,10,60183,32.44,,,-31.46,,0.98
-7.680309183895588,0.6618327111937106,8540,659552,0.0001,10,60320,32.39,0.1304482074920088,20608,-31.41,7.909233205020428,0.98
,,8544,659584,,10,60321,32.1,,,-31.12,,0.98
,,8548,659776,,10,60326,31.26,,,-30.27,,0.99
,,8552,659808,,10,60327,30.98,,,-29.99,,0.99
,,8556,659936,,10,60331,30.14,,,-29.15,,0.99
,,8560,660032,,10,60333,29.47,,,-28.48,,0.99
,,8564,660096,,10,60335,29.24,,,-28.25,,0.99
,,8568,660160,,10,60337,29.32,,,-28.33,,0.99
,,8572,660224,,10,60338,29.01,,,-28.02,,0.99
,,8576,660320,,10,60341,28.62,,,-27.63,,0.99
,,8580,660448,,10,60344,27.1,,,-26.11,,0.99
,,8584,660576,,10,60348,27.57,,,-26.58,,0.99
,,8588,660672,,10,60351,27.47,,,-26.48,,0.99
,,8592,660704,,10,60352,26.17,,,-25.18,,0.99
,,8596,660800,,10,60355,26.13,,,-25.14,,0.99
,,8600,660960,,10,60359,24.52,,,-23.52,,1.0
,,8604,661024,,10,60361,24.17,,,-23.17,,1.0
,,8608,661088,,10,60363,23.44,,,-22.44,,1.0
,,8612,661184,,10,60366,24.34,,,-23.34,,1.0
,,8616,661184,,10,60366,24.34,,,-23.34,,1.0
,,8620,661344,,10,60370,24.34,,,-23.34,,1.0
,,8624,661440,,10,60373,24.31,,,-23.31,,1.0
-7.591192856431007,0.6393205663189292,8628,661568,0.0001,10,60510,22.59,0.12968527688644826,20672,-21.59,7.7684245482087135,1.0
,,8632,661728,,10,60514,22.44,,,-21.45,,0.99
,,8636,661760,,10,60515,22.82,,,-21.83,,0.99
,,8640,661824,,10,60517,23.01,,,-22.02,,0.99
,,8644,662016,,10,60522,22.59,,,-21.6,,0.99
,,8648,662144,,10,60525,22.35,,,-21.36,,0.99
,,8652,662208,,10,60527,22.63,,,-21.64,,0.99
,,8656,662336,,10,60531,22.69,,,-21.7,,0.99
,,8660,662432,,10,60534,22.86,,,-21.87,,0.99
,,8664,662592,,10,60538,22.4,,,-21.41,,0.99
,,8668,662656,,10,60540,22.79,,,-21.8,,0.99
,,8672,662752,,10,60543,22.87,,,-21.88,,0.99
,,8676,662848,,10,60546,22.71,,,-21.72,,0.99
,,8680,662944,,10,60548,23.06,,,-22.07,,0.99
,,8684,663040,,10,60551,22.97,,,-21.98,,0.99
,,8688,663104,,10,60553,23.83,,,-22.85,,0.98
,,8692,663232,,10,60556,24.12,,,-23.14,,0.98
,,8696,663328,,10,60559,24.11,,,-23.13,,0.98
,,8700,663488,,10,60563,24.85,,,-23.87,,0.98
-7.528394900262356,0.6346309701912105,8704,663616,0.0001,10,60700,24.81,0.12893321551382542,20736,-23.83,7.621306113898754,0.98
,,8708,663712,,10,60703,24.81,,,-23.83,,0.98
,,8712,663776,,10,60705,24.82,,,-23.84,,0.98
,,8716,663840,,10,60707,24.23,,,-23.25,,0.98
,,8720,663936,,10,60710,24.52,,,-23.55,,0.97
,,8724,664096,,10,60714,24.49,,,-23.52,,0.97
,,8728,664224,,10,60717,24.79,,,-23.82,,0.97
,,8732,664288,,10,60719,25.08,,,-24.11,,0.97
,,8736,664352,,10,60721,25.38,,,-24.41,,0.97
,,8740,664448,,10,60724,26.16,,,-25.21,,0.95
,,8744,664608,,10,60728,26.15,,,-25.2,,0.95
,,8748,664736,,10,60731,26.03,,,-25.08,,0.95
,,8752,664864,,10,60735,25.79,,,-24.84,,0.95
,,8756,664960,,10,60737,25.63,,,-24.68,,0.95
,,8760,665024,,10,60739,25.67,,,-24.72,,0.95
,,8764,665216,,10,60743,25.97,,,-25.02,,0.95
,,8768,665376,,10,60747,26.18,,,-25.23,,0.95
,,8772,665472,,10,60750,26.42,,,-25.47,,0.95
,,8776,665600,,10,60754,26.47,,,-25.52,,0.95
-7.419579803943634,0.6032175882719457,8780,665664,0.0001,10,60890,26.33,0.1281919926404953,20800,-25.38,7.5040813237428665,0.95
,,8784,665824,,10,60894,27.12,,,-26.18,,0.94
,,8788,665920,,10,60896,25.97,,,-25.02,,0.95
,,8792,666016,,10,60899,26.55,,,-25.61,,0.94
,,8796,666112,,10,60902,27.13,,,-26.19,,0.94
,,8800,666208,,10,60905,27.09,,,-26.16,,0.93
,,8804,666304,,10,60908,27.45,,,-26.52,,0.93
,,8808,666368,,10,60910,27.93,,,-27.0,,0.93
,,8812,666464,,10,60912,27.67,,,-26.74,,0.93
,,8816,666560,,10,60915,28.0,,,-27.07,,0.93
,,8820,666688,,10,60919,27.27,,,-26.33,,0.94
,,8824,666720,,10,60920,27.25,,,-26.31,,0.94
,,8828,666784,,10,60922,26.17,,,-25.22,,0.95
,,8832,666816,,10,60923,26.26,,,-25.31,,0.95
,,8836,666976,,10,60928,26.83,,,-25.89,,0.94
,,8840,667136,,10,60932,24.99,,,-24.03,,0.96
,,8844,667168,,10,60933,24.9,,,-23.94,,0.96
,,8848,667328,,10,60937,24.66,,,-23.7,,0.96
,,8852,667456,,10,60941,25.86,,,-24.91,,0.95
,,8856,667584,,10,60944,25.96,,,-25.01,,0.95
-7.387281410396099,0.5735192899592221,8860,667680,0.0001,10,61081,25.73,0.12745923199690878,20864,-24.78,7.451470948755741,0.95
,,8864,667840,,10,61085,25.39,,,-24.44,,0.95
,,8868,668064,,10,61090,25.17,,,-24.22,,0.95
,,8872,668128,,10,61092,25.37,,,-24.43,,0.94
,,8876,668256,,10,61095,26.52,,,-25.59,,0.93
,,8880,668384,,10,61098,26.94,,,-26.01,,0.93
,,8884,668544,,10,61103,26.59,,,-25.65,,0.94
,,8888,668640,,10,61105,27.35,,,-26.42,,0.93
,,8892,668768,,10,61109,26.69,,,-25.75,,0.94
,,8896,668896,,10,61112,26.13,,,-25.19,,0.94
,,8900,668992,,10,61115,25.82,,,-24.87,,0.95
,,8904,669024,,10,61116,25.88,,,-24.93,,0.95
,,8908,669184,,10,61120,25.21,,,-24.26,,0.95
,,8912,669312,,10,61124,25.53,,,-24.58,,0.95
,,8916,669376,,10,61126,26.01,,,-25.06,,0.95
,,8920,669472,,10,61129,26.59,,,-25.65,,0.94
,,8924,669600,,10,61132,27.57,,,-26.64,,0.93
,,8928,669664,,10,61134,27.5,,,-26.57,,0.93
-7.326426692306995,0.5645557711832225,8932,669760,0.0001,10,61271,27.85,0.12673317338339984,20928,-26.93,7.369564980268478,0.92
,,8936,669856,,10,61274,27.15,,,-26.22,,0.93
,,8940,669952,,10,61277,27.37,,,-26.44,,0.93
,,8944,670080,,10,61280,27.43,,,-26.5,,0.93
,,8948,670208,,10,61284,27.55,,,-26.62,,0.93
,,8952,670304,,10,61287,27.06,,,-26.12,,0.94
,,8956,670400,,10,61289,27.82,,,-26.89,,0.93
,,8960,670432,,10,61290,28.45,,,-27.52,,0.93
,,8964,670528,,10,61293,29.47,,,-28.54,,0.93
,,8968,670656,,10,61297,29.52,,,-28.59,,0.93
,,8972,670784,,10,61301,28.8,,,-27.86,,0.94
,,8976,670816,,10,61302,28.26,,,-27.32,,0.94
,,8980,670880,,10,61304,27.41,,,-26.47,,0.94
,,8984,670944,,10,61306,27.28,,,-26.34,,0.94
,,8988,671040,,10,61308,26.53,,,-25.58,,0.95
,,8992,671136,,10,61311,26.53,,,-25.58,,0.95
,,8996,671200,,10,61313,27.29,,,-26.35,,0.94
,,9000,671264,,10,61315,26.86,,,-25.92,,0.94
,,9004,671328,,10,61317,26.35,,,-25.41,,0.94
,,9008,671392,,10,61319,26.97,,,-26.03,,0.94
,,9012,671456,,10,61320,26.58,,,-25.64,,0.94
,,9016,671584,,10,61324,24.75,,,-23.8,,0.95
,,9020,671680,,10,61327,24.86,,,-23.91,,0.95
,,9024,671744,,10,61329,23.83,,,-22.87,,0.96
-7.239313557744026,0.5718622468411922,9028,671840,0.0001,10,61466,23.06,0.12601515627466142,20992,-22.09,7.226867027580738,0.97
,,9032,671872,,10,61467,23.05,,,-22.08,,0.97
,,9036,671968,,10,61470,22.95,,,-21.98,,0.97
,,9040,672064,,10,61472,23.06,,,-22.09,,0.97
,,9044,672096,,10,61473,23.17,,,-22.2,,0.97
,,9048,672192,,10,61477,24.23,,,-23.27,,0.96
,,9052,672320,,10,61479,24.15,,,-23.19,,0.96
,,9056,672352,,10,61480,22.44,,,-21.47,,0.97
,,9060,672512,,10,61485,21.52,,,-20.55,,0.97
,,9064,672544,,10,61486,21.49,,,-20.52,,0.97
,,9068,672608,,10,61488,21.6,,,-20.63,,0.97
,,9072,672768,,10,61492,21.28,,,-20.31,,0.97
,,9076,672928,,10,61496,20.75,,,-19.77,,0.98
,,9080,672960,,10,61497,20.87,,,-19.89,,0.98
,,9084,673056,,10,61500,21.19,,,-20.21,,0.98
,,9088,673120,,10,61502,21.32,,,-20.34,,0.98
,,9092,673216,,10,61504,21.13,,,-20.15,,0.98
,,9096,673376,,10,61509,20.52,,,-19.53,,0.99
,,9100,673472,,10,61511,20.62,,,-19.63,,0.99
,,9104,673568,,10,61514,20.92,,,-19.93,,0.99
,,9108,673600,,10,61515,20.34,,,-19.35,,0.99
,,9112,673728,,10,61518,22.06,,,-21.08,,0.98
,,9116,673792,,10,61520,22.08,,,-21.1,,0.98
-7.137879408895969,0.5290068555623293,9120,673856,0.0001,10,61656,21.96,0.12530660221818835,21056,-20.98,7.1434666737914085,0.98
,,9124,673920,,10,61658,22.06,,,-21.08,,0.98
,,9128,673984,,10,61660,22.46,,,-21.48,,0.98
,,9132,674048,,10,61662,22.8,,,-21.82,,0.98
,,9136,674144,,10,61665,23.18,,,-22.2,,0.98
,,9140,674272,,10,61668,22.88,,,-21.9,,0.98
,,9144,674304,,10,61669,23.3,,,-22.32,,0.98
,,9148,674432,,10,61672,22.39,,,-21.4,,0.99
,,9152,674496,,10,61674,22.55,,,-21.56,,0.99
,,9156,674528,,10,61675,22.62,,,-21.63,,0.99
,,9160,674624,,10,61677,22.75,,,-21.76,,0.99
,,9164,674752,,10,61681,22.62,,,-21.63,,0.99
,,9168,674880,,10,61684,21.55,,,-20.56,,0.99
,,9172,674976,,10,61687,21.43,,,-20.44,,0.99
,,9176,675040,,10,61689,21.33,,,-20.34,,0.99
,,9180,675104,,10,61691,21.61,,,-20.62,,0.99
,,9184,675296,,10,61696,21.46,,,-20.47,,0.99
,,9188,675328,,10,61697,22.27,,,-21.29,,0.98
,,9192,675360,,10,61698,22.48,,,-21.5,,0.98
,,9196,675488,,10,61701,22.22,,,-21.24,,0.98
,,9200,675680,,10,61707,21.96,,,-20.98,,0.98
,,9204,675712,,10,61708,21.93,,,-20.95,,0.98
,,9208,675808,,10,61711,21.42,,,-20.43,,0.99
-7.0433202385902405,0.5093031702563167,9212,675872,0.0001,10,61846,21.1,0.12460890656802803,21120,-20.11,7.0319225043058395,0.99
,,9216,675936,,10,61848,21.41,,,-20.42,,0.99
,,9220,676000,,10,61850,21.57,,,-20.58,,0.99
,,9224,676096,,10,61853,21.92,,,-20.93,,0.99
,,9228,676192,,10,61856,21.48,,,-20.49,,0.99
,,9232,676288,,10,61858,20.63,,,-19.64,,0.99
,,9236,676352,,10,61860,20.58,,,-19.59,,0.99
,,9240,676416,,10,61862,20.78,,,-19.79,,0.99
,,9244,676480,,10,61864,20.48,,,-19.49,,0.99
,,9248,676544,,10,61866,20.05,,,-19.06,,0.99
,,9252,676608,,10,61868,19.97,,,-18.98,,0.99
,,9256,676736,,10,61871,20.92,,,-19.94,,0.98
,,9260,676832,,10,61874,21.13,,,-20.15,,0.98
,,9264,676928,,10,61877,21.31,,,-20.33,,0.98
,,9268,676960,,10,61878,21.4,,,-20.42,,0.98
,,9272,676992,,10,61879,21.72,,,-20.74,,0.98
,,9276,677152,,10,61884,22.21,,,-21.24,,0.97
,,9280,677152,,10,61884,22.21,,,-21.24,,0.97
,,9284,677312,,10,61888,21.88,,,-20.91,,0.97
,,9288,677344,,10,61889,22.14,,,-21.17,,0.97
,,9292,677376,,10,61890,21.24,,,-20.26,,0.98
,,9296,677440,,10,61892,21.31,,,-20.33,,0.98
,,9300,677600,,10,61895,21.32,,,-20.34,,0.98
,,9304,677632,,10,61896,21.38,,,-20.4,,0.98
,,9308,677824,,10,61901,20.83,,,-19.85,,0.98
-6.9811796471476555,0.5140587030909956,9312,677920,0.0001,10,62038,20.76,0.12392002681735903,21184,-19.78,6.8864390552043915,0.98
,,9316,678016,,10,62041,20.39,,,-19.41,,0.98
,,9320,678080,,10,62043,20.28,,,-19.3,,0.98
,,9324,678208,,10,62047,20.1,,,-19.12,,0.98
,,9328,678336,,10,62050,20.17,,,-19.19,,0.98
,,9332,678496,,10,62054,20.15,,,-19.17,,0.98
,,9336,678688,,10,62059,20.28,,,-19.3,,0.98
,,9340,678720,,10,62060,20.35,,,-19.37,,0.98
,,9344,678816,,10,62062,20.25,,,-19.27,,0.98
,,9348,678976,,10,62066,20.88,,,-19.9,,0.98
,,9352,679040,,10,62068,21.59,,,-20.61,,0.98
,,9356,679168,,10,62071,21.27,,,-20.28,,0.99
,,9360,679328,,10,62075,21.41,,,-20.42,,0.99
,,9364,679456,,10,62079,21.94,,,-20.95,,0.99
,,9368,679520,,10,62081,23.32,,,-22.33,,0.99
