train/learning_rate,train/ent_coef_loss,rollout/ep_len_mean,time/fps,time/total_timesteps,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,rollout/success_rate,train/critic_loss,train/ent_coef
,,23.72,9,583584,,62650,8404,-22.76,,0.96,,
0.0001,-6.560964085161686,23.72,9,583776,18240,62846,8408,-22.76,5.991868630051613,0.96,0.32676448160782456,0.16602552472613752
,,23.58,9,583808,,62847,8412,-22.62,,0.96,,
,,23.49,9,583840,,62848,8416,-22.53,,0.96,,
,,23.42,9,583904,,62849,8420,-22.46,,0.96,,
,,23.77,9,584128,,62853,8424,-22.81,,0.96,,
,,23.76,9,584224,,62855,8428,-22.8,,0.96,,
,,23.7,9,584256,,62856,8432,-22.74,,0.96,,
,,23.7,9,584320,,62857,8436,-22.74,,0.96,,
,,23.73,9,584416,,62859,8440,-22.77,,0.96,,
,,23.66,9,584512,,62861,8444,-22.7,,0.96,,
,,23.72,9,584608,,62865,8448,-22.76,,0.96,,
,,23.93,9,584704,,62867,8452,-22.97,,0.96,,
,,23.81,9,584832,,62869,8456,-22.85,,0.96,,
,,23.85,9,584896,,62870,8460,-22.89,,0.96,,
,,22.13,9,584960,,62872,8464,-21.15,,0.98,,
,,21.3,9,585056,,62874,8468,-20.31,,0.99,,
,,21.14,9,585152,,62876,8472,-20.15,,0.99,,
,,21.86,9,585280,,62880,8476,-20.88,,0.98,,
,,20.65,9,585344,,62882,8480,-19.66,,0.99,,
,,20.84,9,585376,,62883,8484,-19.86,,0.98,,
,,21.31,9,585472,,62886,8488,-20.35,,0.96,,
,,20.93,9,585504,,62887,8492,-19.97,,0.96,,
,,21.9,9,585600,,62889,8496,-20.96,,0.94,,
,,22.84,9,585664,,62891,8500,-21.91,,0.93,,
0.0001,-6.553978815674782,23.38,9,585792,18304,63085,8504,-22.46,6.012337639927864,0.92,0.3602808676660061,0.16504327789880335
,,24.41,9,586048,,63091,8508,-23.5,,0.91,,
,,25.71,9,586464,,63102,8512,-24.8,,0.91,,
,,26.48,9,586528,,63104,8516,-25.57,,0.91,,
,,27.44,9,586560,,63105,8520,-26.53,,0.91,,
,,27.44,9,586560,,63105,8524,-26.53,,0.91,,
,,28.14,9,586592,,63106,8528,-27.23,,0.91,,
,,28.64,9,586624,,63107,8532,-27.73,,0.91,,
,,29.19,9,586784,,63110,8536,-28.28,,0.91,,
,,29.35,9,586976,,63114,8540,-28.44,,0.91,,
,,29.24,9,587040,,63115,8544,-28.33,,0.91,,
,,29.24,9,587040,,63115,8548,-28.33,,0.91,,
,,29.02,9,587072,,63116,8552,-28.11,,0.91,,
,,29.02,9,587168,,63118,8556,-28.11,,0.91,,
,,29.17,9,587264,,63121,8560,-28.26,,0.91,,
,,29.38,9,587360,,63123,8564,-28.47,,0.91,,
,,29.46,9,587424,,63124,8568,-28.55,,0.91,,
,,29.59,9,587456,,63125,8572,-28.68,,0.91,,
,,28.73,9,587584,,63127,8576,-27.81,,0.92,,
,,28.86,9,587616,,63128,8580,-27.94,,0.92,,
,,28.07,9,587680,,63130,8584,-27.14,,0.93,,
,,27.33,9,587744,,63132,8588,-26.39,,0.94,,
0.0001,-6.614697001874447,26.36,9,587872,18368,63326,8592,-25.41,6.049900539219379,0.95,0.40936978347599506,0.16406213771551847
,,23.85,9,587936,,63328,8596,-22.87,,0.98,,
,,23.16,9,588032,,63330,8600,-22.18,,0.98,,
,,22.35,9,588128,,63332,8604,-21.36,,0.99,,
,,20.71,9,588160,,63334,8608,-19.71,,1.0,,
,,20.05,9,588192,,63335,8612,-19.05,,1.0,,
,,19.36,9,588224,,63336,8616,-18.36,,1.0,,
,,19.04,9,588256,,63336,8620,-18.04,,1.0,,
,,18.24,9,588416,,63340,8624,-17.24,,1.0,,
,,17.59,9,588480,,63342,8628,-16.59,,1.0,,
,,16.76,9,588544,,63344,8632,-15.76,,1.0,,
,,16.26,9,588608,,63346,8636,-15.26,,1.0,,
,,17.1,9,588640,,63346,8640,-16.11,,0.99,,
,,17.1,9,588672,,63347,8644,-16.11,,0.99,,
,,17.14,9,588736,,63349,8648,-16.15,,0.99,,
,,17.14,9,588832,,63352,8652,-16.15,,0.99,,
,,18.01,9,588960,,63355,8656,-17.02,,0.99,,
,,17.98,9,589152,,63360,8660,-16.99,,0.99,,
,,18.84,9,589664,,63372,8664,-17.86,,0.98,,
,,19.57,9,589696,,63373,8668,-18.59,,0.98,,
,,20.98,9,589760,,63375,8672,-20.0,,0.98,,
,,20.98,9,589760,,63375,8676,-20.0,,0.98,,
,,21.69,9,589824,,63377,8680,-20.71,,0.98,,
0.0001,-6.637230582535267,22.38,9,589856,18432,63569,8684,-21.4,6.058918118476868,0.98,0.3804000406526029,0.163080909056589
,,22.76,9,589920,,63571,8688,-21.78,,0.98,,
,,22.87,9,589952,,63571,8692,-21.89,,0.98,,
,,22.79,9,590208,,63576,8696,-21.81,,0.98,,
,,22.52,9,590272,,63577,8700,-21.54,,0.98,,
,,22.4,9,590304,,63578,8704,-21.42,,0.98,,
,,22.32,9,590336,,63579,8708,-21.34,,0.98,,
,,22.35,9,590432,,63581,8712,-21.37,,0.98,,
,,22.75,9,590592,,63584,8716,-21.77,,0.98,,
,,22.68,9,590656,,63585,8720,-21.7,,0.98,,
,,22.81,9,590720,,63587,8724,-21.83,,0.98,,
,,22.88,9,590752,,63588,8728,-21.9,,0.98,,
,,22.93,9,590784,,63588,8732,-21.95,,0.98,,
,,23.4,9,590880,,63591,8736,-22.42,,0.98,,
,,22.78,9,590976,,63593,8740,-21.79,,0.99,,
,,22.88,9,591008,,63593,8744,-21.89,,0.99,,
,,22.81,9,591104,,63595,8748,-21.82,,0.99,,
,,22.71,9,591168,,63597,8752,-21.72,,0.99,,
,,21.82,9,591232,,63598,8756,-20.83,,0.99,,
,,21.75,9,591296,,63600,8760,-20.76,,0.99,,
,,20.25,9,591360,,63601,8764,-19.25,,1.0,,
,,19.67,9,591456,,63604,8768,-18.67,,1.0,,
,,19.13,9,591488,,63605,8772,-18.13,,1.0,,
,,18.45,9,591584,,63607,8776,-17.45,,1.0,,
,,17.29,9,591680,,63610,8780,-16.29,,1.0,,
,,16.58,9,591712,,63611,8784,-15.58,,1.0,,
,,17.09,9,591744,,63612,8788,-16.1,,0.99,,
,,16.98,9,591776,,63613,8792,-15.99,,0.99,,
,,17.87,9,591808,,63614,8796,-16.89,,0.98,,
,,18.75,9,591872,,63615,8800,-17.78,,0.97,,
0.0001,-6.572182051837444,18.77,9,592032,18496,63811,8804,-17.8,5.962742865085602,0.97,0.37416249699890614,0.16210622200742364
,,18.83,9,592096,,63812,8808,-17.86,,0.97,,
,,18.82,9,592160,,63814,8812,-17.85,,0.97,,
,,18.62,9,592352,,63818,8816,-17.65,,0.97,,
,,19.09,9,592864,,63829,8820,-18.12,,0.97,,
,,19.79,9,592928,,63831,8824,-18.82,,0.97,,
,,21.16,9,592960,,63832,8828,-20.19,,0.97,,
,,21.33,9,592992,,63832,8832,-20.36,,0.97,,
,,21.87,9,593024,,63833,8836,-20.9,,0.97,,
,,21.9,9,593056,,63834,8840,-20.93,,0.97,,
,,22.53,9,593120,,63836,8844,-21.56,,0.97,,
,,22.59,9,593376,,63843,8848,-21.62,,0.97,,
,,22.58,9,593408,,63844,8852,-21.61,,0.97,,
,,22.51,9,593472,,63845,8856,-21.54,,0.97,,
,,22.42,9,593504,,63846,8860,-21.45,,0.97,,
,,22.41,9,593536,,63846,8864,-21.44,,0.97,,
,,22.83,9,593792,,63851,8868,-21.86,,0.97,,
,,22.83,9,593888,,63853,8872,-21.86,,0.97,,
,,22.83,9,593888,,63853,8876,-21.86,,0.97,,
,,22.87,9,593920,,63854,8880,-21.9,,0.97,,
0.0001,-6.560071058571339,22.33,9,593952,18560,64046,8884,-21.35,5.88962247222662,0.98,0.3216946180909872,0.16114309499971569
,,22.33,9,593952,,64046,8888,-21.35,,0.98,,
,,22.7,9,594112,,64050,8892,-21.72,,0.98,,
,,21.81,9,594240,,64053,8896,-20.82,,0.99,,
,,20.95,9,594336,,64055,8900,-19.95,,1.0,,
,,20.87,9,594368,,64056,8904,-19.87,,1.0,,
,,20.87,9,594368,,64056,8908,-19.87,,1.0,,
,,20.74,9,594400,,64056,8912,-19.74,,1.0,,
,,20.66,9,594464,,64058,8916,-19.66,,1.0,,
,,20.01,9,594592,,64060,8920,-19.01,,1.0,,
,,19.39,9,594720,,64063,8924,-18.39,,1.0,,
,,18.49,9,594784,,64065,8928,-17.49,,1.0,,
,,17.51,9,594848,,64066,8932,-16.51,,1.0,,
,,17.49,9,594912,,64068,8936,-16.5,,0.99,,
,,17.98,9,594944,,64068,8940,-17.0,,0.98,,
,,17.71,9,595008,,64070,8944,-16.73,,0.98,,
,,18.41,9,595072,,64071,8948,-17.44,,0.97,,
,,18.67,9,595104,,64074,8952,-17.7,,0.97,,
,,18.71,9,595200,,64076,8956,-17.74,,0.97,,
,,18.93,9,595456,,64082,8960,-17.96,,0.97,,
,,19.13,9,595584,,64086,8964,-18.16,,0.97,,
0.0001,-6.523591123521328,20.3,9,596000,18624,64286,8968,-19.34,5.829486764967442,0.96,0.3036244858521968,0.1601870923768729
,,22.44,9,596128,,64289,8972,-21.48,,0.96,,
,,22.44,9,596128,,64289,8976,-21.48,,0.96,,
,,22.44,9,596128,,64289,8980,-21.48,,0.96,,
,,23.37,9,596192,,64291,8984,-22.41,,0.96,,
,,23.66,9,596224,,64292,8988,-22.7,,0.96,,
,,23.71,9,596320,,64294,8992,-22.75,,0.96,,
,,24.05,9,596512,,64299,8996,-23.09,,0.96,,
,,24.05,9,596608,,64301,9000,-23.09,,0.96,,
,,24.05,9,596608,,64301,9004,-23.09,,0.96,,
,,24.1,9,596640,,64302,9008,-23.14,,0.96,,
,,24.16,9,596672,,64303,9012,-23.2,,0.96,,
,,24.04,9,596736,,64305,9016,-23.08,,0.96,,
,,24.18,9,596896,,64309,9020,-23.22,,0.96,,
,,24.19,9,596960,,64310,9024,-23.23,,0.96,,
,,24.14,9,596992,,64311,9028,-23.18,,0.96,,
,,24.33,9,597056,,64312,9032,-23.37,,0.96,,
,,24.3,9,597088,,64313,9036,-23.34,,0.96,,
,,22.54,9,597152,,64314,9040,-21.56,,0.98,,
,,22.51,9,597280,,64317,9044,-21.53,,0.98,,
,,21.84,9,597376,,64319,9048,-20.85,,0.99,,
,,21.49,9,597408,,64320,9052,-20.5,,0.99,,
,,21.48,9,597440,,64321,9056,-20.49,,0.99,,
,,21.42,9,597472,,64322,9060,-20.43,,0.99,,
,,20.1,9,597536,,64323,9064,-19.1,,1.0,,
,,19.48,9,597568,,64324,9068,-18.48,,1.0,,
,,18.84,9,597728,,64327,9072,-17.84,,1.0,,
,,18.07,9,597792,,64328,9076,-17.07,,1.0,,
,,16.78,9,597856,,64330,9080,-15.78,,1.0,,
,,15.7,9,597888,,64330,9084,-14.7,,1.0,,
,,15.7,9,597888,,64330,9088,-14.7,,1.0,,
,,15.21,9,598016,,64333,9092,-14.21,,1.0,,
0.0001,-6.527523152530193,15.01,9,598080,18688,64527,9096,-14.01,5.7883147075772285,1.0,0.28510378836654127,0.15923730935901403
,,15.11,9,598176,,64529,9100,-14.11,,1.0,,
,,15.06,9,598240,,64531,9104,-14.06,,1.0,,
,,15.78,9,598304,,64532,9108,-14.79,,0.99,,
,,15.78,9,598304,,64532,9112,-14.79,,0.99,,
,,15.89,9,598368,,64534,9116,-14.9,,0.99,,
,,15.84,9,598400,,64535,9120,-14.85,,0.99,,
,,15.79,9,598528,,64538,9124,-14.8,,0.99,,
,,16.68,9,598720,,64544,9128,-15.7,,0.98,,
,,17.79,9,599264,,64555,9132,-16.82,,0.97,,
,,19.55,9,599328,,64557,9136,-18.58,,0.97,,
,,19.55,9,599328,,64557,9140,-18.58,,0.97,,
,,20.85,9,599360,,64558,9144,-19.88,,0.97,,
,,20.85,9,599360,,64558,9148,-19.88,,0.97,,
,,21.8,9,599424,,64559,9152,-20.83,,0.97,,
,,21.8,9,599424,,64559,9156,-20.83,,0.97,,
,,22.23,9,599520,,64562,9160,-21.26,,0.97,,
,,22.22,9,599776,,64567,9164,-21.25,,0.97,,
,,22.22,9,599776,,64567,9168,-21.25,,0.97,,
,,22.18,9,599808,,64568,9172,-21.21,,0.97,,
,,22.26,9,599872,,64570,9176,-21.29,,0.97,,
,,22.3,9,599936,,64572,9180,-21.33,,0.97,,
0.0001,-6.526367641985416,22.55,9,600128,18752,64767,9184,-21.58,5.797346077859402,0.97,0.2950118125882,0.15829476644285023
,,22.76,9,600160,,64768,9188,-21.79,,0.97,,
,,22.78,9,600224,,64770,9192,-21.81,,0.97,,
,,22.69,9,600256,,64771,9196,-21.72,,0.97,,
,,22.63,9,600288,,64771,9200,-21.66,,0.97,,
,,22.13,9,600384,,64773,9204,-21.15,,0.98,,
,,22.17,9,600416,,64774,9208,-21.19,,0.98,,
,,22.49,9,600512,,64776,9212,-21.51,,0.98,,
,,22.37,9,600608,,64780,9216,-21.39,,0.98,,
,,22.35,9,600640,,64780,9220,-21.37,,0.98,,
,,22.36,9,600704,,64782,9224,-21.38,,0.98,,
,,21.48,9,600736,,64783,9228,-20.49,,0.99,,
,,20.19,9,600800,,64784,9232,-19.19,,1.0,,
,,19.46,9,600832,,64785,9236,-18.46,,1.0,,
,,18.58,9,600992,,64788,9240,-17.58,,1.0,,
,,18.13,9,601024,,64789,9244,-17.13,,1.0,,
,,17.37,9,601088,,64790,9248,-16.37,,1.0,,
,,16.34,9,601152,,64792,9252,-15.34,,1.0,,
,,16.07,9,601184,,64792,9256,-15.07,,1.0,,
,,15.65,9,601280,,64795,9260,-14.65,,1.0,,
,,15.69,9,601344,,64796,9264,-14.69,,1.0,,
,,15.74,9,601408,,64797,9268,-14.74,,1.0,,
,,15.73,9,601472,,64799,9272,-14.73,,1.0,,
,,15.69,9,601504,,64800,9276,-14.69,,1.0,,
,,15.61,9,601568,,64801,9280,-14.61,,1.0,,
,,15.42,9,601696,,64804,9284,-14.42,,1.0,,
,,16.12,9,601728,,64805,9288,-15.12,,1.0,,
,,16.13,9,601760,,64805,9292,-15.13,,1.0,,
,,16.18,9,601856,,64807,9296,-15.18,,1.0,,
0.0001,-6.506410181522369,17.41,9,602496,18816,65016,9300,-16.42,5.71491713821888,0.99,0.27180367219261825,0.1573563718702644
,,18.08,9,602528,,65017,9304,-17.09,,0.99,,
,,19.04,9,602560,,65018,9308,-18.05,,0.99,,
,,19.34,9,602592,,65019,9312,-18.35,,0.99,,
,,19.8,9,602624,,65020,9316,-18.81,,0.99,,
,,20.24,9,602656,,65020,9320,-19.25,,0.99,,
,,20.9,9,602688,,65021,9324,-19.91,,0.99,,
,,21.32,9,602720,,65022,9328,-20.33,,0.99,,
,,21.42,9,602976,,65028,9332,-20.43,,0.99,,
,,21.43,9,603008,,65029,9336,-20.44,,0.99,,
,,21.38,9,603040,,65030,9340,-20.39,,0.99,,
,,21.34,9,603072,,65031,9344,-20.35,,0.99,,
,,21.28,9,603104,,65032,9348,-20.29,,0.99,,
,,21.34,9,603168,,65034,9352,-20.35,,0.99,,
,,21.45,9,603296,,65037,9356,-20.46,,0.99,,
,,21.55,9,603424,,65040,9360,-20.56,,0.99,,
,,21.55,9,603424,,65040,9364,-20.56,,0.99,,
,,21.44,9,603456,,65041,9368,-20.45,,0.99,,
,,21.45,9,603488,,65042,9372,-20.46,,0.99,,
,,21.56,9,603584,,65044,9376,-20.57,,0.99,,
,,21.6,9,603616,,65045,9380,-20.61,,0.99,,
,,21.73,9,603680,,65048,9384,-20.74,,0.99,,
,,20.91,9,603840,,65051,9388,-19.92,,0.99,,
,,20.76,9,603904,,65052,9392,-19.77,,0.99,,
,,19.66,9,603936,,65053,9396,-18.66,,1.0,,
,,19.15,9,603968,,65054,9400,-18.15,,1.0,,
,,18.57,9,604000,,65054,9404,-17.57,,1.0,,
,,18.06,9,604032,,65055,9408,-17.06,,1.0,,
,,17.21,9,604064,,65056,9412,-16.21,,1.0,,
0.0001,-6.481580846011639,17.19,9,604224,18880,65251,9416,-16.2,5.6225689724087715,0.99,0.2682389519177377,0.15642592450603843
,,16.67,9,604288,,65253,9420,-15.68,,0.99,,
,,16.24,9,604320,,65254,9424,-15.25,,0.99,,
,,15.67,9,604384,,65255,9428,-14.68,,0.99,,
,,15.68,9,604416,,65256,9432,-14.69,,0.99,,
,,15.63,9,604448,,65257,9436,-14.64,,0.99,,
,,15.68,9,604544,,65259,9440,-14.69,,0.99,,
,,15.79,9,604608,,65260,9444,-14.8,,0.99,,
,,15.97,9,604704,,65263,9448,-14.98,,0.99,,
,,16.0,9,604768,,65264,9452,-15.01,,0.99,,
,,15.93,9,604832,,65265,9456,-14.94,,0.99,,
,,15.82,9,604960,,65268,9460,-14.83,,0.99,,
,,16.0,9,605024,,65270,9464,-15.01,,0.99,,
,,16.24,9,605312,,65275,9468,-15.25,,0.99,,
,,17.67,9,605728,,65286,9472,-16.68,,0.99,,
,,17.99,9,605760,,65287,9476,-17.0,,0.99,,
,,18.82,9,605792,,65288,9480,-17.83,,0.99,,
,,19.17,9,605824,,65289,9484,-18.18,,0.99,,
,,19.54,9,605856,,65290,9488,-18.55,,0.99,,
,,20.24,9,605888,,65291,9492,-19.25,,0.99,,
,,20.46,9,605984,,65293,9496,-19.47,,0.99,,
,,20.49,9,606176,,65298,9500,-19.5,,0.99,,
0.0001,-6.486067891120911,20.42,9,606240,18944,65490,9504,-19.43,5.618415012955666,0.99,0.281858972273767,0.1555002594832331
,,20.42,9,606272,,65491,9508,-19.43,,0.99,,
,,20.38,9,606304,,65492,9512,-19.39,,0.99,,
,,19.68,9,606336,,65493,9516,-18.68,,1.0,,
,,19.62,9,606560,,65498,9520,-18.62,,1.0,,
,,19.61,9,606592,,65499,9524,-18.61,,1.0,,
,,19.64,9,606624,,65500,9528,-18.64,,1.0,,
,,19.76,9,606688,,65502,9532,-18.76,,1.0,,
,,19.63,9,606720,,65503,9536,-18.63,,1.0,,
,,19.66,9,606752,,65504,9540,-18.66,,1.0,,
,,19.6,9,606816,,65506,9544,-18.6,,1.0,,
,,19.72,9,606976,,65509,9548,-18.72,,1.0,,
,,19.59,9,607072,,65511,9552,-18.59,,1.0,,
,,19.51,9,607104,,65511,9556,-18.51,,1.0,,
,,19.43,9,607136,,65512,9560,-18.43,,1.0,,
,,19.29,9,607168,,65513,9564,-18.29,,1.0,,
,,20.07,9,607264,,65515,9568,-19.09,,0.98,,
,,19.51,9,607328,,65518,9572,-18.53,,0.98,,
,,18.96,9,607424,,65520,9576,-17.98,,0.98,,
,,19.84,9,607488,,65522,9580,-18.88,,0.96,,
,,18.91,9,607552,,65523,9584,-17.95,,0.96,,
,,18.17,9,607616,,65525,9588,-17.21,,0.96,,
,,17.98,9,607648,,65525,9592,-17.02,,0.96,,
,,17.68,9,607744,,65527,9596,-16.72,,0.96,,
,,17.83,9,607776,,65528,9600,-16.87,,0.96,,
,,17.87,9,607872,,65530,9604,-16.91,,0.96,,
,,17.9,9,607968,,65532,9608,-16.94,,0.96,,
,,18.02,9,608032,,65533,9612,-17.06,,0.96,,
,,18.14,9,608160,,65536,9616,-17.18,,0.96,,
0.0001,-6.494049072265625,18.64,9,608320,19008,65732,9620,-17.68,5.542441710829735,0.96,0.27007113257423043,0.15458065061829984
,,19.57,9,608512,,65736,9624,-18.62,,0.95,,
,,20.59,9,608896,,65744,9628,-19.64,,0.95,,
,,21.29,9,608928,,65745,9632,-20.34,,0.95,,
,,22.15,9,608960,,65746,9636,-21.2,,0.95,,
,,23.3,9,609024,,65748,9640,-22.35,,0.95,,
,,23.3,9,609024,,65748,9644,-22.35,,0.95,,
,,23.73,9,609088,,65750,9648,-22.78,,0.95,,
,,24.21,9,609120,,65751,9652,-23.26,,0.95,,
,,24.34,9,609312,,65756,9656,-23.39,,0.95,,
,,24.32,9,609376,,65758,9660,-23.37,,0.95,,
,,24.29,9,609408,,65759,9664,-23.34,,0.95,,
,,23.56,9,609440,,65760,9668,-22.6,,0.96,,
,,22.74,9,609504,,65762,9672,-21.77,,0.97,,
,,22.77,9,609536,,65763,9676,-21.8,,0.97,,
,,21.28,9,609664,,65766,9680,-20.29,,0.99,,
,,21.39,9,609760,,65768,9684,-20.4,,0.99,,
,,21.49,9,609792,,65769,9688,-20.5,,0.99,,
,,21.46,9,609824,,65770,9692,-20.47,,0.99,,
,,21.33,9,609920,,65773,9696,-20.34,,0.99,,
,,21.38,9,609952,,65774,9700,-20.39,,0.99,,
,,21.4,9,610048,,65777,9704,-20.41,,0.99,,
,,21.45,9,610112,,65778,9708,-20.46,,0.99,,
,,21.34,9,610144,,65779,9712,-20.35,,0.99,,
,,21.19,9,610208,,65781,9716,-20.2,,0.99,,
,,20.72,9,610240,,65781,9720,-19.73,,0.99,,
0.0001,-6.478624306619167,19.73,9,610336,19072,65975,9724,-18.73,5.50270476937294,1.0,0.2726403665728867,0.15366328367963433
,,19.36,9,610400,,65976,9728,-18.37,,0.99,,
,,18.34,9,610496,,65978,9732,-17.35,,0.99,,
,,17.69,9,610528,,65979,9736,-16.7,,0.99,,
,,17.31,9,610592,,65981,9740,-16.32,,0.99,,
,,16.52,9,610688,,65983,9744,-15.53,,0.99,,
,,16.17,9,610752,,65984,9748,-15.18,,0.99,,
,,15.72,9,610784,,65985,9752,-14.73,,0.99,,
,,16.46,9,610880,,65989,9756,-15.48,,0.98,,
,,16.41,9,610944,,65990,9760,-15.43,,0.98,,
,,16.61,9,611008,,65992,9764,-15.63,,0.98,,
,,16.71,9,611040,,65992,9768,-15.73,,0.98,,
,,16.81,9,611072,,65993,9772,-15.83,,0.98,,
,,16.98,9,611168,,65995,9776,-16.0,,0.98,,
,,16.86,9,611296,,65997,9780,-15.88,,0.98,,
,,16.9,9,611360,,65999,9784,-15.92,,0.98,,
,,17.06,9,611456,,66001,9788,-16.08,,0.98,,
,,17.76,9,612032,,66011,9792,-16.78,,0.98,,
,,18.34,9,612096,,66013,9796,-17.36,,0.98,,
,,19.16,9,612128,,66014,9800,-18.18,,0.98,,
,,20.03,9,612192,,66016,9804,-19.05,,0.98,,
,,21.39,9,612224,,66017,9808,-20.41,,0.98,,
,,21.39,9,612224,,66017,9812,-20.41,,0.98,,
,,21.66,9,612256,,66018,9816,-20.68,,0.98,,
,,22.28,9,612352,,66022,9820,-21.3,,0.98,,
0.0001,-6.487580701708794,22.34,9,612512,19136,66215,9824,-21.36,5.505388364195824,0.98,0.28541453229263425,0.15275145135819912
,,21.71,9,612576,,66217,9828,-20.72,,0.99,,
,,21.62,9,612608,,66218,9832,-20.63,,0.99,,
,,21.55,9,612640,,66219,9836,-20.56,,0.99,,
,,21.61,9,612672,,66220,9840,-20.62,,0.99,,
,,21.58,9,612704,,66220,9844,-20.59,,0.99,,
,,21.47,9,612768,,66223,9848,-20.48,,0.99,,
,,20.61,9,612928,,66228,9852,-19.61,,1.0,,
,,20.7,9,612992,,66229,9856,-19.7,,1.0,,
,,20.69,9,613056,,66231,9860,-19.69,,1.0,,
,,20.46,9,613088,,66232,9864,-19.46,,1.0,,
,,20.29,9,613120,,66233,9868,-19.29,,1.0,,
,,20.29,9,613120,,66233,9872,-19.29,,1.0,,
,,20.2,9,613184,,66235,9876,-19.2,,1.0,,
,,20.15,9,613280,,66238,9880,-19.15,,1.0,,
,,20.06,9,613376,,66240,9884,-19.06,,1.0,,
,,19.92,9,613408,,66241,9888,-18.92,,1.0,,
,,19.11,9,613472,,66243,9892,-18.11,,1.0,,
,,18.29,9,613536,,66244,9896,-17.29,,1.0,,
,,17.31,9,613568,,66245,9900,-16.31,,1.0,,
,,16.95,9,613632,,66246,9904,-15.95,,1.0,,
,,15.75,9,613696,,66248,9908,-14.75,,1.0,,
,,15.55,9,613728,,66248,9912,-14.55,,1.0,,
,,14.68,9,613792,,66250,9916,-13.68,,1.0,,
,,14.26,9,613856,,66251,9920,-13.26,,1.0,,
,,14.14,9,613888,,66252,9924,-13.14,,1.0,,
,,14.09,9,613984,,66254,9928,-13.09,,1.0,,
,,14.06,9,614048,,66257,9932,-13.06,,1.0,,
,,14.14,9,614080,,66258,9936,-13.14,,1.0,,
,,14.08,9,614112,,66259,9940,-13.08,,1.0,,
,,14.03,9,614208,,66261,9944,-13.03,,1.0,,
,,14.1,9,614272,,66262,9948,-13.1,,1.0,,
,,14.88,9,614304,,66263,9952,-13.89,,0.99,,
,,14.89,9,614336,,66264,9956,-13.9,,0.99,,
0.0001,-6.476870015263557,14.99,9,614496,19200,66458,9960,-14.0,5.420518562197685,0.99,0.27465170552022755,0.1518454272300005
,,15.08,9,614624,,66461,9964,-14.09,,0.99,,
,,15.37,9,614752,,66464,9968,-14.38,,0.99,,
,,15.62,9,614816,,66465,9972,-14.63,,0.99,,
,,16.25,9,615296,,66474,9976,-15.26,,0.99,,
,,18.08,9,615360,,66476,9980,-17.09,,0.99,,
,,18.08,9,615360,,66476,9984,-17.09,,0.99,,
,,18.64,9,615392,,66477,9988,-17.65,,0.99,,
,,19.19,9,615424,,66478,9992,-18.2,,0.99,,
,,20.27,9,615520,,66480,9996,-19.28,,0.99,,
,,20.27,9,615520,,66480,10000,-19.28,,0.99,,
,,20.5,9,615552,,66481,10004,-19.51,,0.99,,
,,20.44,9,615776,,66486,10008,-19.45,,0.99,,
,,20.43,9,615808,,66487,10012,-19.44,,0.99,,
,,20.49,9,615840,,66488,10016,-19.5,,0.99,,
,,20.52,9,615872,,66489,10020,-19.53,,0.99,,
,,20.52,9,615936,,66492,10024,-19.53,,0.99,,
,,20.62,9,616032,,66495,10028,-19.63,,0.99,,
,,20.9,9,616128,,66498,10032,-19.91,,0.99,,
,,20.88,9,616192,,66499,10036,-19.89,,0.99,,
,,21.05,9,616224,,66500,10040,-20.06,,0.99,,
,,21.07,9,616256,,66501,10044,-20.08,,0.99,,
,,20.99,9,616320,,66503,10048,-20.0,,0.99,,
,,20.17,9,616384,,66505,10052,-19.17,,1.0,,
,,20.09,9,616448,,66507,10056,-19.09,,1.0,,
0.0001,-6.467420354485512,20.05,9,616544,19264,66700,10060,-19.05,5.416158676147461,1.0,0.2731820559129119,0.1509420438669622
,,19.97,9,616608,,66702,10064,-18.97,,1.0,,
,,19.52,9,616672,,66704,10068,-18.52,,1.0,,
,,19.35,9,616704,,66705,10072,-18.35,,1.0,,
,,18.59,9,616768,,66707,10076,-17.59,,1.0,,
,,18.01,9,616800,,66707,10080,-17.01,,1.0,,
,,17.31,9,616896,,66709,10084,-16.31,,1.0,,
,,16.81,9,616960,,66711,10088,-15.81,,1.0,,
,,16.21,9,617056,,66713,10092,-15.21,,1.0,,
,,15.8,9,617088,,66713,10096,-14.8,,1.0,,
,,15.38,9,617216,,66716,10100,-14.38,,1.0,,
,,15.12,9,617280,,66718,10104,-14.12,,1.0,,
,,15.35,9,617408,,66720,10108,-14.35,,1.0,,
,,15.47,9,617504,,66722,10112,-14.47,,1.0,,
,,15.78,9,617600,,66724,10116,-14.78,,1.0,,
,,16.09,9,617664,,66727,10120,-15.09,,1.0,,
,,17.38,9,617760,,66730,10124,-16.38,,1.0,,
,,17.53,9,617824,,66731,10128,-16.53,,1.0,,
,,17.92,9,618080,,66735,10132,-16.92,,1.0,,
,,18.65,9,618464,,66741,10136,-17.65,,1.0,,
,,19.41,9,618496,,66742,10140,-18.41,,1.0,,
0.0001,-6.463226392865181,20.42,9,618560,19328,66935,10144,-19.42,5.413666933774948,1.0,0.28029326093383133,0.15004498790949583
,,21.4,9,618624,,66936,10148,-20.4,,1.0,,
,,22.07,9,618656,,66937,10152,-21.07,,1.0,,
,,22.07,9,618656,,66937,10156,-21.07,,1.0,,
,,22.66,9,618688,,66938,10160,-21.66,,1.0,,
