time/episodes,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/learning_rate,train/n_updates,train/actor_loss,rollout/ep_len_mean,rollout/success_rate,time/time_elapsed,train/critic_loss
5984,,,-73.1,556416,28,,,,73.17,0.07,19838,
5988,,,-73.51,556672,28,,,,73.58,0.07,19844,
5992,,,-73.49,556896,28,,,,73.56,0.07,19850,
5996,0.17652926105074584,-8.340324595570564,-73.77,557120,28,0.0001,17408,10.22766637802124,73.84,0.07,19885,0.2551712030544877
6000,,,-73.64,557632,28,,,,73.71,0.07,19896,
6004,,,-73.39,557888,28,,,,73.46,0.07,19902,
6008,,,-72.89,557984,28,,,,72.96,0.07,19905,
6012,,,-72.07,558176,28,,,,72.14,0.07,19910,
6016,,,-71.5,558560,28,,,,71.58,0.08,19919,
6020,,,-71.27,558848,28,,,,71.33,0.06,19926,
6024,0.1754190311767161,-8.373085513710976,-71.18,559200,28,0.0001,17472,10.248502776026726,71.25,0.07,19964,0.197283583576791
6028,,,-70.07,559552,28,,,,70.15,0.08,19973,
6032,,,-69.7,559840,28,,,,69.78,0.08,19979,
6036,,,-70.08,560128,28,,,,70.16,0.08,19986,
6040,,,-70.25,560288,28,,,,70.33,0.08,19990,
6044,,,-70.54,560416,28,,,,70.62,0.08,19994,
6048,,,-70.31,560704,28,,,,70.39,0.08,20001,
6052,,,-70.86,561152,28,,,,70.93,0.07,20011,
6056,0.17431429564021528,-8.406376481056213,-70.49,561312,28,0.0001,17536,10.290161281824112,70.57,0.08,20045,0.21340798656456172
6060,,,-70.26,561696,28,,,,70.35,0.09,20054,
6064,,,-69.4,561984,28,,,,69.5,0.1,20061,
6068,,,-69.42,562208,28,,,,69.52,0.1,20066,
6072,,,-69.3,562368,28,,,,69.39,0.09,20070,
6076,,,-68.85,562464,28,,,,68.95,0.1,20073,
6080,,,-67.88,562688,28,,,,68.0,0.12,20078,
6084,,,-68.49,562912,28,,,,68.61,0.12,20084,
6088,,,-67.38,563136,28,,,,67.52,0.14,20090,
6092,0.17321665585041046,-8.404037967324257,-66.75,563360,27,0.0001,17600,10.287025526165962,66.9,0.15,20126,0.21904444484971464
6096,,,-65.83,563552,27,,,,65.99,0.16,20130,
6100,,,-65.61,564160,28,,,,65.77,0.16,20144,
6104,,,-65.64,564480,28,,,,65.8,0.16,20151,
6108,,,-65.69,564768,28,,,,65.85,0.16,20158,
6112,,,-65.66,564928,28,,,,65.82,0.16,20162,
6116,,,-65.72,565152,28,,,,65.87,0.15,20168,
6120,0.17212970601394773,-8.401226341724396,-65.81,565504,27,0.0001,17664,10.274243235588074,65.96,0.15,20206,0.21191286109387875
6124,,,-66.04,565632,27,,,,66.18,0.14,20209,
6128,,,-66.1,565920,27,,,,66.24,0.14,20215,
6132,,,-66.23,566144,27,,,,66.36,0.13,20221,
6136,,,-65.94,566464,28,,,,66.08,0.14,20229,
6140,,,-65.63,566688,28,,,,65.77,0.14,20234,
6144,,,-64.56,566816,28,,,,64.7,0.14,20238,
6148,,,-64.5,567168,28,,,,64.64,0.14,20246,
6152,0.17105206474661827,-8.408472016453743,-64.18,567488,27,0.0001,17728,10.26828233897686,64.32,0.14,20283,0.21487204916775227
6156,,,-64.24,567744,27,,,,64.37,0.13,20289,
6160,,,-64.29,568064,27,,,,64.41,0.12,20297,
6164,,,-64.68,568320,27,,,,64.79,0.11,20303,
6168,,,-65.26,568672,27,,,,65.35,0.09,20310,
6172,,,-65.22,568800,27,,,,65.31,0.09,20314,
6176,,,-65.71,569184,28,,,,65.79,0.08,20323,
6180,0.1699821506626904,-8.423505946993828,-65.73,569472,27,0.0001,17792,10.286232247948647,65.81,0.08,20359,0.2136269269976765
6184,,,-64.94,569664,27,,,,65.02,0.08,20365,
6188,,,-66.08,569856,27,,,,66.14,0.06,20370,
6192,,,-66.37,570016,27,,,,66.42,0.05,20374,
6196,,,-66.26,570336,27,,,,66.31,0.05,20382,
6200,,,-65.77,570592,27,,,,65.83,0.06,20388,
6204,,,-66.24,570944,27,,,,66.3,0.06,20396,
6208,,,-66.13,571200,27,,,,66.19,0.06,20401,
6212,,,-65.46,571328,27,,,,65.53,0.07,20405,
6216,0.16892011929303408,-8.439385667443275,-65.31,571488,27,0.0001,17856,10.28621356189251,65.39,0.08,20439,0.22999907401390374
6220,,,-64.78,571808,27,,,,64.86,0.08,20446,
6224,,,-64.85,572096,27,,,,64.93,0.08,20453,
6228,,,-64.84,572352,27,,,,64.91,0.07,20459,
6232,,,-64.95,572928,27,,,,65.02,0.07,20471,
6236,,,-64.59,573184,27,,,,64.65,0.06,20478,
6240,,,-64.41,573312,27,,,,64.47,0.06,20481,
6244,0.1678620562888682,-8.494160324335098,-65.22,573504,27,0.0001,17920,10.316283568739891,65.28,0.06,20517,0.2498597230296582
6248,,,-65.34,573664,27,,,,65.4,0.06,20521,
6252,,,-65.47,573984,27,,,,65.53,0.06,20529,
6256,,,-65.27,574208,27,,,,65.33,0.06,20535,
6260,,,-65.75,574656,27,,,,65.81,0.06,20544,
6264,,,-65.95,575008,27,,,,66.01,0.06,20552,
6268,,,-65.62,575328,27,,,,65.68,0.06,20560,
6272,,,-64.99,575488,27,,,,65.06,0.07,20564,
6276,0.16680897236801684,-8.500273019075394,-64.91,575744,27,0.0001,17984,10.28987269103527,64.98,0.07,20600,0.2181209533009678
6280,,,-65.71,575904,27,,,,65.76,0.05,20604,
6284,,,-66.2,576000,27,,,,66.25,0.05,20607,
6288,,,-65.98,576416,27,,,,66.03,0.05,20617,
6292,,,-66.03,576640,27,,,,66.08,0.05,20622,
6296,,,-66.37,577056,27,,,,66.41,0.04,20631,
6300,,,-66.29,577184,27,,,,66.33,0.04,20635,
6304,,,-65.53,577248,27,,,,65.57,0.04,20636,
6308,0.16576407407410443,-8.519599571824074,-65.38,577696,27,0.0001,18048,10.257460355758667,65.42,0.04,20677,0.2216604023706168
6312,,,-65.01,578048,27,,,,65.05,0.04,20684,
6316,,,-65.42,578176,27,,,,65.45,0.03,20687,
6320,,,-65.64,578304,27,,,,65.67,0.03,20690,
6324,,,-64.93,578560,27,,,,64.97,0.04,20696,
6328,,,-65.37,578816,27,,,,65.41,0.04,20702,
6332,,,-65.11,579200,27,,,,65.15,0.04,20711,
6336,,,-65.18,579424,27,,,,65.22,0.04,20716,
6340,0.16472510807216167,-8.539361551404,-65.38,579680,27,0.0001,18112,10.29529196023941,65.42,0.04,20753,0.23939377395436168
6344,,,-64.95,580192,27,,,,64.99,0.04,20764,
6348,,,-64.96,580320,27,,,,65.0,0.04,20767,
6352,,,-64.94,580544,27,,,,64.98,0.04,20773,
6356,,,-64.87,580704,27,,,,64.91,0.04,20777,
6360,,,-64.15,581088,27,,,,64.2,0.05,20785,
6364,,,-63.63,581408,27,,,,63.69,0.06,20793,
6368,0.1636936275754124,-8.557895004749298,-64.24,581696,27,0.0001,18176,10.278116032481194,64.3,0.06,20829,0.23477450793143362
6372,,,-65.26,581952,27,,,,65.31,0.05,20836,
6376,,,-65.34,582240,27,,,,65.39,0.05,20843,
6380,,,-65.25,582432,27,,,,65.3,0.05,20847,
6384,,,-64.82,582560,27,,,,64.87,0.05,20851,
6388,,,-64.82,582784,27,,,,64.87,0.05,20857,
6392,,,-64.75,583360,27,,,,64.8,0.05,20869,
6396,,,-64.8,583584,27,,,,64.85,0.05,20875,
6400,0.1626672837883234,-8.605734705924988,-65.25,584064,27,0.0001,18240,10.26781040430069,65.29,0.04,20915,0.2172584927175194
6404,,,-65.99,584160,27,,,,66.03,0.04,20918,
6408,,,-66.3,584448,27,,,,66.34,0.04,20924,
6412,,,-66.65,584672,27,,,,66.69,0.04,20929,
6416,,,-66.78,584736,27,,,,66.82,0.04,20931,
6420,,,-66.61,584928,27,,,,66.65,0.04,20936,
6424,,,-67.67,585504,27,,,,67.7,0.03,20948,
6428,0.1616452664602548,-8.628803327679634,-67.47,585952,27,0.0001,18304,10.261892080307007,67.51,0.04,20989,0.23170401551760733
6432,,,-67.43,586016,27,,,,67.47,0.04,20991,
6436,,,-67.48,586400,27,,,,67.52,0.04,21000,
6440,,,-67.66,586496,27,,,,67.7,0.04,21002,
6444,,,-67.18,586720,27,,,,67.23,0.05,21007,
6448,,,-67.62,586848,27,,,,67.67,0.05,21011,
6452,,,-67.42,587264,27,,,,67.48,0.06,21020,
6456,,,-67.88,587616,27,,,,67.94,0.06,21028,
6460,0.16062849573791027,-8.657001376152039,-67.64,587840,27,0.0001,18368,10.284640789031982,67.7,0.06,21064,0.2197915146825835
6464,,,-68.33,588224,27,,,,68.38,0.05,21073,
6468,,,-68.25,588448,27,,,,68.3,0.05,21078,
6472,,,-67.23,588704,27,,,,67.29,0.06,21084,
6476,,,-66.81,588832,27,,,,66.87,0.06,21088,
6480,,,-67.18,588960,27,,,,67.24,0.06,21092,
6484,,,-67.26,589216,27,,,,67.32,0.06,21098,
6488,,,-66.96,589728,27,,,,67.03,0.07,21110,
6492,0.15961945778690279,-8.665039524435997,-66.29,589920,27,0.0001,18432,10.273558139801025,66.37,0.08,21145,0.23506681597791612
6496,,,-66.42,590176,27,,,,66.5,0.08,21150,
6500,,,-66.36,590464,27,,,,66.44,0.08,21157,
6504,,,-66.08,590720,27,,,,66.16,0.08,21163,
6508,,,-65.47,590976,27,,,,65.56,0.09,21169,
6512,,,-65.73,591104,27,,,,65.81,0.08,21173,
6516,,,-65.78,591200,27,,,,65.86,0.08,21176,
6520,,,-65.83,591744,27,,,,65.91,0.08,21187,
6524,0.1586165763437748,-8.691482529044151,-65.6,591936,27,0.0001,18496,10.250387251377106,65.68,0.08,21222,0.23343642125837505
6528,,,-65.38,592256,27,,,,65.45,0.07,21230,
6532,,,-65.62,592640,27,,,,65.69,0.07,21239,
6536,,,-65.43,592768,27,,,,65.5,0.07,21242,
6540,,,-65.06,593056,27,,,,65.14,0.08,21249,
6544,,,-65.09,593280,27,,,,65.17,0.08,21254,
6548,,,-65.41,593472,27,,,,65.48,0.07,21258,
6552,,,-65.87,593888,27,,,,65.93,0.06,21268,
6556,0.15761987841688097,-8.705334916710854,-65.42,594048,27,0.0001,18560,10.251869097352028,65.48,0.06,21302,0.2259075224865228
6560,,,-65.94,594208,27,,,,65.99,0.05,21306,
6564,,,-65.61,594688,27,,,,65.66,0.05,21316,
6568,,,-65.17,594880,27,,,,65.22,0.05,21321,
6572,,,-65.53,595232,27,,,,65.57,0.04,21330,
6576,,,-65.52,595424,27,,,,65.56,0.04,21334,
6580,,,-65.27,595840,27,,,,65.31,0.04,21344,
6584,0.15663104923442006,-8.70798571407795,-65.31,596064,27,0.0001,18624,10.243473142385483,65.35,0.04,21380,0.21661472762934864
6588,,,-65.7,596224,27,,,,65.73,0.03,21384,
6592,,,-66.54,596512,27,,,,66.56,0.02,21391,
6596,,,-66.28,596768,27,,,,66.3,0.02,21396,
6600,,,-66.16,596896,27,,,,66.18,0.02,21400,
6604,,,-66.09,597248,27,,,,66.12,0.03,21408,
6608,,,-66.5,597344,27,,,,66.52,0.02,21410,
6612,,,-66.42,597824,27,,,,66.44,0.02,21421,
6616,0.15565061010420322,-8.713817805051804,-66.51,598208,27,0.0001,18688,10.268140956759453,66.53,0.02,21460,0.208927032770589
6620,,,-66.52,598368,27,,,,66.54,0.02,21464,
6624,,,-65.97,598560,27,,,,66.0,0.03,21469,
6628,,,-66.0,598848,27,,,,66.03,0.03,21476,
6632,,,-65.87,599168,27,,,,65.9,0.03,21484,
6636,,,-65.74,599296,27,,,,65.77,0.03,21487,
6640,,,-65.63,599392,27,,,,65.66,0.03,21490,
6644,,,-65.53,599552,27,,,,65.56,0.03,21493,
6648,,,-65.11,599872,27,,,,65.14,0.03,21501,
6652,0.15467659174464643,-8.726480454206467,-64.32,600448,27,0.0001,18752,10.23271718621254,64.35,0.03,21543,0.21061712224036455
6656,,,-64.36,600640,27,,,,64.4,0.04,21548,
6660,,,-64.17,600800,27,,,,64.21,0.04,21552,
6664,,,-63.84,601088,27,,,,63.89,0.05,21559,
6668,,,-63.89,601216,27,,,,63.94,0.05,21562,
6672,,,-63.9,601472,27,,,,63.95,0.05,21568,
6676,,,-63.94,601824,27,,,,63.99,0.05,21577,
6680,,,-64.32,602016,27,,,,64.37,0.05,21581,
6684,0.15370944212190807,-8.747303023934364,-63.69,602144,27,0.0001,18816,10.259116977453232,63.75,0.06,21615,0.22070262907072902
6688,,,-63.05,602656,27,,,,63.12,0.07,21626,
6692,,,-62.17,602720,27,,,,62.25,0.08,21628,
6696,,,-62.39,602976,27,,,,62.47,0.08,21634,
6700,,,-62.52,603296,27,,,,62.6,0.08,21641,
6704,,,-62.74,603520,27,,,,62.81,0.07,21646,
6708,,,-62.54,603776,27,,,,62.61,0.07,21653,
6712,,,-62.49,603968,27,,,,62.56,0.07,21657,
6716,0.1527493060566485,-8.741153702139854,-62.15,604320,27,0.0001,18880,10.279874473810196,62.22,0.07,21695,0.23433378664776683
6720,,,-62.34,604512,27,,,,62.41,0.07,21700,
6724,,,-62.38,604768,27,,,,62.44,0.06,21706,
6728,,,-62.16,605088,27,,,,62.22,0.06,21714,
6732,,,-62.04,605184,27,,,,62.1,0.06,21717,
6736,,,-62.25,605472,27,,,,62.31,0.06,21723,
6740,,,-62.15,605696,27,,,,62.2,0.05,21729,
6744,,,-62.24,605952,27,,,,62.29,0.05,21735,
6748,,,-61.9,606144,27,,,,61.96,0.06,21739,
6752,0.15179713116958737,-8.7466911226511,-62.31,606560,27,0.0001,18944,10.209660068154335,62.37,0.06,21778,0.23930602031759918
6756,,,-62.49,606720,27,,,,62.54,0.05,21782,
6760,,,-62.36,607104,27,,,,62.41,0.05,21791,
6764,,,-62.75,607296,27,,,,62.79,0.04,21796,
6768,,,-62.46,607584,27,,,,62.51,0.05,21803,
6772,,,-62.39,607808,27,,,,62.45,0.06,21809,
6776,,,-62.35,607936,27,,,,62.41,0.06,21812,
6780,,,-61.39,608064,27,,,,61.47,0.08,21816,
6784,,,-61.78,608256,27,,,,61.85,0.07,21820,
6788,0.15085099963471293,-8.761132791638374,-62.43,608576,27,0.0001,19008,10.221295326948166,62.49,0.06,21858,0.22441424266435206
6792,,,-62.33,608736,27,,,,62.39,0.06,21863,
6796,,,-62.09,609280,27,,,,62.15,0.06,21874,
6800,,,-61.88,609632,27,,,,61.94,0.06,21883,
6804,,,-61.79,609824,27,,,,61.85,0.06,21887,
6808,,,-61.67,609952,27,,,,61.73,0.06,21891,
6812,,,-61.7,610080,27,,,,61.76,0.06,21894,
6816,,,-61.77,610272,27,,,,61.83,0.06,21899,
6820,0.14991352544166148,-8.726014405488968,-61.61,610784,27,0.0001,19072,10.20124089717865,61.67,0.06,21940,0.21705918363295496
6824,,,-61.84,610944,27,,,,61.9,0.06,21945,
6828,,,-62.07,611072,27,,,,62.13,0.06,21948,
6832,,,-61.99,611712,27,,,,62.05,0.06,21962,
6836,,,-61.96,611776,27,,,,62.02,0.06,21964,
6840,,,-61.92,611904,27,,,,61.98,0.06,21967,
6844,,,-61.79,612096,27,,,,61.85,0.06,21972,
6848,,,-62.3,612288,27,,,,62.35,0.05,21977,
6852,0.14898368972353637,-8.769638746976852,-61.92,612800,27,0.0001,19136,10.240470841526985,61.98,0.06,22017,0.20467285544145852
6856,,,-61.45,612896,27,,,,61.52,0.07,22020,
6860,,,-61.56,613088,27,,,,61.63,0.07,22025,
6864,,,-61.12,613312,27,,,,61.2,0.08,22030,
6868,,,-60.82,613664,27,,,,60.89,0.07,22038,
6872,,,-61.05,613760,27,,,,61.11,0.06,22041,
6876,,,-60.63,613888,27,,,,60.7,0.07,22045,
6880,,,-61.23,614048,27,,,,61.28,0.05,22049,
6884,0.14805956021882594,-8.745541110634804,-60.54,614560,27,0.0001,19200,10.23136080801487,60.6,0.06,22090,0.20037072710692883
6888,,,-59.83,614848,27,,,,59.9,0.07,22097,
6892,,,-60.37,614976,27,,,,60.43,0.06,22100,
6896,,,-60.56,615328,27,,,,60.62,0.06,22108,
6900,,,-60.36,615616,27,,,,60.43,0.07,22115,
6904,,,-60.23,615712,27,,,,60.3,0.07,22118,
6908,,,-60.32,615840,27,,,,60.39,0.07,22122,
6912,,,-60.4,616128,27,,,,60.47,0.07,22129,
6916,0.14714293414726853,-8.765002682805061,-60.48,616512,27,0.0001,19264,10.250412002205849,60.55,0.07,22167,0.2071806329768151
6920,,,-60.16,616736,27,,,,60.23,0.07,22173,
6924,,,-60.09,616864,27,,,,60.16,0.07,22176,
6928,,,-59.87,617216,27,,,,59.94,0.07,22184,
6932,,,-59.74,617472,27,,,,59.81,0.07,22190,
6936,,,-59.63,617664,27,,,,59.7,0.07,22195,
6940,,,-59.75,617888,27,,,,59.82,0.07,22200,
6944,,,-59.78,618176,27,,,,59.85,0.07,22207,
6948,,,-59.26,618336,27,,,,59.34,0.08,22211,
6952,0.146231506485492,-8.771926671266556,-59.47,618528,27,0.0001,19328,10.268709272146225,59.54,0.07,22246,0.20839780243113637
6956,,,-59.86,618720,27,,,,59.92,0.06,22251,
6960,,,-59.32,618976,27,,,,59.39,0.07,22265,
6964,,,-58.99,619264,27,,,,59.06,0.07,22272,
6968,,,-59.11,619424,27,,,,59.18,0.07,22276,
6972,,,-59.06,619648,27,,,,59.13,0.07,22281,
6976,,,-59.35,619968,27,,,,59.41,0.06,22288,
6980,,,-59.21,620288,27,,,,59.27,0.06,22295,
6984,,,-59.73,620416,27,,,,59.78,0.05,22299,
6988,0.14532671123743057,-8.764487370848656,-59.57,620736,27,0.0001,19392,10.261880084872246,59.62,0.05,22336,0.22089544718619436
6992,,,-59.52,620896,27,,,,59.57,0.05,22341,
6996,,,-59.38,621088,27,,,,59.43,0.05,22346,
7000,,,-59.11,621216,27,,,,59.16,0.05,22349,
7004,,,-58.86,621536,27,,,,58.91,0.05,22356,
7008,,,-58.61,621824,27,,,,58.66,0.05,22363,
7012,,,-58.39,622048,27,,,,58.44,0.05,22369,
7016,,,-58.42,622432,27,,,,58.47,0.05,22377,
7020,,,-58.35,622560,27,,,,58.4,0.05,22380,
7024,0.14442808856256306,-8.764958336949348,-58.23,622784,27,0.0001,19456,10.270109549164772,58.28,0.05,22416,0.2040947035420686
7028,,,-58.27,622912,27,,,,58.32,0.05,22420,
7032,,,-58.41,623200,27,,,,58.46,0.05,22427,
7036,,,-58.11,623360,27,,,,58.17,0.06,22431,
7040,,,-57.84,623488,27,,,,57.9,0.06,22434,
7044,,,-57.2,623936,27,,,,57.27,0.07,22445,
7048,,,-57.66,624128,27,,,,57.72,0.06,22450,
7052,,,-57.21,624224,27,,,,57.28,0.07,22452,
7056,,,-57.18,624576,27,,,,57.25,0.07,22460,
7060,0.1435375662986189,-8.776847898960114,-57.57,624800,27,0.0001,19520,10.254408732056618,57.63,0.06,22495,0.21557014959398657
7064,,,-58.29,625088,27,,,,58.34,0.05,22502,
7068,,,-58.38,625312,27,,,,58.43,0.05,22507,
7072,,,-57.66,625408,27,,,,57.73,0.07,22509,
7076,,,-57.48,625696,27,,,,57.55,0.07,22516,
7080,,,-57.74,625920,27,,,,57.81,0.07,22522,
7084,,,-57.24,626112,27,,,,57.32,0.08,22527,
7088,,,-57.73,626336,27,,,,57.8,0.07,22532,
7092,0.1426535421051085,-8.74540889263153,-57.76,626720,27,0.0001,19584,10.235821455717087,57.83,0.07,22571,0.22465852764435112
7096,,,-57.39,626976,27,,,,57.47,0.08,22578,
7100,,,-57.3,627264,27,,,,57.38,0.08,22585,
7104,,,-58.13,627360,27,,,,58.2,0.07,22587,
7108,,,-57.9,627616,27,,,,57.97,0.07,22593,
7112,,,-58.13,627680,27,,,,58.2,0.07,22595,
7116,,,-57.6,627808,27,,,,57.68,0.08,22599,
7120,,,-57.61,628224,27,,,,57.69,0.08,22608,
7124,,,-57.49,628512,27,,,,57.57,0.08,22614,
7128,0.14177657128311694,-8.746832489967346,-57.28,628768,27,0.0001,19648,10.224289000034332,57.36,0.08,22651,0.22643335873726755
7132,,,-57.05,628992,27,,,,57.13,0.08,22656,
7136,,,-57.01,629280,27,,,,57.09,0.08,22663,
7140,,,-56.78,629408,27,,,,56.87,0.09,22666,
7144,,,-56.89,629632,27,,,,56.98,0.09,22672,
7148,,,-57.04,629696,27,,,,57.13,0.09,22674,
7152,,,-57.51,629888,27,,,,57.59,0.08,22679,
7156,,,-57.15,630304,27,,,,57.24,0.09,22688,
7160,,,-56.75,630560,27,,,,56.85,0.1,22694,
7164,0.1409065865445882,-8.726541116833687,-56.85,630816,27,0.0001,19712,10.212892323732376,56.95,0.1,22731,0.23701481299940497
7168,,,-56.83,631104,27,,,,56.93,0.1,22738,
7172,,,-57.41,631296,27,,,,57.49,0.08,22742,
7176,,,-57.27,631456,27,,,,57.35,0.08,22746,
7180,,,-57.12,631552,27,,,,57.2,0.08,22748,
7184,,,-57.41,631680,27,,,,57.48,0.07,22751,
7188,,,-57.22,632064,27,,,,57.3,0.08,22760,
7192,,,-56.75,632224,27,,,,56.83,0.08,22765,
7196,,,-57.04,632512,27,,,,57.11,0.07,22771,
7200,0.14004404307343066,-8.722299814224243,-56.83,632928,27,0.0001,19776,10.164934650063515,56.9,0.07,22811,0.2322680955985561
7204,,,-56.64,633024,27,,,,56.71,0.07,22813,
7208,,,-56.33,633280,27,,,,56.4,0.07,22819,
7212,,,-55.78,633376,27,,,,55.86,0.08,22822,
7216,,,-55.77,633408,27,,,,55.85,0.08,22823,
7220,,,-55.8,633600,27,,,,55.88,0.08,22828,
7224,,,-55.55,633888,27,,,,55.63,0.08,22835,
7228,,,-55.34,634240,27,,,,55.43,0.09,22842,
7232,,,-54.97,634496,27,,,,55.07,0.1,22848,
7236,,,-54.88,634752,27,,,,54.98,0.1,22855,
7240,0.13918794807977974,-8.70710663497448,-55.48,634976,27,0.0001,19840,10.15212270617485,55.56,0.08,22890,0.23615121794864535
7244,,,-55.27,635072,27,,,,55.35,0.08,22892,
7248,,,-55.49,635296,27,,,,55.56,0.07,22898,
7252,,,-55.43,635488,27,,,,55.5,0.07,22903,
7256,,,-55.38,635680,27,,,,55.45,0.07,22908,
7260,,,-55.71,636064,27,,,,55.77,0.06,22916,
7264,,,-55.37,636160,27,,,,55.43,0.06,22919,
7268,,,-54.39,636416,27,,,,54.47,0.08,22925,
7272,,,-54.15,636512,27,,,,54.23,0.08,22928,
7276,,,-53.98,636864,27,,,,54.06,0.08,22936,
7280,0.13833939121104777,-8.716902300715446,-54.07,637120,27,0.0001,19904,10.14139312505722,54.15,0.08,22972,0.2438342513050884
7284,,,-53.93,637216,27,,,,54.01,0.08,22975,
7288,,,-53.99,637408,27,,,,54.07,0.08,22979,
7292,,,-53.8,637632,27,,,,53.89,0.09,22984,
7296,,,-53.32,637792,27,,,,53.42,0.1,22988,
7300,,,-53.18,637952,27,,,,53.29,0.11,22993,
7304,,,-52.76,638176,27,,,,52.88,0.12,22999,
7308,,,-52.94,638432,27,,,,53.06,0.12,23005,
7312,,,-52.9,638720,27,,,,53.02,0.12,23011,
7316,0.137495631352067,-8.6730747371912,-53.0,639104,27,0.0001,19968,10.095432937145233,53.12,0.12,23050,0.25356163806281984
7320,,,-53.05,639264,27,,,,53.17,0.12,23054,
7324,,,-53.47,639424,27,,,,53.59,0.12,23058,
7328,,,-54.18,639584,27,,,,54.28,0.1,23062,
7332,,,-54.21,639776,27,,,,54.31,0.1,23067,
7336,,,-53.51,639968,27,,,,53.63,0.12,23072,
7340,,,-53.21,640096,27,,,,53.34,0.13,23075,
7344,,,-53.32,640352,27,,,,53.45,0.13,23082,
7348,,,-53.26,640576,27,,,,53.39,0.13,23087,
7352,,,-53.16,641024,27,,,,53.29,0.13,23097,
7356,0.136660743271932,-8.636237442493439,-53.33,641248,27,0.0001,20032,10.048531651496887,53.45,0.12,23132,0.28385548666119576
7360,,,-53.23,641504,27,,,,53.35,0.12,23138,
7364,,,-53.32,641664,27,,,,53.44,0.12,23142,
7368,,,-54.28,641824,27,,,,54.38,0.1,23146,
7372,,,-54.55,642048,27,,,,54.65,0.1,23151,
7376,,,-54.79,642336,27,,,,54.89,0.1,23158,
7380,,,-54.84,642464,27,,,,54.94,0.1,23161,
7384,,,-54.89,642944,27,,,,54.99,0.1,23172,
7388,,,-55.04,643040,27,,,,55.13,0.09,23175,
7392,0.1358343716710806,-8.625138238072395,-55.47,643424,27,0.0001,20096,9.96465253829956,55.56,0.09,23214,0.2739597090985626
7396,,,-55.62,643456,27,,,,55.7,0.08,23215,
7400,,,-56.14,643712,27,,,,56.21,0.07,23221,
7404,,,-56.43,643840,27,,,,56.49,0.06,23225,
7408,,,-56.45,644032,27,,,,56.51,0.06,23230,
7412,,,-56.88,644352,27,,,,56.93,0.05,23238,
7416,,,-57.17,644768,27,,,,57.21,0.04,23246,
7420,,,-57.2,644992,27,,,,57.24,0.04,23252,
7424,,,-56.68,645120,27,,,,56.73,0.05,23255,
7428,0.13501422060653567,-8.596546292304993,-56.58,645312,27,0.0001,20160,9.889652773737907,56.63,0.05,23290,0.266740360064432
7432,,,-56.29,645568,27,,,,56.35,0.06,23296,
7436,,,-57.16,645696,27,,,,57.2,0.04,23300,
7440,,,-57.59,645760,27,,,,57.62,0.03,23302,
7444,,,-57.58,646144,27,,,,57.61,0.03,23310,
7448,,,-57.61,646528,27,,,,57.64,0.03,23319,
7452,,,-57.22,646752,27,,,,57.26,0.04,23325,
7456,,,-57.31,646880,27,,,,57.35,0.04,23328,
7460,,,-57.08,647008,27,,,,57.12,0.04,23332,
7464,0.13420084700919688,-8.570229694247246,-57.01,647264,27,0.0001,20224,9.830612540245056,57.05,0.04,23368,0.2582228386308998
7468,,,-56.69,647360,27,,,,56.73,0.04,23371,
7472,,,-56.55,647520,27,,,,56.59,0.04,23375,
7476,,,-56.05,647712,27,,,,56.1,0.05,23380,
7480,,,-55.9,648128,27,,,,55.95,0.05,23389,
7484,,,-55.65,648512,27,,,,55.7,0.05,23397,
7488,,,-55.58,648608,27,,,,55.63,0.05,23400,
7492,,,-55.16,648800,27,,,,55.21,0.05,23406,
7496,,,-55.15,648864,27,,,,55.2,0.05,23407,
7500,,,-54.95,649088,27,,,,55.0,0.05,23413,
7504,0.13339595589786768,-8.524788662791252,-54.46,649280,27,0.0001,20288,9.751957774162292,54.52,0.06,23447,0.2725560131948441
7508,,,-54.43,649504,27,,,,54.49,0.06,23453,
7512,,,-54.38,649696,27,,,,54.44,0.06,23457,
7516,,,-53.55,650048,27,,,,53.63,0.08,23465,
7520,,,-53.39,650240,27,,,,53.47,0.08,23470,
7524,,,-53.25,650432,27,,,,53.33,0.08,23475,
7528,,,-53.13,650528,27,,,,53.21,0.08,23478,
7532,,,-53.26,650720,27,,,,53.33,0.07,23482,
7536,,,-52.95,650976,27,,,,53.02,0.07,23488,
7540,,,-52.8,651104,27,,,,52.87,0.07,23491,
7544,0.13259763550013304,-8.484324008226395,-52.51,651424,27,0.0001,20352,9.68175421655178,52.58,0.07,23528,0.2708284743130207
7548,,,-52.62,652000,27,,,,52.69,0.07,23540,
7552,,,-53.11,652064,27,,,,53.17,0.06,23542,
7556,,,-52.88,652192,27,,,,52.94,0.06,23546,
7560,,,-53.0,652288,27,,,,53.06,0.06,23548,
7564,,,-53.05,652640,27,,,,53.11,0.06,23557,
7568,,,-52.74,652800,27,,,,52.81,0.07,23561,
7572,,,-52.44,652896,27,,,,52.52,0.08,23564,
7576,,,-52.68,653088,27,,,,52.76,0.08,23569,
7580,0.13180659501813352,-8.502729743719101,-53.08,653408,27,0.0001,20416,9.628501072525978,53.16,0.08,23606,0.2709138367790729
7584,,,-53.14,653664,27,,,,53.22,0.08,23612,
7588,,,-53.07,653984,27,,,,53.15,0.08,23619,
7592,,,-52.97,654176,27,,,,53.06,0.09,23624,
