rollout/success_rate,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,train/ent_coef_loss,train/actor_loss,rollout/ep_len_mean,train/ent_coef,time/episodes,time/fps,train/critic_loss,train/n_updates,time/time_elapsed
0.06,677696,,-44.41,,,44.47,,8264,26,,,25822
0.06,677856,,-44.32,,,44.38,,8268,26,,,25827
0.06,678016,0.0001,-44.22,-8.69986455142498,10.120700851082802,44.28,0.12237322248984128,8272,26,0.24133325554430485,21184,25861
0.06,678208,,-44.05,,,44.11,,8276,26,,,25866
0.06,678432,,-43.93,,,43.99,,8280,26,,,25872
0.05,678496,,-44.21,,,44.26,,8284,26,,,25873
0.04,678688,,-44.35,,,44.39,,8288,26,,,25878
0.02,678912,,-44.67,,,44.69,,8292,26,,,25884
0.02,679040,,-44.49,,,44.51,,8296,26,,,25888
0.03,679232,,-43.89,,,43.92,,8300,26,,,25892
0.03,679488,,-44.1,,,44.13,,8304,26,,,25898
0.02,679616,,-44.16,,,44.18,,8308,26,,,25901
0.02,679680,,-44.07,,,44.09,,8312,26,,,25903
0.02,679904,,-44.21,,,44.23,,8316,26,,,25909
0.03,680128,0.0001,-43.9,-8.689855754375458,10.132277995347977,43.93,0.12163312430493534,8320,26,0.23437424539588392,21248,25945
0.03,680224,,-44.04,,,44.07,,8324,26,,,25948
0.03,680416,,-44.13,,,44.16,,8328,26,,,25952
0.03,680640,,-43.73,,,43.76,,8332,26,,,25958
0.03,680800,,-43.54,,,43.57,,8336,26,,,25962
0.04,681024,,-43.33,,,43.37,,8340,26,,,25968
0.04,681152,,-43.55,,,43.59,,8344,26,,,25971
0.03,681440,,-43.87,,,43.9,,8348,26,,,25978
0.03,681504,,-43.72,,,43.75,,8352,26,,,25980
0.03,681664,,-43.82,,,43.85,,8356,26,,,25984
0.03,681888,,-43.77,,,43.8,,8360,26,,,25989
0.03,682112,0.0001,-43.63,-8.727170705795288,10.119094029068947,43.66,0.12089692987501621,8364,26,0.2584056411869824,21312,26025
0.03,682272,,-43.7,,,43.73,,8368,26,,,26029
0.03,682464,,-43.74,,,43.77,,8372,26,,,26034
0.03,682624,,-44.01,,,44.04,,8376,26,,,26039
0.03,682752,,-44.07,,,44.1,,8380,26,,,26042
0.04,682944,,-43.88,,,43.92,,8384,26,,,26047
0.04,683232,,-44.09,,,44.13,,8388,26,,,26053
0.04,683328,,-44.19,,,44.23,,8392,26,,,26056
0.04,683520,,-43.97,,,44.01,,8396,26,,,26061
0.03,683616,,-44.39,,,44.42,,8400,26,,,26064
0.04,683872,,-44.1,,,44.14,,8404,26,,,26070
0.04,683936,,-44.1,,,44.14,,8408,26,,,26072
0.04,684160,0.0001,-44.01,-8.663812756538391,10.13089245557785,44.05,0.12016462325118482,8412,26,0.24625557963736355,21376,26107
0.04,684416,,-44.0,,,44.04,,8416,26,,,26113
0.03,684608,,-44.44,,,44.47,,8420,26,,,26118
0.03,684768,,-44.31,,,44.34,,8424,26,,,26122
0.03,684960,,-44.39,,,44.42,,8428,26,,,26127
0.03,685024,,-44.44,,,44.47,,8432,26,,,26128
0.03,685216,,-44.49,,,44.52,,8436,26,,,26133
0.02,685376,,-44.57,,,44.59,,8440,26,,,26138
0.02,685536,,-44.51,,,44.53,,8444,26,,,26142
0.03,685824,,-44.29,,,44.32,,8448,26,,,26149
0.03,686016,,-44.12,,,44.15,,8452,26,,,26153
0.03,686080,,-43.87,,,43.9,,8456,26,,,26155
0.03,686272,0.0001,-43.75,-8.624139115214348,10.10296081006527,43.78,0.11944071762263775,8460,26,0.2562253375072032,21440,26191
0.03,686368,,-43.76,,,43.79,,8464,26,,,26194
0.03,686528,,-43.8,,,43.83,,8468,26,,,26198
0.03,686752,,-43.73,,,43.76,,8472,26,,,26203
0.04,686912,,-43.23,,,43.27,,8476,26,,,26208
0.05,687040,,-42.89,,,42.94,,8480,26,,,26211
0.04,687232,,-43.04,,,43.08,,8484,26,,,26216
0.04,687488,,-42.64,,,42.68,,8488,26,,,26223
0.04,687584,,-42.7,,,42.74,,8492,26,,,26226
0.05,687744,,-42.77,,,42.82,,8496,26,,,26230
0.05,687904,,-42.72,,,42.77,,8500,26,,,26235
0.04,688160,0.0001,-42.94,-8.60858803987503,10.10510703921318,42.98,0.11872304428834468,8504,26,0.25236122123897076,21504,26271
0.04,688448,,-43.08,,,43.12,,8508,26,,,26278
0.05,688640,,-42.94,,,42.99,,8512,26,,,26283
0.05,688768,,-43.12,,,43.17,,8516,26,,,26287
0.06,688832,,-42.76,,,42.82,,8520,26,,,26289
0.06,688928,,-43.01,,,43.07,,8524,26,,,26292
0.07,689184,,-42.78,,,42.85,,8528,26,,,26298
0.07,689280,,-42.71,,,42.78,,8532,26,,,26300
0.07,689536,,-42.55,,,42.62,,8536,26,,,26306
0.07,689824,,-42.94,,,43.01,,8540,26,,,26313
0.07,689856,,-42.65,,,42.72,,8544,26,,,26314
0.06,690144,,-42.9,,,42.96,,8548,26,,,26321
0.06,690272,0.0001,-43.16,-8.582917928695679,10.09035949409008,43.22,0.11801110487431288,8552,26,0.24472068902105093,21568,26355
0.06,690336,,-43.08,,,43.14,,8556,26,,,26357
0.06,690656,,-43.48,,,43.54,,8560,26,,,26365
0.06,690688,,-43.45,,,43.51,,8564,26,,,26366
0.06,690848,,-43.38,,,43.44,,8568,26,,,26370
0.06,691232,,-43.45,,,43.51,,8572,26,,,26379
0.05,691360,,-43.63,,,43.68,,8576,26,,,26383
0.04,691488,,-43.9,,,43.94,,8580,26,,,26386
0.04,691648,,-43.89,,,43.93,,8584,26,,,26390
0.04,691680,,-43.91,,,43.95,,8588,26,,,26391
0.04,691872,,-43.91,,,43.95,,8592,26,,,26396
0.03,692096,,-43.96,,,43.99,,8596,26,,,26401
0.03,692320,0.0001,-43.92,-8.55258783698082,10.091286614537239,43.95,0.11730451171752065,8600,26,0.242896337993443,21632,26437
0.03,692544,,-43.87,,,43.9,,8604,26,,,26443
0.04,692736,,-43.44,,,43.48,,8608,26,,,26447
0.03,692864,,-43.55,,,43.58,,8612,26,,,26451
0.03,693056,,-43.43,,,43.46,,8616,26,,,26456
0.03,693120,,-42.89,,,42.92,,8620,26,,,26458
0.03,693184,,-42.82,,,42.85,,8624,26,,,26460
0.03,693376,,-42.79,,,42.82,,8628,26,,,26465
0.02,693632,,-43.34,,,43.36,,8632,26,,,26471
0.02,693920,,-43.48,,,43.5,,8636,26,,,26478
0.02,694112,,-43.22,,,43.24,,8640,26,,,26483
0.02,694240,,-43.23,,,43.25,,8644,26,,,26486
0.03,694336,0.0001,-42.87,-8.548269659280777,10.062148958444595,42.9,0.1166030541062355,8648,26,0.2561236550100148,21696,26519
0.03,694464,,-42.93,,,42.96,,8652,26,,,26523
0.03,694528,,-42.93,,,42.96,,8656,26,,,26525
0.04,694720,,-42.37,,,42.41,,8660,26,,,26529
0.04,694880,,-42.4,,,42.44,,8664,26,,,26533
0.04,695232,,-42.13,,,42.17,,8668,26,,,26541
0.04,695488,,-42.2,,,42.24,,8672,26,,,26547
0.04,695712,,-42.01,,,42.05,,8676,26,,,26553
0.04,695872,,-42.27,,,42.31,,8680,26,,,26558
0.04,695936,,-42.68,,,42.72,,8684,26,,,26560
0.04,696096,,-42.71,,,42.75,,8688,26,,,26564
0.04,696256,,-43.07,,,43.11,,8692,26,,,26568
0.04,696384,0.0001,-43.31,-8.568876639008522,10.043370932340622,43.35,0.1159044976811856,8696,26,0.24788982537575066,21760,26602
0.04,696576,,-43.5,,,43.54,,8700,26,,,26606
0.04,696896,,-43.43,,,43.47,,8704,26,,,26615
0.03,697056,,-43.6,,,43.63,,8708,26,,,26619
0.03,697248,,-43.55,,,43.58,,8712,26,,,26624
0.03,697408,,-43.68,,,43.71,,8716,26,,,26628
0.02,697472,,-44.06,,,44.08,,8720,26,,,26630
0.02,697568,,-43.82,,,43.84,,8724,26,,,26633
0.02,697728,,-43.74,,,43.76,,8728,26,,,26637
0.02,697920,,-43.35,,,43.37,,8732,26,,,26641
0.02,698240,,-43.3,,,43.32,,8736,26,,,26649
0.03,698368,,-43.01,,,43.04,,8740,26,,,26652
0.04,698496,0.0001,-42.82,-8.557395368814468,10.026999831199646,42.86,0.11520878120791167,8744,26,0.25119980704039335,21824,26686
0.03,698656,,-42.81,,,42.84,,8748,26,,,26691
0.03,698752,,-42.72,,,42.75,,8752,26,,,26693
0.03,698912,,-42.71,,,42.74,,8756,26,,,26698
0.02,699008,,-43.09,,,43.11,,8760,26,,,26700
0.02,699136,,-42.9,,,42.92,,8764,26,,,26703
0.02,699520,,-43.09,,,43.11,,8768,26,,,26712
0.02,699680,,-42.64,,,42.66,,8772,26,,,26717
0.02,699808,,-42.72,,,42.74,,8776,26,,,26720
0.02,699936,,-42.46,,,42.48,,8780,26,,,26723
0.02,699968,,-41.99,,,42.01,,8784,26,,,26724
0.02,700160,,-41.6,,,41.62,,8788,26,,,26729
0.02,700320,,-41.45,,,41.47,,8792,26,,,26734
