train/critic_loss,train/actor_loss,rollout/success_rate,train/ent_coef_loss,train/n_updates,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,time/fps
0.09884252154733986,-7.691545858979225,0.07,-2.3104684613645077,4608,7359,-97.18,1516,0.0001,97.25,147552,0.6328013185411692,20
,,0.07,,,7372,-97.18,1520,,97.25,148224,,20
,,0.06,,,7380,-97.67,1524,,97.73,148704,,20
,,0.06,,,7383,-97.67,1528,,97.73,148864,,20
,,0.06,,,7387,-97.67,1532,,97.73,149088,,20
0.09412832086673006,-7.520002268254757,0.05,-2.3428799845278263,4672,7466,-98.06,1536,0.0001,98.11,149728,0.6287644989788532,20
,,0.03,,,7477,-98.77,1540,,98.8,150272,,20
,,0.03,,,7482,-98.77,1544,,98.8,150528,,20
,,0.03,,,7487,-98.77,1548,,98.8,150752,,20
,,0.03,,,7500,-98.77,1552,,98.8,151424,,20
0.09095669956877828,-7.344812370836735,0.04,-2.3747400008141994,4736,7568,-98.36,1556,0.0001,98.4,151808,0.6247538784518838,20
,,0.04,,,7572,-98.36,1560,,98.4,151968,,20
,,0.04,,,7577,-98.36,1564,,98.4,152160,,20
,,0.05,,,7588,-97.93,1568,,97.98,152864,,20
,,0.06,,,7592,-97.39,1572,,97.45,153088,,20
,,0.06,,,7600,-97.39,1576,,97.45,153536,,20
0.09203269612044096,-7.1795482113957405,0.06,-2.4075537100434303,4800,7678,-97.42,1580,0.0001,97.48,153952,0.6207688916474581,20
,,0.06,,,7688,-97.42,1584,,97.48,154528,,20
,,0.06,,,7696,-97.42,1588,,97.48,155008,,20
,,0.06,,,7699,-97.42,1592,,97.48,155168,,20
,,0.05,,,7703,-97.76,1596,,97.81,155360,,20
0.09120141272433102,-7.020856574177742,0.05,-2.4392127469182014,4864,7770,-97.76,1600,0.0001,97.81,156064,0.6168090477585793,20
,,0.05,,,7775,-97.76,1604,,97.81,156288,,20
,,0.04,,,7782,-98.0,1608,,98.04,156736,,20
,,0.04,,,7789,-98.0,1612,,98.04,157152,,20
0.08505811565555632,-6.8623786717653275,0.03,-2.4720599688589573,4928,7867,-98.62,1616,0.0001,98.65,157728,0.6128748385235667,20
,,0.03,,,7876,-98.62,1620,,98.65,158208,,20
,,0.03,,,7880,-98.62,1624,,98.65,158368,,20
,,0.03,,,7883,-98.62,1628,,98.65,158560,,20
,,0.03,,,7895,-98.62,1632,,98.65,159264,,20
,,0.04,,,7897,-97.9,1636,,97.94,159392,,20
0.08456579589983448,-6.706345595419407,0.04,-2.504448287189007,4992,7974,-97.9,1640,0.0001,97.94,159904,0.6089651463553309,20
,,0.05,,,7981,-97.8,1644,,97.85,160160,,20
,,0.05,,,7988,-97.8,1648,,97.85,160480,,20
,,0.05,,,8003,-97.8,1652,,97.85,161280,,20
,,0.04,,,8010,-98.21,1656,,98.25,161536,,20
,,0.04,,,8016,-98.21,1660,,98.25,161760,,20
0.08292994380462915,-6.545778356492519,0.04,-2.5369743444025517,5056,8094,-98.21,1664,0.0001,98.25,162464,0.6050800383090973,20
,,0.03,,,8096,-98.64,1668,,98.67,162592,,20
,,0.02,,,8105,-99.18,1672,,99.2,163104,,20
,,0.02,,,8111,-99.18,1676,,99.2,163360,,20
,,0.03,,,8116,-98.78,1680,,98.81,163680,,20
0.08075170067604631,-6.391508020460606,0.03,-2.5676636286079884,5120,8196,-98.78,1684,0.0001,98.81,164320,0.601220790296793,20
,,0.03,,,8203,-98.78,1688,,98.81,164736,,20
,,0.05,,,8205,-97.66,1692,,97.71,164864,,20
,,0.05,,,8209,-97.66,1696,,97.71,165088,,20
,,0.05,,,8220,-97.66,1700,,97.71,165728,,20
0.0812633519526571,-6.242009334266186,0.05,-2.6009959541261196,5184,8277,-97.66,1704,0.0001,97.71,166144,0.5973864533007145,20
,,0.05,,,8285,-97.66,1708,,97.71,166528,,20
,,0.05,,,8291,-97.66,1712,,97.71,166880,,20
,,0.05,,,8301,-97.66,1716,,97.71,167520,,20
,,0.05,,,8308,-97.65,1720,,97.7,167936,,20
0.07716842042282224,-6.0809556022286415,0.05,-2.6326468884944916,5248,8380,-97.65,1724,0.0001,97.7,168064,0.5935763083398342,20
,,0.05,,,8385,-97.65,1728,,97.7,168288,,20
,,0.05,,,8395,-97.65,1732,,97.7,168928,,20
,,0.04,,,8401,-98.37,1736,,98.41,169344,,20
,,0.04,,,8408,-98.37,1740,,98.41,169728,,20
,,0.05,,,8414,-97.45,1744,,97.5,169952,,20
0.07919066096656024,-5.925254240632057,0.06,-2.6656342931091785,5312,8490,-96.7,1748,0.0001,96.76,170368,0.5897905640304089,20
,,0.06,,,8501,-96.7,1752,,96.76,170880,,20
,,0.06,,,8508,-96.7,1756,,96.76,171168,,20
,,0.06,,,8513,-96.7,1760,,96.76,171360,,20
0.07493619830347598,-5.770966827869415,0.06,-2.6973370276391506,5376,8597,-96.7,1764,0.0001,96.76,172128,0.5860282424837351,20
,,0.06,,,8600,-96.7,1768,,96.76,172288,,20
,,0.06,,,8611,-96.7,1772,,96.76,172928,,20
,,0.06,,,8616,-96.7,1776,,96.76,173152,,20
,,0.06,,,8623,-96.7,1780,,96.76,173568,,20
,,0.05,,,8632,-97.1,1784,,97.15,174080,,20
0.07417446933686733,-5.60905884206295,0.06,-2.729926124215126,5440,8706,-96.44,1788,0.0001,96.5,174336,0.5822908375412226,20
,,0.04,,,8709,-97.56,1792,,97.6,174496,,20
,,0.04,,,8723,-97.56,1796,,97.6,175264,,20
,,0.04,,,8725,-97.56,1800,,97.6,175392,,20
,,0.04,,,8733,-97.56,1804,,97.6,175904,,20
0.07335035054711625,-5.451949797570705,0.05,-2.7624276652932167,5504,8794,-97.17,1808,0.0001,97.22,176256,0.5785766281187534,20
,,0.05,,,8798,-97.17,1812,,97.22,176480,,20
,,0.05,,,8809,-97.17,1816,,97.22,177120,,20
,,0.05,,,8815,-97.14,1820,,97.19,177472,,20
,,0.05,,,8820,-97.14,1824,,97.19,177696,,20
0.07368782861158252,-5.320421956479549,0.05,-2.793981585651636,5568,8902,-97.14,1828,0.0001,97.19,178464,0.5748865157365799,20
,,0.05,,,8904,-97.14,1832,,97.19,178592,,20
,,0.05,,,8913,-97.14,1836,,97.19,179104,,20
,,0.05,,,8921,-97.14,1840,,97.19,179456,,20
,,0.03,,,8924,-98.16,1844,,98.19,179680,,20
0.07165301049826667,-5.198961488902569,0.02,-2.8267846293747425,5632,8997,-98.91,1848,0.0001,98.93,180320,0.5712202433496714,20
,,0.02,,,9004,-98.91,1852,,98.93,180672,,20
,,0.02,,,9010,-98.91,1856,,98.93,180896,,20
,,0.02,,,9025,-98.91,1860,,98.93,181664,,20
,,0.02,,,9028,-98.91,1864,,98.93,181792,,20
0.06755147286457941,-5.043779656291008,0.02,-2.858785055577755,5696,9104,-98.91,1868,0.0001,98.93,182304,0.5675768917426467,20
,,0.02,,,9111,-98.91,1872,,98.93,182656,,20
,,0.02,,,9115,-98.91,1876,,98.93,182880,,20
,,0.03,,,9127,-98.58,1880,,98.61,183488,,20
,,0.02,,,9132,-99.12,1884,,99.14,183808,,20
,,0.02,,,9136,-99.12,1888,,99.14,184032,,20
0.06756334623787552,-4.888955153524876,0.02,-2.8912628814578056,5760,9220,-99.12,1892,0.0001,99.14,184864,0.5639569954946637,20
,,0.02,,,9223,-99.12,1896,,99.14,184992,,20
,,0.02,,,9231,-99.12,1900,,99.14,185504,,20
,,0.02,,,9238,-99.12,1904,,99.14,185856,,20
,,0.01,,,9243,-99.51,1908,,99.52,186080,,20
0.06565926206531003,-4.736025504767895,0.01,-2.9236553870141506,5824,9314,-99.51,1912,0.0001,99.52,186688,0.5603596372529864,20
,,0.01,,,9321,-99.51,1916,,99.52,187008,,20
,,0.01,,,9325,-99.55,1920,,99.56,187232,,20
,,0.01,,,9338,-99.55,1924,,99.56,188064,,20
,,0.01,,,9340,-99.55,1928,,99.56,188192,,20
0.06573106849100441,-4.589549072086811,0.01,-2.955429621040821,5888,9418,-99.55,1932,0.0001,99.56,188704,0.5567856850102544,20
,,0.01,,,9426,-99.55,1936,,99.56,189056,,20
,,0.02,,,9430,-98.87,1940,,98.89,189280,,20
,,0.02,,,9437,-98.87,1944,,98.89,189728,,20
,,0.02,,,9443,-98.87,1948,,98.89,190080,,20
,,0.03,,,9446,-98.27,1952,,98.3,190272,,20
0.06566442095208913,-4.458171896636486,0.03,-2.988188572227955,5952,9511,-98.27,1956,0.0001,98.3,190688,0.5532345799729228,20
,,0.04,,,9524,-98.11,1960,,98.15,191328,,20
,,0.05,,,9528,-97.42,1964,,97.47,191520,,20
,,0.05,,,9538,-97.42,1968,,97.47,192160,,20
,,0.05,,,9542,-97.42,1972,,97.47,192384,,20
0.06566440203459933,-4.305715873837471,0.05,-3.01989883184433,6016,9617,-97.42,1976,0.0001,97.47,192768,0.549705883488059,20
,,0.04,,,9628,-97.75,1980,,97.79,193280,,20
,,0.04,,,9632,-97.87,1984,,97.91,193472,,20
,,0.04,,,9639,-97.87,1988,,97.91,193888,,20
,,0.04,,,9649,-97.73,1992,,97.77,194528,,20
0.06509926792932674,-4.158945187926292,0.04,-3.0526944249868393,6080,9722,-97.73,1996,0.0001,97.77,194720,0.5462000984698534,20
,,0.04,,,9735,-97.73,2000,,97.77,195360,,20
,,0.04,,,9740,-97.73,2004,,97.77,195584,,20
,,0.05,,,9746,-97.3,2008,,97.35,195872,,20
,,0.05,,,9757,-97.3,2012,,97.35,196320,,20
,,0.05,,,9763,-97.3,2016,,97.35,196608,,20
0.06533504830440506,-4.01944150775671,0.06,-3.0851421654224396,6144,9831,-96.96,2020,0.0001,97.02,196864,0.5427158093079925,20
,,0.07,,,9839,-96.52,2024,,96.59,197280,,20
,,0.07,,,9848,-96.52,2028,,96.59,197856,,20
,,0.07,,,9861,-96.52,2032,,96.59,198528,,20
0.0668971870909445,-3.8658562079072,0.08,-3.117330454289913,6208,9934,-96.37,2036,0.0001,96.45,198752,0.539253962226212,20
,,0.07,,,9936,-97.01,2040,,97.08,198880,,20
,,0.08,,,9947,-96.73,2044,,96.81,199488,,20
,,0.08,,,9952,-96.73,2048,,96.81,199808,,20
,,0.07,,,9956,-97.33,2052,,97.4,200064,,20
,,0.07,,,9964,-97.33,2056,,97.4,200480,,20
0.06457301566842943,-3.7187449783086777,0.07,-3.1493196934461594,6272,10026,-96.93,2060,0.0001,97.0,200992,0.5358143541961908,20
,,0.07,,,10033,-97.18,2064,,97.25,201472,,20
,,0.07,,,10039,-97.18,2068,,97.25,201824,,20
,,0.07,,,10043,-97.18,2072,,97.25,202016,,20
,,0.07,,,10049,-97.18,2076,,97.25,202368,,20
0.06451750779524446,-3.586090389639139,0.08,-3.182183161377907,6336,10128,-96.52,2080,0.0001,96.6,202944,0.5323962299153209,20
,,0.08,,,10133,-96.52,2084,,96.6,203232,,20
,,0.08,,,10140,-96.52,2088,,96.6,203584,,20
,,0.08,,,10149,-96.58,2092,,96.66,204160,,20
,,0.08,,,10153,-96.58,2096,,96.66,204352,,20
0.06372210039990023,-3.440623138099909,0.09,-3.2142111137509346,6400,10233,-96.17,2100,0.0001,96.26,204928,0.5289998054504395,20
,,0.09,,,10238,-96.17,2104,,96.26,205184,,20
,,0.09,,,10243,-96.12,2108,,96.21,205376,,20
,,0.09,,,10257,-96.12,2112,,96.21,206080,,20
,,0.09,,,10263,-96.12,2116,,96.21,206272,,20
,,0.08,,,10271,-96.46,2120,,96.54,206688,,20
0.10899539000820369,-3.333180420100689,0.07,-3.2465976551175117,6464,10351,-96.9,2124,0.0001,96.97,207360,0.5256250891834497,20
,,0.07,,,10355,-96.9,2128,,96.97,207552,,20
,,0.08,,,10365,-96.28,2132,,96.36,208064,,20
,,0.07,,,10370,-96.43,2136,,96.5,208352,,20
,,0.07,,,10373,-96.47,2140,,96.54,208480,,20
0.06690491526387632,-3.3489511534571648,0.06,-3.2781998328864574,6528,10452,-96.75,2144,0.0001,96.81,209088,0.5222723381593823,20
,,0.06,,,10457,-96.75,2148,,96.81,209408,,20
,,0.07,,,10467,-96.37,2152,,96.44,209888,,20
,,0.08,,,10470,-95.96,2156,,96.04,210080,,20
,,0.07,,,10480,-96.5,2160,,96.57,210656,,20
0.06367773230886087,-3.161267939954996,0.06,-3.310991831123829,6592,10541,-96.94,2164,0.0001,97.0,211104,0.5189411779865623,20
,,0.06,,,10548,-96.94,2168,,97.0,211552,,20
,,0.06,,,10551,-96.94,2172,,97.0,211680,,20
,,0.06,,,10561,-96.94,2176,,97.0,212288,,20
,,0.05,,,10568,-97.6,2180,,97.65,212608,,20
0.06494506006129086,-3.0092320293188095,0.05,-3.3422687835991383,6656,10645,-97.6,2184,0.0001,97.65,213088,0.5156314307823777,20
,,0.05,,,10649,-97.6,2188,,97.65,213280,,20
,,0.08,,,10655,-96.14,2192,,96.22,213632,,20
,,0.09,,,10660,-95.68,2196,,95.77,213888,,20
,,0.09,,,10668,-95.54,2200,,95.63,214304,,20
,,0.09,,,10675,-95.54,2204,,95.63,214752,,20
,,0.08,,,10677,-96.02,2208,,96.1,214880,,20
0.06097017228603363,-2.8468201756477356,0.08,-3.375082530081272,6720,10758,-96.02,2212,0.0001,96.1,215808,0.5123431142419577,20
,,0.08,,,10769,-96.02,2216,,96.1,216288,,20
,,0.08,,,10774,-96.02,2220,,96.1,216480,,20
,,0.08,,,10780,-96.02,2224,,96.1,216832,,20
,,0.09,,,10784,-95.65,2228,,95.74,217056,,20
0.06089522084221244,-2.6848145984113216,0.08,-3.4070486687123775,6784,10856,-96.27,2232,0.0001,96.35,217280,0.5090753836557269,20
,,0.08,,,10869,-96.27,2236,,96.35,217952,,20
,,0.08,,,10872,-96.27,2240,,96.35,218080,,20
,,0.09,,,10881,-95.74,2244,,95.83,218688,,20
,,0.1,,,10887,-95.46,2248,,95.56,219072,,20
0.061914020974654704,-2.5316318348050117,0.1,-3.439867179840803,6848,10965,-95.46,2252,0.0001,95.56,219584,0.5058285240083933,20
,,0.08,,,10971,-96.25,2256,,96.33,219872,,20
,,0.09,,,10976,-95.66,2260,,95.75,220128,,20
,,0.09,,,10980,-95.66,2264,,95.75,220352,,20
,,0.09,,,10991,-95.66,2268,,95.75,220960,,20
,,0.1,,,10996,-95.31,2272,,95.41,221184,,20
0.06030370749067515,-2.3788421638309956,0.11,-3.4719579182565212,6912,11057,-94.75,2276,0.0001,94.86,221376,0.5026021655648947,20
,,0.12,,,11073,-94.14,2280,,94.26,222208,,20
,,0.12,,,11081,-94.14,2284,,94.26,222688,,20
,,0.12,,,11085,-94.14,2288,,94.26,222880,,20
0.0652915234095417,-2.2503619864583015,0.08,-3.503944542258978,6976,11162,-96.14,2292,0.0001,96.22,223328,0.4993962198495865,20
,,0.08,,,11165,-96.14,2296,,96.22,223488,,20
,,0.07,,,11178,-96.69,2300,,96.76,224160,,20
,,0.07,,,11182,-96.65,2304,,96.72,224384,,20
,,0.07,,,11186,-96.65,2308,,96.72,224576,,20
,,0.08,,,11195,-96.31,2312,,96.39,225184,,20
0.06020870467182249,-2.1308787763118744,0.09,-3.5355837531387806,7040,11259,-95.69,2316,0.0001,95.78,225472,0.49621151061728597,20
,,0.1,,,11269,-95.14,2320,,95.24,225888,,20
,,0.1,,,11277,-95.34,2324,,95.44,226368,,20
,,0.1,,,11280,-95.34,2328,,95.44,226528,,20
,,0.1,,,11284,-95.34,2332,,95.44,226752,,20
0.05911076633492485,-1.976216971874237,0.1,-3.569280106574297,7104,11366,-95.34,2336,0.0001,95.44,227584,0.49304677452892065,20
,,0.11,,,11371,-94.67,2340,,94.78,227776,,20
,,0.1,,,11379,-95.2,2344,,95.3,228288,,20
,,0.09,,,11386,-95.46,2348,,95.55,228640,,20
,,0.1,,,11392,-94.79,2352,,94.89,229024,,20
,,0.1,,,11396,-94.79,2356,,94.89,229248,,20
0.05939900554949418,-1.8336055763065815,0.1,-3.6013189740478992,7168,11472,-94.86,2360,0.0001,94.96,229568,0.4899012530222535,20
,,0.11,,,11477,-94.29,2364,,94.4,229792,,20
,,0.12,,,11482,-93.56,2368,,93.68,230080,,20
,,0.11,,,11496,-93.91,2372,,94.02,230784,,20
,,0.1,,,11505,-94.47,2376,,94.57,231104,,20
0.05830768356099725,-1.6903606783598661,0.1,-3.6347856670618057,7232,11580,-94.65,2380,0.0001,94.75,231712,0.4867756739258766,20
,,0.1,,,11585,-94.65,2384,,94.75,232000,,20
,,0.1,,,11590,-94.65,2388,,94.75,232288,,20
,,0.1,,,11598,-94.58,2392,,94.68,232768,,20
,,0.1,,,11600,-94.58,2396,,94.68,232928,,20
,,0.1,,,11608,-94.58,2400,,94.68,233280,,20
0.058478742896113545,-1.5524022039026022,0.11,-3.666273847222328,7296,11690,-94.55,2404,0.0001,94.66,233920,0.4836698053404689,20
,,0.11,,,11697,-94.55,2408,,94.66,234304,,20
,,0.1,,,11708,-94.89,2412,,94.99,234912,,20
,,0.09,,,11714,-95.51,2416,,95.6,235200,,20
,,0.08,,,11718,-96.06,2420,,96.14,235488,,20
0.058353374421130866,-1.4131079521030188,0.08,-3.698487151414156,7360,11778,-95.94,2424,0.0001,96.02,235968,0.4805844984948635,20
,,0.08,,,11781,-95.94,2428,,96.02,236128,,20
,,0.08,,,11785,-95.94,2432,,96.02,236352,,20
,,0.08,,,11796,-95.94,2436,,96.02,237120,,20
,,0.1,,,11799,-95.07,2440,,95.17,237248,,20
0.05817272263811901,-1.269459217786789,0.09,-3.7316159680485725,7424,11878,-95.74,2444,0.0001,95.83,237824,0.4775183508172631,20
,,0.09,,,11886,-95.76,2448,,95.85,238240,,20
,,0.08,,,11893,-96.43,2452,,96.51,238688,,20
,,0.07,,,11901,-96.97,2456,,97.04,239168,,20
,,0.07,,,11904,-96.97,2460,,97.04,239328,,20
,,0.07,,,11909,-96.97,2464,,97.04,239552,,20
0.057397685130126774,-1.1409011781215668,0.05,-3.7629555389285088,7488,11994,-98.27,2468,0.0001,98.32,240320,0.4744719681330025,20
,,0.05,,,11997,-98.27,2472,,98.32,240448,,20
,,0.06,,,12008,-98.03,2476,,98.09,240928,,20
,,0.05,,,12017,-98.46,2480,,98.51,241344,,20
0.05802089296048507,-1.0064575225114822,0.06,-3.7949543595314026,7552,12096,-97.8,2484,0.0001,97.86,241888,0.4714450710453093,19
,,0.06,,,12100,-97.71,2488,,97.77,242080,,20
,,0.07,,,12105,-97.36,2492,,97.43,242368,,20
,,0.08,,,12108,-96.97,2496,,97.05,242528,,20
,,0.08,,,12121,-96.97,2500,,97.05,243360,,20
,,0.08,,,12126,-96.36,2504,,96.44,243520,,20
0.058873767440672964,-0.8841901142150164,0.09,-3.826982732862234,7616,12201,-95.68,2508,0.0001,95.77,243904,0.4684378453530371,19
,,0.09,,,12208,-95.68,2512,,95.77,244288,,20
,,0.09,,,12215,-95.68,2516,,95.77,244736,,20
,,0.1,,,12222,-95.24,2520,,95.34,245088,,20
,,0.1,,,12226,-95.24,2524,,95.34,245280,,20
,,0.1,,,12232,-95.24,2528,,95.34,245632,,20
0.05903300235513598,-0.7583311004564166,0.11,-3.8588520884513855,7680,12290,-94.81,2532,0.0001,94.92,245856,0.46545032504945993,20
,,0.12,,,12305,-94.23,2536,,94.35,246624,,20
,,0.1,,,12308,-95.1,2540,,95.2,246784,,20
,,0.1,,,12318,-95.1,2544,,95.2,247424,,20
0.057539694011211395,-0.6342325396835804,0.1,-3.89247827231884,7744,12395,-95.1,2548,0.0001,95.2,247872,0.4624816598370671,19
,,0.11,,,12403,-94.59,2552,,94.7,248288,,20
,,0.11,,,12406,-94.59,2556,,94.7,248448,,20
,,0.11,,,12412,-94.53,2560,,94.64,248800,,20
,,0.11,,,12416,-94.53,2564,,94.64,248992,,20
,,0.12,,,12428,-94.08,2568,,94.2,249664,,20
0.058983263559639454,-0.503473652061075,0.12,-3.924051307141781,7808,12495,-94.08,2572,0.0001,94.2,249920,0.4595310022123158,20
,,0.11,,,12507,-94.32,2576,,94.43,250528,,20
,,0.11,,,12515,-94.21,2580,,94.32,250912,,20
,,0.11,,,12524,-94.24,2584,,94.35,251392,,20
,,0.11,,,12528,-94.33,2588,,94.44,251584,,20
,,0.1,,,12532,-94.75,2592,,94.85,251776,,20
0.059968520887196064,-0.38374150916934013,0.1,-3.9561657421290874,7872,12607,-94.55,2596,0.0001,94.65,252128,0.456599947065115,19
,,0.1,,,12611,-94.55,2600,,94.65,252352,,20
,,0.09,,,12622,-95.23,2604,,95.32,253024,,20
,,0.08,,,12632,-95.91,2608,,95.99,253504,,20
,,0.09,,,12638,-95.34,2612,,95.43,253888,,20
0.05966740532312542,-0.2630917225033045,0.09,-3.9882915280759335,7936,12715,-95.17,2616,0.0001,95.26,254336,0.45368756353855133,20
,,0.07,,,12722,-95.9,2620,,95.97,254688,,20
,,0.08,,,12726,-95.29,2624,,95.37,254880,,20
,,0.09,,,12732,-94.99,2628,,95.08,255168,,20
,,0.08,,,12737,-95.42,2632,,95.5,255360,,20
0.06115657003829256,-0.14893694885540754,0.07,-4.020710475742817,8000,12814,-96.0,2636,0.0001,96.07,256224,0.4507939238101244,19
,,0.08,,,12819,-95.39,2640,,95.47,256480,,20
,,0.08,,,12828,-95.39,2644,,95.47,256992,,20
,,0.08,,,12836,-95.39,2648,,95.47,257376,,20
,,0.07,,,12844,-95.9,2652,,95.97,257888,,20
,,0.07,,,12847,-95.9,2656,,95.97,258048,,20
0.06122903240611777,-0.03609905599296326,0.07,-4.05225333571434,8064,12921,-95.96,2660,0.0001,96.03,258304,0.4479187303222716,19
,,0.07,,,12926,-95.96,2664,,96.03,258560,,20
,,0.08,,,12935,-95.32,2668,,95.4,259008,,20
,,0.08,,,12942,-95.14,2672,,95.22,259424,,20
,,0.08,,,12948,-95.14,2676,,95.22,259776,,20
0.062374903296586126,0.08810391942824936,0.08,-4.0847425907850266,8128,13018,-95.25,2680,0.0001,95.33,260544,0.4450621302239597,20
,,0.08,,,13025,-95.64,2684,,95.72,260992,,20
,,0.08,,,13028,-95.64,2688,,95.72,261184,,20
,,0.08,,,13033,-95.64,2692,,95.72,261376,,20
,,0.07,,,13039,-96.23,2696,,96.3,261760,,20
0.06023482431191951,0.21745169104542583,0.07,-4.117327429354191,8192,13116,-96.23,2700,0.0001,96.3,262208,0.44222351210191846,19
,,0.08,,,13123,-95.82,2704,,95.9,262624,,20
,,0.08,,,13127,-95.82,2708,,95.9,262880,,20
,,0.08,,,13139,-96.07,2712,,96.15,263488,,20
,,0.08,,,13149,-96.18,2716,,96.26,264096,,20
0.06178397248731926,0.34034430468454957,0.08,-4.148419059813023,8256,13223,-96.18,2720,0.0001,96.26,264384,0.43940328899770975,19
,,0.07,,,13227,-96.79,2724,,96.86,264576,,20
,,0.06,,,13236,-97.09,2728,,97.15,264960,,20
,,0.06,,,13246,-97.09,2732,,97.15,265408,,20
,,0.06,,,13254,-97.09,2736,,97.15,265824,,20
,,0.05,,,13260,-97.7,2740,,97.75,266080,,20
0.0613528736284934,0.46134193520992994,0.05,-4.178709886968136,8320,13338,-97.7,2744,0.0001,97.75,266688,0.4366017747670412,19
,,0.05,,,13348,-97.7,2748,,97.75,267296,,20
,,0.05,,,13353,-97.7,2752,,97.75,267584,,20
,,0.05,,,13356,-97.7,2756,,97.75,267776,,20
,,0.05,,,13363,-97.7,2760,,97.75,268160,,20
0.06287978036561981,0.5700220940634608,0.05,-4.211588084697723,8384,13441,-97.7,2764,0.0001,97.75,268608,0.43381857965141535,19
,,0.03,,,13449,-98.79,2768,,98.82,269024,,20
,,0.04,,,13452,-98.25,2772,,98.29,269184,,20
,,0.04,,,13462,-98.25,2776,,98.29,269792,,20
,,0.04,,,13471,-98.25,2780,,98.29,270208,,20
0.05969629407627508,0.6808794951066375,0.03,-4.243706375360489,8448,13530,-98.49,2784,0.0001,98.52,270688,0.43105270294472575,20
,,0.03,,,13534,-98.49,2788,,98.52,270880,,20
,,0.03,,,13543,-98.49,2792,,98.52,271328,,20
,,0.03,,,13550,-98.49,2796,,98.52,271808,,20
,,0.03,,,13557,-98.49,2800,,98.52,272224,,20
,,0.02,,,13560,-98.9,2804,,98.92,272384,,20
0.0628743696724996,0.7883243039250374,0.02,-4.276130728423595,8512,13640,-98.9,2808,0.0001,98.92,272992,0.42830444732680917,20
,,0.02,,,13647,-98.93,2812,,98.95,273376,,20
,,0.03,,,13654,-98.5,2816,,98.53,273792,,20
,,0.03,,,13658,-98.5,2820,,98.53,273984,,20
,,0.05,,,13661,-97.69,2824,,97.74,274112,,20
0.06156337831635028,0.9118037717416883,0.05,-4.308625914156437,8576,13737,-97.69,2828,0.0001,97.74,274656,0.4255735264159739,19
,,0.06,,,13750,-97.15,2832,,97.21,275264,,20
,,0.06,,,13754,-97.15,2836,,97.21,275488,,20
,,0.06,,,13761,-97.15,2840,,97.21,275776,,20
0.06317344983108342,1.0290491562336683,0.06,-4.339727245271206,8640,13844,-97.15,2844,0.0001,97.21,276512,0.42286006128415465,19
,,0.06,,,13853,-97.15,2848,,97.21,276992,,19
,,0.06,,,13856,-97.15,2852,,97.21,277184,,20
,,0.06,,,13859,-97.15,2856,,97.21,277312,,20
,,0.06,,,13868,-97.15,2860,,97.21,277856,,20
,,0.06,,,13880,-97.15,2864,,97.21,278464,,20
0.0625706891878508,1.1491823084652424,0.06,-4.371079072356224,8704,13952,-97.15,2868,0.0001,97.21,278688,0.42016457999125123,19
,,0.05,,,13958,-97.87,2872,,97.92,278976,,19
,,0.06,,,13970,-97.44,2876,,97.5,279680,,20
,,0.07,,,13979,-96.87,2880,,96.94,280096,,20
,,0.07,,,13983,-96.87,2884,,96.94,280288,,20
,,0.07,,,13987,-96.87,2888,,96.94,280448,,20
0.06301049003377557,1.279678987339139,0.07,-4.403160884976387,8768,14053,-96.84,2892,0.0001,96.91,280992,0.41748635051772,19
,,0.08,,,14061,-96.19,2896,,96.27,281440,,20
,,0.09,,,14068,-96.0,2900,,96.09,281824,,20
,,0.09,,,14071,-96.0,2904,,96.09,281984,,20
,,0.1,,,14083,-95.23,2908,,95.33,282592,,20
0.06364117533667013,1.3920838758349419,0.1,-4.436078824102879,8832,14158,-95.17,2912,0.0001,95.27,282912,0.41482501197606325,19
,,0.09,,,14165,-95.66,2916,,95.75,283328,,20
,,0.09,,,14170,-95.66,2920,,95.75,283584,,20
,,0.07,,,14176,-96.47,2924,,96.54,283872,,20
,,0.08,,,14185,-95.86,2928,,95.94,284352,,20
0.064282079518307,1.5026039071381092,0.07,-4.4669836312532425,8896,14255,-96.4,2932,0.0001,96.47,285024,0.4121806090697646,19
,,0.07,,,14258,-96.4,2936,,96.47,285120,,19
,,0.07,,,14267,-96.4,2940,,96.47,285568,,20
,,0.08,,,14275,-95.85,2944,,95.93,286016,,20
,,0.08,,,14283,-95.85,2948,,95.93,286496,,20
0.06386263720924035,1.612977109849453,0.08,-4.500009097158909,8960,14357,-95.85,2952,0.0001,95.93,286784,0.40955318696796894,19
,,0.08,,,14359,-95.85,2956,,95.93,286880,,19
,,0.08,,,14371,-95.85,2960,,95.93,287552,,20
,,0.08,,,14384,-95.85,2964,,95.93,288224,,20
,,0.08,,,14385,-95.85,2968,,95.93,288320,,20
,,0.09,,,14392,-95.3,2972,,95.39,288672,,20
0.06470466015161946,1.7247596476227045,0.08,-4.5317398980259895,9024,14468,-95.73,2976,0.0001,95.81,289088,0.40694208536297083,19
,,0.08,,,14473,-95.78,2980,,95.86,289312,,19
,,0.09,,,14482,-95.63,2984,,95.72,289728,,20
,,0.09,,,14488,-95.63,2988,,95.72,290016,,20
,,0.09,,,14501,-95.66,2992,,95.75,290656,,20
0.06666026939637959,1.839628515765071,0.09,-4.564028806984425,9088,14577,-96.12,2996,0.0001,96.21,291296,0.40434799436479807,19
