train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef_loss,rollout/success_rate,train/learning_rate,train/ent_coef,time/episodes,train/critic_loss,time/time_elapsed,time/total_timesteps,train/n_updates,time/fps
,95.71,-95.6,,0.11,,,1432,,22872,139264,,6
-8.202732801437378,96.3,-96.2,-2.180725447833538,0.1,0.0001,0.6492536477744579,1436,0.10851286456454545,23186,139520,4352,6
,96.87,-96.78,,0.09,,,1440,,23197,140128,,6
,96.37,-96.27,,0.1,,,1444,,23203,140480,,6
,96.37,-96.27,,0.1,,,1448,,23208,140800,,6
,96.46,-96.36,,0.1,,,1452,,23210,140864,,6
,96.92,-96.84,,0.08,,,1456,,23216,141152,,6
-8.030820116400719,97.31,-97.24,-2.212789498269558,0.07,0.0001,0.6451124306768179,1460,0.09434316179249436,23537,141920,4416,6
,96.75,-96.67,,0.08,,,1464,,23541,142144,,6
,96.41,-96.32,,0.09,,,1468,,23548,142464,,6
,96.41,-96.32,,0.09,,,1472,,23558,143040,,6
-7.859235763549805,96.55,-96.47,-2.2455585338175297,0.08,0.0001,0.6409972934052348,1476,0.09912709903437644,23877,143680,4480,6
,96.55,-96.47,,0.08,,,1480,,23882,144000,,6
,96.55,-96.47,,0.08,,,1484,,23885,144064,,6
,97.65,-97.59,,0.06,,,1488,,23890,144352,,6
,97.61,-97.56,,0.05,,,1492,,23902,145120,,6
,97.61,-97.56,,0.05,,,1496,,23906,145344,,6
-7.694731712341309,97.03,-96.97,-2.277690429240465,0.06,0.0001,0.6369081605225801,1500,0.09450653044041246,24221,145664,4544,6
,96.68,-96.61,,0.07,,,1504,,24226,145920,,6
,96.68,-96.61,,0.07,,,1508,,24236,146560,,6
,96.68,-96.61,,0.07,,,1512,,24245,147104,,6
,96.68,-96.61,,0.07,,,1516,,24248,147264,,6
-7.515205942094326,96.68,-96.61,-2.310096714645624,0.07,0.0001,0.632845682092011,1520,0.10083231033058837,24562,147552,4608,6
,96.02,-95.94,,0.08,,,1524,,24570,148000,,6
,95.62,-95.53,,0.09,,,1528,,24576,148352,,6
,95.62,-95.53,,0.09,,,1532,,24585,148864,,6
,95.62,-95.53,,0.09,,,1536,,24586,148960,,6
-7.349045611917973,95.62,-95.53,-2.3424071110785007,0.09,0.0001,0.6288084285333753,1540,0.0927989047486335,24906,149664,4672,6
,96.07,-95.99,,0.08,,,1544,,24918,150304,,6
,96.07,-95.99,,0.08,,,1548,,24920,150432,,6
,96.52,-96.45,,0.07,,,1552,,24927,150752,,6
,96.86,-96.8,,0.06,,,1556,,24934,151200,,6
,96.91,-96.85,,0.06,,,1560,,24939,151552,,6
-7.177510254085064,97.81,-97.77,-2.3742804415524006,0.04,0.0001,0.6247974392026663,1564,0.08961481705773622,25258,152064,4736,6
,97.81,-97.77,,0.04,,,1568,,25259,152160,,6
,97.81,-97.77,,0.04,,,1572,,25272,152864,,6
,97.08,-97.03,,0.05,,,1576,,25282,153472,,6
-6.996413052082062,97.08,-97.03,-2.4069120921194553,0.05,0.0001,0.6208122316747904,1580,0.08877729048253968,25594,153632,4800,6
,97.08,-97.03,,0.05,,,1584,,25597,153728,,6
,97.08,-97.03,,0.05,,,1588,,25608,154336,,6
,97.23,-97.18,,0.05,,,1592,,25615,154752,,6
,96.59,-96.53,,0.06,,,1596,,25619,154944,,6
,96.68,-96.62,,0.06,,,1600,,25624,155264,,6
,97.03,-96.98,,0.05,,,1604,,25629,155520,,6
-6.828692175447941,97.03,-96.98,-2.4387612715363503,0.05,0.0001,0.6168521493673325,1608,0.08747231314191595,25948,156160,4864,6
,97.03,-96.98,,0.05,,,1612,,25957,156704,,6
,97.03,-96.98,,0.05,,,1616,,25961,156928,,6
,97.03,-96.98,,0.05,,,1620,,25971,157536,,6
-6.673558458685875,98.09,-98.06,-2.471455954015255,0.03,0.0001,0.6129176737740636,1624,0.08366194285918027,26287,157952,4928,6
,98.09,-98.06,,0.03,,,1628,,26291,158144,,6
,98.09,-98.06,,0.03,,,1632,,26297,158464,,6
,98.09,-98.06,,0.03,,,1636,,26303,158720,,6
,98.09,-98.06,,0.03,,,1640,,26313,159360,,6
-6.5114622339606285,98.14,-98.11,-2.50390987098217,0.03,0.0001,0.609007821418345,1644,0.07794852473307401,26630,159904,4992,6
,98.14,-98.11,,0.03,,,1648,,26634,160128,,6
,98.14,-98.11,,0.03,,,1652,,26646,160736,,6
,97.62,-97.58,,0.04,,,1656,,26653,161120,,6
,97.62,-97.58,,0.04,,,1660,,26656,161280,,6
,97.4,-97.35,,0.05,,,1664,,26659,161440,,6
,97.4,-97.35,,0.05,,,1668,,26665,161760,,6
-6.350585401058197,96.33,-96.26,-2.536369826644659,0.07,0.0001,0.6051224870607257,1672,0.07761049747932702,26984,162240,5056,6
,97.06,-97.0,,0.06,,,1676,,26998,163072,,6
,97.06,-97.0,,0.06,,,1680,,27001,163232,,6
,97.06,-97.0,,0.06,,,1684,,27010,163648,,6
-6.181630052626133,97.06,-97.0,-2.5669772513210773,0.06,0.0001,0.6012633088976145,1688,0.07513224345166236,27329,164320,5120,6
,97.06,-97.0,,0.06,,,1692,,27332,164480,,6
,97.7,-97.65,,0.05,,,1696,,27335,164640,,6
,98.19,-98.15,,0.04,,,1700,,27340,164960,,6
,97.84,-97.79,,0.05,,,1704,,27349,165408,,6
,97.34,-97.28,,0.06,,,1708,,27355,165728,,6
-6.025938883423805,96.79,-96.72,-2.6003818288445473,0.07,0.0001,0.5974287493154407,1712,0.0739061224157922,27673,166272,5184,6
,96.79,-96.72,,0.07,,,1716,,27676,166464,,6
,96.79,-96.72,,0.07,,,1720,,27692,167296,,6
,96.79,-96.72,,0.07,,,1724,,27697,167584,,6
,96.79,-96.72,,0.07,,,1728,,27701,167840,,6
-5.854605205357075,96.29,-96.21,-2.632074411958456,0.08,0.0001,0.5936182318255305,1732,0.07673474022885785,28014,168064,5248,5
,96.29,-96.21,,0.08,,,1736,,28024,168544,,6
,95.63,-95.54,,0.09,,,1740,,28028,168736,,6
,95.63,-95.54,,0.09,,,1744,,28037,169280,,6
,95.63,-95.54,,0.09,,,1748,,28043,169632,,6
-5.693662256002426,95.32,-95.22,-2.664995849132538,0.1,0.0001,0.5898322770372033,1752,0.07164229825139046,28359,170048,5312,5
,95.47,-95.37,,0.1,,,1756,,28371,170752,,6
,95.47,-95.37,,0.1,,,1760,,28375,170976,,6
,95.69,-95.6,,0.09,,,1764,,28380,171264,,6
,95.69,-95.6,,0.09,,,1768,,28387,171552,,6
,96.76,-96.69,,0.07,,,1772,,28393,171936,,6
-5.528268776834011,96.29,-96.21,-2.6967655196785927,0.08,0.0001,0.5860697906464338,1776,0.07004764466546476,28710,172384,5376,6
,96.29,-96.21,,0.08,,,1780,,28718,172832,,6
,96.29,-96.21,,0.08,,,1784,,28725,173216,,6
,95.73,-95.64,,0.09,,,1788,,28733,173696,,6
-5.365395598113537,95.73,-95.64,-2.7294033840298653,0.09,0.0001,0.5823319060727954,1792,0.07086635701125488,29048,174144,5440,5
,95.73,-95.64,,0.09,,,1796,,29054,174464,,6
,95.73,-95.64,,0.09,,,1800,,29060,174720,,6
,95.79,-95.7,,0.09,,,1804,,29065,175008,,6
,95.77,-95.68,,0.09,,,1808,,29073,175520,,6
,96.32,-96.24,,0.08,,,1812,,29080,175904,,6
-5.21061360090971,96.32,-96.24,-2.761807445436716,0.08,0.0001,0.5786173371598125,1816,0.06987055507488549,29397,176352,5504,5
,96.32,-96.24,,0.08,,,1820,,29405,176800,,6
,96.32,-96.24,,0.08,,,1824,,29414,177344,,6
,96.82,-96.75,,0.07,,,1828,,29420,177664,,6
,96.82,-96.75,,0.07,,,1832,,29424,177920,,6
,96.29,-96.21,,0.08,,,1836,,29429,178144,,6
-5.052329756319523,96.95,-96.88,-2.7934889309108257,0.07,0.0001,0.5749269323423505,1840,0.06655051233246922,29745,178464,5568,5
,96.95,-96.88,,0.07,,,1844,,29755,179040,,6
,96.36,-96.28,,0.08,,,1848,,29759,179264,,6
,96.06,-95.98,,0.08,,,1852,,29766,179616,,6
-4.902250275015831,96.43,-96.36,-2.8263275288045406,0.07,0.0001,0.5712603498250246,1856,0.06686709017958492,30086,180352,5632,5
,96.43,-96.36,,0.07,,,1860,,30092,180640,,6
,96.43,-96.36,,0.07,,,1864,,30096,180864,,6
,96.43,-96.36,,0.07,,,1868,,30102,181152,,6
,95.91,-95.83,,0.08,,,1872,,30109,181536,,6
,95.81,-95.73,,0.08,,,1876,,30116,181952,,6
-4.747508078813553,95.81,-95.73,-2.857892766594887,0.08,0.0001,0.5676167039200664,1880,0.06395387288648635,30433,182432,5696,5
,95.81,-95.73,,0.08,,,1884,,30438,182656,,6
,96.37,-96.3,,0.07,,,1888,,30449,183296,,6
,96.22,-96.15,,0.07,,,1892,,30457,183776,,6
,95.59,-95.51,,0.08,,,1896,,30463,184064,,6
-4.59291622787714,95.88,-95.81,-2.890559885650873,0.07,0.0001,0.5639968179166317,1900,0.0632431777776219,30778,184352,5760,5
,95.88,-95.81,,0.07,,,1904,,30785,184736,,6
,96.4,-96.34,,0.06,,,1908,,30791,185120,,6
,96.4,-96.34,,0.06,,,1912,,30798,185504,,6
,96.4,-96.34,,0.06,,,1916,,30801,185664,,6
-4.439970023930073,96.4,-96.34,-2.9228089340031147,0.06,0.0001,0.5603994270786643,1920,0.060709198645781726,31123,186496,5824,5
,96.4,-96.34,,0.06,,,1924,,31131,186976,,6
,96.4,-96.34,,0.06,,,1928,,31137,187264,,6
,96.93,-96.88,,0.05,,,1932,,31143,187552,,6
,96.93,-96.88,,0.05,,,1936,,31150,187936,,6
,96.93,-96.88,,0.05,,,1940,,31157,188320,,6
-4.291311219334602,96.93,-96.88,-2.954500548541546,0.05,0.0001,0.5568253817036748,1944,0.061506653495598584,31471,188704,5888,5
,96.93,-96.88,,0.05,,,1948,,31474,188864,,6
,97.18,-97.13,,0.05,,,1952,,31483,189248,,6
,96.7,-96.64,,0.06,,,1956,,31494,189952,,6
,96.7,-96.64,,0.06,,,1960,,31499,190240,,6
-4.139459550380707,96.7,-96.64,-2.987268578261137,0.06,0.0001,0.55327408015728,1964,0.05898732494097203,31815,190560,5952,5
,96.7,-96.64,,0.06,,,1968,,31822,190944,,6
,97.22,-97.17,,0.05,,,1972,,31831,191520,,6
,97.79,-97.75,,0.04,,,1976,,31838,191904,,6
,97.79,-97.75,,0.04,,,1980,,31841,192064,,6
,97.79,-97.75,,0.04,,,1984,,31849,192448,,6
-3.9825952164828777,97.1,-97.05,-3.019037690013647,0.05,0.0001,0.5497453417629004,1988,0.05784770043101162,32168,193056,6016,6
,97.25,-97.2,,0.05,,,1992,,32173,193376,,6
,97.88,-97.84,,0.04,,,1996,,32178,193664,,6
,97.38,-97.33,,0.05,,,2000,,32185,193952,,6
,97.38,-97.33,,0.05,,,2004,,32193,194464,,6
-3.8296869471669197,97.38,-97.33,-3.0516381710767746,0.05,0.0001,0.5462394868955016,2008,0.05759433994535357,32507,194784,6080,5
,97.38,-97.33,,0.05,,,2012,,32515,195232,,6
,97.38,-97.33,,0.05,,,2016,,32524,195648,,6
,96.74,-96.68,,0.06,,,2020,,32532,196096,,6
,96.16,-96.09,,0.07,,,2024,,32536,196352,,6
-3.677318148314953,96.16,-96.09,-3.083977434784174,0.07,0.0001,0.5427554817870259,2028,0.05689364857971668,32851,196672,6144,5
,96.16,-96.09,,0.07,,,2032,,32860,197056,,5
,95.79,-95.71,,0.08,,,2036,,32863,197248,,6
,95.79,-95.71,,0.08,,,2040,,32874,197920,,6
,95.19,-95.1,,0.09,,,2044,,32882,198400,,6
-3.5294971354305744,95.02,-94.93,-3.1160464584827423,0.09,0.0001,0.5392939513549209,2048,0.056495090189855546,33197,198720,6208,5
,95.97,-95.9,,0.07,,,2052,,33205,199136,,5
,96.45,-96.39,,0.06,,,2056,,33212,199552,,6
,96.45,-96.39,,0.06,,,2060,,33217,199840,,6
,96.45,-96.39,,0.06,,,2064,,33224,200160,,6
,96.45,-96.39,,0.06,,,2068,,33229,200448,,6
-3.3815488182008266,96.45,-96.39,-3.147812370210886,0.06,0.0001,0.535854740999639,2072,0.055844869872089475,33548,201120,6272,5
,96.45,-96.39,,0.06,,,2076,,33556,201600,,6
,95.93,-95.86,,0.07,,,2080,,33562,201888,,6
,95.93,-95.86,,0.07,,,2084,,33570,202304,,6
,96.49,-96.43,,0.06,,,2088,,33575,202624,,6
-3.2408030703663826,96.49,-96.43,-3.1805266179144382,0.06,0.0001,0.5324376877397299,2092,0.0558579217758961,33887,202784,6336,5
,96.49,-96.43,,0.06,,,2096,,33896,203264,,5
,96.99,-96.94,,0.05,,,2100,,33903,203648,,6
,96.99,-96.94,,0.05,,,2104,,33914,204320,,6
,96.99,-96.94,,0.05,,,2108,,33922,204800,,6
-3.089065086096525,96.99,-96.94,-3.212297737598419,0.05,0.0001,0.529041850939393,2112,0.056160964886657894,34238,205088,6400,5
,96.99,-96.94,,0.05,,,2116,,34245,205504,,6
,97.63,-97.59,,0.04,,,2120,,34251,205824,,6
,97.71,-97.67,,0.04,,,2124,,34254,205952,,6
,97.71,-97.67,,0.04,,,2128,,34264,206464,,6
,97.16,-97.11,,0.05,,,2132,,34268,206656,,6
-2.9496031291782856,97.53,-97.49,-3.245285250246525,0.04,0.0001,0.5256677996367216,2136,0.05502718611387536,34584,207136,6464,5
,97.53,-97.49,,0.04,,,2140,,34597,207904,,6
,98.13,-98.1,,0.03,,,2144,,34608,208256,,6
,98.3,-98.27,,0.03,,,2148,,34615,208704,,6
-2.813052274286747,98.3,-98.27,-3.276768647134304,0.03,0.0001,0.5223151538521051,2152,0.05437735200393945,34928,209024,6528,5
,98.3,-98.27,,0.03,,,2156,,34931,209152,,5
,98.3,-98.27,,0.03,,,2160,,34942,209664,,6
,98.3,-98.27,,0.03,,,2164,,34945,209856,,6
,98.3,-98.27,,0.03,,,2168,,34954,210336,,6
-2.66794041544199,98.3,-98.27,-3.3089916557073593,0.03,0.0001,0.5189842721447349,2172,0.05392768688034266,35275,211104,6592,5
,98.3,-98.27,,0.03,,,2176,,35282,211456,,5
,98.82,-98.8,,0.02,,,2180,,35290,211904,,6
,98.82,-98.8,,0.02,,,2184,,35296,212224,,6
,98.31,-98.28,,0.03,,,2188,,35298,212352,,6
,98.31,-98.28,,0.03,,,2192,,35304,212672,,6
,98.31,-98.28,,0.03,,,2196,,35310,212960,,6
-2.522641394287348,98.31,-98.28,-3.340134486556053,0.03,0.0001,0.5156751861795783,2200,0.053763759904541075,35625,213344,6656,5
,97.75,-97.71,,0.04,,,2204,,35634,213920,,6
,97.75,-97.71,,0.04,,,2208,,35644,214464,,6
,97.68,-97.64,,0.04,,,2212,,35651,214848,,6
-2.3797774352133274,97.64,-97.59,-3.37236437946558,0.05,0.0001,0.512387509457767,2216,0.052210204768925905,35967,215328,6720,5
,97.64,-97.59,,0.05,,,2220,,35972,215552,,5
,98.14,-98.1,,0.04,,,2224,,35978,215872,,5
,97.03,-96.97,,0.06,,,2228,,35982,216096,,6
,97.58,-97.53,,0.05,,,2232,,35987,216352,,6
,97.58,-97.53,,0.05,,,2236,,35993,216736,,6
-2.2307267636060715,96.98,-96.92,-3.4040086455643177,0.06,0.0001,0.5091209597885609,2240,0.051910363836213946,36314,217440,6784,5
,96.14,-96.06,,0.08,,,2244,,36319,217664,,5
,96.14,-96.06,,0.08,,,2248,,36329,218304,,6
,95.65,-95.56,,0.09,,,2252,,36334,218528,,6
,95.11,-95.0,,0.11,,,2256,,36337,218720,,6
-2.0925789177417755,95.11,-95.0,-3.4365821443498135,0.11,0.0001,0.5058755008503795,2260,0.05208912625676021,36656,219264,6848,5
,95.11,-95.0,,0.11,,,2264,,36658,219360,,5
,94.56,-94.44,,0.12,,,2268,,36665,219744,,5
,94.56,-94.44,,0.12,,,2272,,36674,220320,,6
,94.56,-94.44,,0.12,,,2276,,36684,220800,,6
-1.9436893966048956,94.56,-94.44,-3.468315552920103,0.12,0.0001,0.5026505626738071,2280,0.05174154881387949,37000,221248,6912,5
,94.56,-94.44,,0.12,,,2284,,37008,221728,,5
,95.2,-95.09,,0.11,,,2288,,37012,221920,,5
,95.2,-95.09,,0.11,,,2292,,37022,222464,,6
,95.2,-95.09,,0.11,,,2296,,37024,222560,,6
,95.76,-95.66,,0.1,,,2300,,37030,222944,,6
-1.7994190491735935,95.76,-95.66,-3.499333404004574,0.1,0.0001,0.49944647401571274,2304,0.05152110510971397,37349,223520,6976,5
,95.76,-95.66,,0.1,,,2308,,37358,224000,,5
,95.83,-95.73,,0.1,,,2312,,37366,224448,,6
,95.3,-95.19,,0.11,,,2316,,37373,224896,,6
,95.3,-95.19,,0.11,,,2320,,37377,225120,,6
,95.3,-95.19,,0.11,,,2324,,37378,225152,,6
-1.6585535686463118,95.92,-95.82,-3.530645452439785,0.1,0.0001,0.4962637759745121,2328,0.05261082079960033,37699,225760,7040,5
,95.92,-95.82,,0.1,,,2332,,37703,226048,,5
,95.24,-95.13,,0.11,,,2336,,37708,226304,,6
,95.2,-95.09,,0.11,,,2340,,37720,227040,,6
,96.04,-95.95,,0.09,,,2344,,37726,227264,,6
-1.5179640911519527,96.04,-95.95,-3.563839379698038,0.09,0.0001,0.4931013588793576,2348,0.051750070590060204,38046,227936,7104,5
,96.53,-96.45,,0.08,,,2352,,38049,228128,,5
,97.07,-97.01,,0.06,,,2356,,38053,228352,,6
,97.07,-97.01,,0.06,,,2360,,38063,228896,,6
,97.07,-97.01,,0.06,,,2364,,38069,229248,,6
-1.3714221306145191,97.62,-97.57,-3.594382803887129,0.05,0.0001,0.48995894147083163,2368,0.05280682892771438,38382,229504,7168,5
,97.54,-97.49,,0.05,,,2372,,38394,230240,,5
,97.54,-97.49,,0.05,,,2376,,38400,230464,,6
,97.54,-97.49,,0.05,,,2380,,38411,231136,,6
,97.54,-97.49,,0.05,,,2384,,38414,231328,,6
-1.2347128484398127,97.54,-97.49,-3.6264225654304028,0.05,0.0001,0.4868370210751891,2388,0.05191940546501428,38726,231552,7232,5
,97.54,-97.49,,0.05,,,2392,,38737,232096,,5
,97.54,-97.49,,0.05,,,2396,,38743,232448,,5
,97.54,-97.49,,0.05,,,2400,,38748,232704,,6
,96.85,-96.78,,0.07,,,2404,,38755,233120,,6
-1.090697511099279,96.85,-96.78,-3.6566580832004547,0.07,0.0001,0.4837355110794306,2408,0.052303442847914994,39071,233536,7296,5
,96.18,-96.1,,0.08,,,2412,,39080,234048,,5
,96.75,-96.69,,0.06,,,2416,,39088,234496,,5
,96.38,-96.31,,0.07,,,2420,,39091,234720,,6
,96.38,-96.31,,0.07,,,2424,,39095,234976,,6
,96.87,-96.81,,0.06,,,2428,,39104,235456,,6
-0.9434234984219074,96.87,-96.81,-3.6869717836380005,0.06,0.0001,0.48065496422350407,2432,0.052546790859196335,39418,235744,7360,5
,97.02,-96.96,,0.06,,,2436,,39427,236256,,5
,96.93,-96.87,,0.06,,,2440,,39434,236640,,6
,96.54,-96.47,,0.07,,,2444,,39438,236800,,6
,96.54,-96.47,,0.07,,,2448,,39449,237472,,6
-0.8009284362196922,96.54,-96.47,-3.7191635742783546,0.07,0.0001,0.4775945208966732,2452,0.0516353496350348,39765,237920,7424,5
,96.54,-96.47,,0.07,,,2456,,39766,237952,,5
,96.19,-96.11,,0.08,,,2460,,39777,238496,,5
,95.81,-95.72,,0.09,,,2464,,39782,238784,,6
,95.27,-95.17,,0.1,,,2468,,39789,239200,,6
,95.35,-95.25,,0.1,,,2472,,39795,239520,,6
-0.6564674433320761,95.35,-95.25,-3.747826226055622,0.1,0.0001,0.4745547012425959,2476,0.0512452008551918,40111,239904,7488,5
,94.75,-94.64,,0.11,,,2480,,40114,240064,,5
,94.01,-93.89,,0.12,,,2484,,40127,240864,,6
,94.01,-93.89,,0.12,,,2488,,40131,241120,,6
,94.01,-93.89,,0.12,,,2492,,40136,241376,,6
-0.5170509521849453,94.01,-93.89,-3.778257630765438,0.12,0.0001,0.4715351848863065,2496,0.05203923431690782,40454,241856,7552,5
,94.01,-93.89,,0.12,,,2500,,40459,242144,,5
,93.64,-93.52,,0.12,,,2504,,40468,242656,,5
,93.75,-93.63,,0.12,,,2508,,40473,242912,,6
,94.42,-94.31,,0.11,,,2512,,40477,243136,,6
-0.3797584120184183,94.42,-94.31,-3.8080516271293163,0.11,0.0001,0.46853641187772155,2516,0.05118321912596002,40800,243968,7616,5
,94.79,-94.69,,0.1,,,2520,,40806,244320,,5
,94.79,-94.69,,0.1,,,2524,,40811,244576,,5
,94.41,-94.3,,0.11,,,2528,,40820,245024,,6
,94.94,-94.84,,0.1,,,2532,,40826,245344,,6
-0.24007959384471178,94.46,-94.35,-3.836501095443964,0.11,0.0001,0.4655580734834075,2536,0.05187429691432044,41143,245792,7680,5
,95.19,-95.09,,0.1,,,2540,,41145,245920,,5
,95.14,-95.04,,0.1,,,2544,,41153,246272,,5
,95.14,-95.04,,0.1,,,2548,,41157,246464,,5
,95.13,-95.03,,0.1,,,2552,,41174,247520,,6
,94.47,-94.35,,0.12,,,2556,,41177,247712,,6
-0.11714469737489708,94.28,-94.16,-3.8682934306561947,0.12,0.0001,0.46259955083951354,2560,0.05272994172992185,41493,248064,7744,5
,94.08,-93.96,,0.12,,,2564,,41496,248224,,5
,94.27,-94.15,,0.12,,,2568,,41502,248544,,5
,94.23,-94.11,,0.12,,,2572,,41509,248928,,5
,93.53,-93.4,,0.13,,,2576,,41513,249152,,6
,94.08,-93.96,,0.12,,,2580,,41516,249344,,6
0.01595728806569241,93.78,-93.65,-3.89731577411294,0.13,0.0001,0.45966005977243185,2584,0.05026459920918569,41835,249888,7808,5
,93.78,-93.65,,0.13,,,2588,,41849,250720,,5
,93.78,-93.65,,0.13,,,2592,,41854,250976,,5
,93.78,-93.65,,0.13,,,2596,,41862,251360,,6
,93.1,-92.96,,0.14,,,2600,,41866,251552,,6
,93.73,-93.6,,0.13,,,2604,,41871,251904,,6
0.14169186225626618,94.05,-93.93,-3.926539149135351,0.12,0.0001,0.4567409339360893,2608,0.049667033017612994,42187,252320,7872,5
,94.05,-93.93,,0.12,,,2612,,42193,252544,,5
,94.05,-93.93,,0.12,,,2616,,42199,252928,,5
,94.04,-93.91,,0.13,,,2620,,42215,253920,,6
0.28369140275754035,94.04,-93.91,-3.95657429844141,0.13,0.0001,0.453840896487236,2624,0.0494023245992139,42529,254176,7936,5
,94.03,-93.9,,0.13,,,2628,,42534,254496,,5
,94.03,-93.9,,0.13,,,2632,,42538,254656,,5
,94.51,-94.39,,0.12,,,2636,,42543,254944,,5
,94.45,-94.33,,0.12,,,2640,,42550,255392,,6
,94.25,-94.13,,0.12,,,2644,,42556,255712,,6
,94.25,-94.13,,0.12,,,2648,,42562,256000,,6
0.40727698616683483,93.45,-93.31,-3.9859103821218014,0.14,0.0001,0.450960039626807,2652,0.05027562548639253,42879,256480,8000,5
,94.11,-93.99,,0.12,,,2656,,42890,257120,,5
,94.65,-94.54,,0.11,,,2660,,42900,257664,,6
,95.23,-95.13,,0.1,,,2664,,42904,257856,,6
0.5293466225266457,95.58,-95.49,-4.014318589121103,0.09,0.0001,0.44809844391420484,2668,0.04851427330868319,43217,258144,8064,5
,95.32,-95.22,,0.1,,,2672,,43224,258528,,5
,96.02,-95.93,,0.09,,,2676,,43231,258912,,5
,95.46,-95.36,,0.1,,,2680,,43235,259072,,5
,95.9,-95.81,,0.09,,,2684,,43240,259360,,5
,95.38,-95.28,,0.1,,,2688,,43251,260064,,6
0.6663489509373903,94.8,-94.69,-4.043938733637333,0.11,0.0001,0.4452560255303979,2692,0.04924936965107918,43563,260320,8128,5
,94.48,-94.36,,0.12,,,2696,,43568,260576,,5
,94.83,-94.71,,0.12,,,2700,,43576,260992,,5
,93.42,-93.28,,0.14,,,2704,,43581,261248,,5
,93.4,-93.26,,0.14,,,2708,,43588,261664,,6
,92.01,-91.85,,0.16,,,2712,,43594,262016,,6
0.7909755744040012,91.53,-91.36,-4.075616084039211,0.17,0.0001,0.44243158120661974,2716,0.049443386087659746,43906,262176,8192,5
,91.54,-91.38,,0.16,,,2720,,43913,262560,,5
,91.19,-91.03,,0.16,,,2724,,43918,262880,,5
,89.98,-89.8,,0.18,,,2728,,43925,263328,,5
,89.36,-89.17,,0.19,,,2732,,43929,263520,,5
,88.44,-88.23,,0.21,,,2736,,43934,263840,,6
,87.08,-86.84,,0.24,,,2740,,43940,264064,,6
0.9161070138216019,87.37,-87.13,-4.103641003370285,0.24,0.0001,0.4396254769526422,2744,0.04828607669332996,44253,264352,8256,5
,86.09,-85.83,,0.26,,,2748,,44255,264448,,5
,85.68,-85.42,,0.26,,,2752,,44263,264928,,5
,85.12,-84.85,,0.27,,,2756,,44271,265344,,5
,84.57,-84.29,,0.28,,,2760,,44281,265888,,6
1.0404070233926177,83.22,-82.92,-4.132634557783604,0.3,0.0001,0.436837999150157,2764,0.048943289380986243,44598,266336,8320,5
,83.22,-82.92,,0.3,,,2768,,44603,266656,,5
,83.52,-83.23,,0.29,,,2772,,44613,267104,,5
,82.91,-82.61,,0.3,,,2776,,44616,267264,,5
,83.15,-82.85,,0.3,,,2780,,44620,267456,,5
,83.75,-83.46,,0.29,,,2784,,44623,267648,,5
,83.72,-83.43,,0.29,,,2788,,44627,267872,,6
,82.54,-82.23,,0.31,,,2792,,44633,268192,,6
1.159336095675826,81.19,-80.86,-4.161740131676197,0.33,0.0001,0.4340688828378916,2796,0.048210009234026074,44950,268672,8384,5
,80.22,-79.87,,0.35,,,2800,,44955,268896,,5
,81.48,-81.14,,0.34,,,2804,,44960,269216,,5
,81.02,-80.67,,0.35,,,2808,,44971,269856,,6
1.2829541899263859,81.58,-81.23,-4.192023411393166,0.35,0.0001,0.431317450478673,2812,0.04807085148058832,45289,270400,8448,5
,81.61,-81.26,,0.35,,,2816,,45293,270560,,5
,81.61,-81.26,,0.35,,,2820,,45297,270816,,5
,82.35,-82.01,,0.34,,,2824,,45304,271168,,5
,83.16,-82.83,,0.33,,,2828,,45309,271456,,5
,83.24,-82.91,,0.33,,,2832,,45318,271872,,5
,82.87,-82.54,,0.33,,,2836,,45321,272032,,6
,84.02,-83.71,,0.31,,,2840,,45327,272384,,6
1.3970269300043583,83.32,-83.0,-4.222166158258915,0.32,0.0001,0.42858350928872824,2844,0.0500970677821897,45637,272480,8512,5
,83.65,-83.32,,0.33,,,2848,,45650,273248,,5
,83.9,-83.56,,0.34,,,2852,,45658,273600,,5
,83.95,-83.61,,0.34,,,2856,,45660,273760,,5
,83.52,-83.17,,0.35,,,2860,,45664,273952,,5
,83.52,-83.16,,0.36,,,2864,,45670,274336,,6
1.5072100907564163,83.52,-83.16,-4.250972576439381,0.36,0.0001,0.4258672804571688,2868,0.04748575540725142,45984,274656,8576,5
,82.73,-82.35,,0.38,,,2872,,45994,275136,,5
,82.81,-82.43,,0.38,,,2876,,45999,275424,,5
,81.97,-81.58,,0.39,,,2880,,46003,275616,,5
,80.64,-80.23,,0.41,,,2884,,46007,275840,,5
,80.65,-80.23,,0.42,,,2888,,46015,276320,,6
1.6189740356057882,80.77,-80.35,-4.278968125581741,0.42,0.0001,0.42316930647939444,2892,0.048957660561427474,46331,276672,8640,5
,82.65,-82.26,,0.39,,,2896,,46336,276960,,5
,83.95,-83.59,,0.36,,,2900,,46343,277344,,5
,83.7,-83.34,,0.36,,,2904,,46350,277792,,5
,83.53,-83.16,,0.37,,,2908,,46359,278208,,6
,83.09,-82.71,,0.38,,,2912,,46362,278336,,6
1.7258717231452465,82.31,-81.92,-4.306857876479626,0.39,0.0001,0.4204890145920217,2916,0.050432947638910264,46675,278656,8704,5
,82.31,-81.92,,0.39,,,2920,,46681,278944,,5
,81.55,-81.15,,0.4,,,2924,,46689,279424,,5
