time/episodes,rollout/ep_len_mean,train/ent_coef,train/critic_loss,time/total_timesteps,time/time_elapsed,train/actor_loss,train/ent_coef_loss,rollout/ep_rew_mean,time/fps,train/learning_rate,rollout/success_rate,train/n_updates
7564,56.55,0.1239136770600453,0.22076156304683536,671808,27607,11.104518100619316,-9.508241698145866,-56.48,24,0.0001,0.07,20992
7568,56.9,,,672064,27613,,,-56.84,24,,0.06,
7572,57.21,,,672320,27619,,,-57.15,24,,0.06,
7576,56.85,,,672736,27627,,,-56.79,24,,0.06,
7580,57.3,,,672768,27628,,,-57.25,24,,0.05,
7584,57.42,,,672832,27630,,,-57.37,24,,0.05,
7588,57.87,,,673152,27637,,,-57.83,24,,0.04,
7592,58.21,,,673536,27645,,,-58.18,24,,0.03,
7596,57.79,,,673632,27647,,,-57.75,24,,0.04,
7600,57.3,0.12314209644682705,0.2239331080345437,673888,27689,11.102868378162384,-9.520958095788956,-57.26,24,0.0001,0.04,21056
7604,57.27,,,674080,27693,,,-57.23,24,,0.04,
7608,57.07,,,674464,27701,,,-57.03,24,,0.04,
7612,56.92,,,674528,27703,,,-56.88,24,,0.04,
7616,57.1,,,674688,27707,,,-57.07,24,,0.03,
7620,57.14,,,675040,27714,,,-57.11,24,,0.03,
7624,57.23,,,675264,27719,,,-57.2,24,,0.03,
7628,56.56,,,675488,27724,,,-56.52,24,,0.04,
7632,56.77,,,675648,27728,,,-56.73,24,,0.04,
7636,56.81,0.12237500003539026,0.2329536909237504,676032,27771,11.089815318584442,-9.541154742240906,-56.78,24,0.0001,0.03,21120
7640,57.25,,,676160,27774,,,-57.23,24,,0.02,
7644,57.27,,,676352,27779,,,-57.25,24,,0.02,
7648,57.43,,,676768,27788,,,-57.41,24,,0.02,
7652,57.5,,,676960,27792,,,-57.48,24,,0.02,
7656,57.44,,,677120,27796,,,-57.42,24,,0.02,
7660,57.21,,,677280,27800,,,-57.19,24,,0.02,
7664,57.53,,,677568,27806,,,-57.51,24,,0.02,
7668,57.76,,,677760,27811,,,-57.74,24,,0.02,
7672,57.66,0.12161342625040561,0.22863001422956586,678016,27852,11.07602635025978,-9.535981476306915,-57.64,24,0.0001,0.02,21184
7676,57.85,,,678336,27859,,,-57.83,24,,0.02,
7680,57.5,,,678528,27864,,,-57.48,24,,0.02,
7684,57.38,,,678720,27868,,,-57.36,24,,0.02,
7688,57.18,,,678976,27874,,,-57.16,24,,0.02,
7692,57.28,,,679040,27875,,,-57.26,24,,0.02,
7696,56.81,,,679232,27880,,,-56.78,24,,0.03,
7700,56.97,,,679520,27886,,,-56.94,24,,0.03,
7704,56.78,,,679936,27895,,,-56.75,24,,0.03,
7708,57.09,0.12085660826414824,0.2607378021348268,680032,27933,11.05356976389885,-9.577436938881874,-57.06,24,0.0001,0.03,21248
7712,57.01,,,680384,27941,,,-56.98,24,,0.03,
7716,56.54,,,680480,27943,,,-56.5,24,,0.04,
7720,56.82,,,680768,27950,,,-56.78,24,,0.04,
7724,56.89,,,680832,27952,,,-56.85,24,,0.04,
7728,57.11,,,680928,27954,,,-57.07,24,,0.04,
7732,57.12,,,681344,27963,,,-57.08,24,,0.04,
7736,56.55,,,681536,27967,,,-56.5,24,,0.05,
7740,56.48,,,681824,27974,,,-56.43,24,,0.05,
7744,56.17,0.12010338180698454,0.24126676912419498,682048,28015,11.048690184950829,-9.579691961407661,-56.12,24,0.0001,0.05,21312
7748,55.92,,,682368,28022,,,-55.87,24,,0.05,
7752,56.15,,,682496,28025,,,-56.1,24,,0.05,
7756,55.76,,,682656,28028,,,-55.7,24,,0.06,
7760,56.09,,,682752,28031,,,-56.03,24,,0.06,
7764,55.79,,,683040,28037,,,-55.72,24,,0.07,
7768,55.47,,,683168,28040,,,-55.4,24,,0.07,
7772,55.12,,,683520,28047,,,-55.04,24,,0.08,
7776,54.98,,,684032,28058,,,-54.9,24,,0.08,
7780,55.14,0.11935496714431792,0.24646347062662244,684224,28098,11.081240624189377,-9.593349918723106,-55.06,24,0.0001,0.08,21376
7784,55.15,,,684256,28099,,,-55.07,24,,0.08,
7788,54.75,,,684512,28105,,,-54.66,24,,0.09,
7792,54.85,,,684768,28111,,,-54.76,24,,0.09,
7796,55.58,,,685024,28116,,,-55.5,24,,0.08,
7800,56.04,,,685120,28119,,,-55.97,24,,0.07,
7804,56.91,,,685536,28128,,,-56.84,24,,0.07,
7808,56.7,,,685760,28133,,,-56.63,24,,0.07,
7812,56.6,,,686048,28139,,,-56.53,24,,0.07,
7816,56.81,0.11861261038575321,0.25018136482685804,686144,28177,11.098372340202332,-9.582351312041283,-56.75,24,0.0001,0.06,21440
7820,56.62,,,686272,28180,,,-56.56,24,,0.06,
7824,56.28,,,686528,28186,,,-56.22,24,,0.06,
7828,56.76,,,686720,28190,,,-56.71,24,,0.05,
7832,56.67,,,686976,28196,,,-56.62,24,,0.05,
7836,57.0,,,687296,28203,,,-56.96,24,,0.04,
7840,56.68,,,687488,28208,,,-56.63,24,,0.05,
7844,57.19,,,688000,28218,,,-57.14,24,,0.05,
7848,57.27,,,688064,28220,,,-57.22,24,,0.05,
7852,57.23,0.11787583224941045,0.23784918058663607,688192,28259,11.067407965660095,-9.574286445975304,-57.18,24,0.0001,0.05,21504
7856,58.01,,,688608,28268,,,-57.97,24,,0.04,
7860,58.28,,,688672,28269,,,-58.24,24,,0.04,
7864,58.35,,,688896,28275,,,-58.32,24,,0.03,
7868,58.22,,,689024,28278,,,-58.19,24,,0.03,
7872,58.29,,,689280,28283,,,-58.26,24,,0.03,
7876,58.44,,,689696,28292,,,-58.41,24,,0.03,
7880,58.44,,,690016,28299,,,-58.41,24,,0.03,
7884,58.9,,,690176,28303,,,-58.88,24,,0.02,
7888,58.74,0.11714489571750164,0.22589303110726178,690336,28342,11.078387215733528,-9.596219047904015,-58.72,24,0.0001,0.02,21568
7892,58.38,,,690496,28346,,,-58.36,24,,0.02,
7896,58.18,,,690688,28351,,,-58.16,24,,0.02,
7900,57.74,,,690816,28354,,,-57.71,24,,0.03,
7904,57.12,,,691200,28362,,,-57.09,24,,0.03,
7908,57.4,,,691328,28366,,,-57.37,24,,0.03,
7912,57.38,,,691680,28373,,,-57.35,24,,0.03,
7916,57.38,,,692032,28381,,,-57.35,24,,0.03,
7920,57.45,,,692160,28384,,,-57.42,24,,0.03,
7924,57.45,0.11641787819098681,0.24414288124535233,692256,28422,11.115856528282166,-9.61632551252842,-57.41,24,0.0001,0.04,21632
7928,57.02,,,692384,28425,,,-56.98,24,,0.04,
7932,56.58,,,692544,28429,,,-56.53,24,,0.05,
7936,56.55,,,692896,28436,,,-56.5,24,,0.05,
7940,56.36,,,693120,28441,,,-56.31,24,,0.05,
7944,56.39,,,693344,28446,,,-56.33,24,,0.06,
7948,56.18,,,693696,28454,,,-56.12,24,,0.06,
7952,56.12,,,693824,28457,,,-56.06,24,,0.06,
7956,55.62,,,694144,28464,,,-55.56,24,,0.06,
7960,55.35,0.11569420259911567,0.26788682537153363,694368,28505,11.10295756161213,-9.619828566908836,-55.29,24,0.0001,0.06,21696
7964,55.45,,,694464,28508,,,-55.39,24,,0.06,
7968,55.41,,,694656,28512,,,-55.35,24,,0.06,
7972,56.1,,,694816,28516,,,-56.05,24,,0.05,
7976,55.43,,,695104,28522,,,-55.38,24,,0.05,
7980,55.59,,,695456,28530,,,-55.54,24,,0.05,
7984,55.42,,,695712,28535,,,-55.37,24,,0.05,
7988,55.17,,,695872,28539,,,-55.11,24,,0.06,
7992,55.3,,,695968,28541,,,-55.24,24,,0.06,
7996,55.25,,,696320,28549,,,-55.2,24,,0.05,
8000,54.96,0.11497602774761617,0.2544471612200141,696384,28586,11.122816786170006,-9.64417551457882,-54.91,24,0.0001,0.05,21760
8004,55.08,,,696512,28590,,,-55.03,24,,0.05,
8008,54.88,,,696864,28597,,,-54.83,24,,0.05,
8012,54.98,,,697152,28604,,,-54.93,24,,0.05,
8016,55.02,,,697440,28610,,,-54.97,24,,0.05,
8020,54.05,,,697632,28615,,,-53.99,24,,0.06,
8024,54.42,,,697792,28619,,,-54.37,24,,0.05,
8028,54.76,,,698176,28627,,,-54.71,24,,0.05,
8032,55.34,,,698240,28629,,,-55.3,24,,0.04,
8036,55.48,0.11426069773733616,0.23940935241989791,698464,28670,11.109197497367859,-9.681147053837776,-55.44,24,0.0001,0.04,21824
8040,55.79,,,698688,28675,,,-55.75,24,,0.04,
8044,55.68,,,698880,28679,,,-55.65,24,,0.03,
8048,55.71,,,699008,28682,,,-55.68,24,,0.03,
8052,55.19,,,699104,28685,,,-55.15,24,,0.04,
8056,54.94,,,699360,28690,,,-54.9,24,,0.04,
8060,54.83,,,699712,28697,,,-54.79,24,,0.04,
8064,54.25,,,699872,28701,,,-54.21,24,,0.04,
8068,53.9,,,700064,28706,,,-53.86,24,,0.04,
8072,53.43,,,700224,28710,,,-53.39,24,,0.04,
