time/total_timesteps,time/episodes,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,train/n_updates,train/learning_rate,rollout/success_rate,time/time_elapsed,time/fps,train/ent_coef,train/actor_loss,train/ent_coef_loss
596032,7740,30.31,0.40161461010575294,-29.38,18624,0.0001,0.93,26572,22,0.1588020937051624,7.36683002114296,-7.126101069152355
596096,7744,30.41,,-29.48,,,0.93,26574,22,,,
596224,7748,30.78,,-29.85,,,0.93,26576,22,,,
596256,7752,31.0,,-30.07,,,0.93,26577,22,,,
596288,7756,31.71,,-30.78,,,0.93,26578,22,,,
596288,7760,31.71,,-30.78,,,0.93,26578,22,,,
596384,7764,32.02,,-31.09,,,0.93,26580,22,,,
596480,7768,32.23,,-31.3,,,0.93,26582,22,,,
596608,7772,31.1,,-30.17,,,0.93,26584,22,,,
596736,7776,30.35,,-29.42,,,0.93,26587,22,,,
596736,7780,30.35,,-29.42,,,0.93,26587,22,,,
596800,7784,29.8,,-28.87,,,0.93,26589,22,,,
596960,7788,29.33,,-28.4,,,0.93,26593,22,,,
597152,7792,29.48,,-28.55,,,0.93,26598,22,,,
597216,7796,29.38,,-28.45,,,0.93,26600,22,,,
597248,7800,29.32,,-28.39,,,0.93,26602,22,,,
597280,7804,29.4,,-28.47,,,0.93,26603,22,,,
597344,7808,29.32,,-28.39,,,0.93,26605,22,,,
597344,7812,29.32,,-28.39,,,0.93,26605,22,,,
597472,7816,28.17,,-27.23,,,0.94,26608,22,,,
597632,7820,27.54,,-26.59,,,0.95,26612,22,,,
597696,7824,27.5,,-26.55,,,0.95,26614,22,,,
597792,7828,24.04,,-23.06,,,0.98,26617,22,,,
597792,7832,24.04,,-23.06,,,0.98,26617,22,,,
597824,7836,22.71,,-21.71,,,1.0,26618,22,,,
597920,7840,21.98,,-20.98,,,1.0,26620,22,,,
598016,7844,21.66,,-20.66,,,1.0,26623,22,,,
598176,7848,20.79,0.42462969152256846,-19.79,18688,0.0001,1.0,26675,22,0.15786232822574675,7.2845907881855965,-7.127659074962139
598272,7852,20.4,,-19.4,,,1.0,26678,22,,,
598464,7856,20.12,,-19.12,,,1.0,26682,22,,,
598592,7860,20.58,,-19.59,,,0.99,26685,22,,,
598752,7864,20.71,,-19.72,,,0.99,26689,22,,,
598944,7868,21.2,,-20.21,,,0.99,26693,22,,,
599168,7872,22.04,,-21.05,,,0.99,26699,22,,,
599264,7876,23.31,,-22.32,,,0.99,26702,22,,,
599296,7880,23.87,,-22.88,,,0.99,26703,22,,,
599424,7884,24.63,,-23.64,,,0.99,26707,22,,,
599488,7888,25.11,,-24.12,,,0.99,26709,22,,,
599584,7892,25.37,,-24.38,,,0.99,26711,22,,,
599648,7896,25.82,,-24.83,,,0.99,26713,22,,,
599776,7900,25.69,,-24.7,,,0.99,26717,22,,,
599808,7904,25.68,,-24.69,,,0.99,26718,22,,,
600032,7908,25.21,,-24.22,,,0.99,26722,22,,,
600160,7912,25.15,0.4069067477248609,-24.16,18752,0.0001,0.99,26773,22,0.15692724753171206,7.224642746150494,-7.098022453486919
600256,7916,24.84,,-23.85,,,0.99,26776,22,,,
600320,7920,25.08,,-24.09,,,0.99,26778,22,,,
600384,7924,25.32,,-24.33,,,0.99,26780,22,,,
600384,7928,25.32,,-24.33,,,0.99,26780,22,,,
600480,7932,25.8,,-24.81,,,0.99,26782,22,,,
600576,7936,26.2,,-25.21,,,0.99,26785,22,,,
600768,7940,25.37,,-24.38,,,0.99,26790,22,,,
600800,7944,25.31,,-24.32,,,0.99,26791,22,,,
600864,7948,25.26,,-24.27,,,0.99,26792,22,,,
600928,7952,25.07,,-24.08,,,0.99,26794,22,,,
600992,7956,25.75,,-24.76,,,0.99,26796,22,,,
601088,7960,24.61,,-23.61,,,1.0,26799,22,,,
601152,7964,24.26,,-23.26,,,1.0,26800,22,,,
601248,7968,23.83,,-22.83,,,1.0,26804,22,,,
601312,7972,23.24,,-22.24,,,1.0,26806,22,,,
601376,7976,22.6,,-21.6,,,1.0,26808,22,,,
601568,7980,22.58,,-21.59,,,0.99,26812,22,,,
601696,7984,22.28,,-21.29,,,0.99,26815,22,,,
601888,7988,22.89,,-21.91,,,0.98,26818,22,,,
602048,7992,23.71,,-22.74,,,0.97,26821,22,,,
602304,7996,23.76,0.38754997309297323,-22.79,18816,0.0001,0.97,26880,22,0.15600133291445673,7.17354729026556,-7.043179482221603
602464,8000,24.47,,-23.5,,,0.97,26884,22,,,
602528,8004,25.34,,-24.37,,,0.97,26886,22,,,
602624,8008,26.62,,-25.65,,,0.97,26888,22,,,
602688,8012,27.14,,-26.17,,,0.97,26890,22,,,
602752,8016,27.38,,-26.41,,,0.97,26892,22,,,
602816,8020,27.34,,-26.37,,,0.97,26894,22,,,
603008,8024,27.15,,-26.18,,,0.97,26899,22,,,
603072,8028,26.98,,-26.01,,,0.97,26900,22,,,
603104,8032,26.44,,-25.47,,,0.97,26901,22,,,
603328,8036,25.98,,-25.01,,,0.97,26907,22,,,
603456,8040,26.73,,-25.76,,,0.97,26910,22,,,
603488,8044,26.72,,-25.75,,,0.97,26910,22,,,
603584,8048,27.41,,-26.44,,,0.97,26913,22,,,
603584,8052,27.41,,-26.44,,,0.97,26913,22,,,
603648,8056,26.87,,-25.9,,,0.97,26914,22,,,
603680,8060,26.87,,-25.9,,,0.97,26915,22,,,
603808,8064,28.08,,-27.11,,,0.97,26918,22,,,
603936,8068,27.39,,-26.42,,,0.97,26920,22,,,
604000,8072,27.28,,-26.31,,,0.97,26922,22,,,
604064,8076,27.7,,-26.73,,,0.97,26923,22,,,
604128,8080,26.69,,-25.71,,,0.98,26925,22,,,
604160,8084,25.63,,-24.64,,,0.99,26925,22,,,
604224,8088,25.37,0.4179887156933546,-24.38,18880,0.0001,0.99,26974,22,0.15508709731511772,7.047191672027111,-7.021191820502281
604352,8092,24.59,,-23.59,,,1.0,26977,22,,,
604416,8096,24.83,,-23.83,,,1.0,26979,22,,,
604576,8100,24.26,,-23.26,,,1.0,26983,22,,,
604736,8104,23.59,,-22.59,,,1.0,26987,22,,,
604896,8108,23.02,,-22.02,,,1.0,26990,22,,,
604992,8112,22.74,,-21.74,,,1.0,26992,22,,,
605088,8116,22.77,,-21.77,,,1.0,26994,22,,,
605312,8120,23.03,,-22.03,,,1.0,26998,22,,,
605664,8124,23.79,,-22.79,,,1.0,27005,22,,,
605728,8128,25.49,,-24.49,,,1.0,27007,22,,,
605760,8132,26.08,,-25.08,,,1.0,27008,22,,,
605856,8136,26.61,,-25.61,,,1.0,27010,22,,,
605888,8140,26.53,,-25.53,,,1.0,27010,22,,,
605920,8144,26.81,,-25.81,,,1.0,27011,22,,,
605952,8148,26.72,,-25.72,,,1.0,27012,22,,,
606080,8152,27.14,,-26.14,,,1.0,27014,22,,,
606176,8156,26.97,,-25.97,,,1.0,27016,22,,,
606240,8160,26.21,0.4185815337114036,-25.21,18944,0.0001,1.0,27062,22,0.15417722146958113,7.015660315752029,-7.014304026961327
606336,8164,25.57,,-24.57,,,1.0,27064,22,,,
606368,8168,25.58,,-24.58,,,1.0,27065,22,,,
606400,8172,25.64,,-24.64,,,1.0,27066,22,,,
606496,8176,25.26,,-24.26,,,1.0,27069,22,,,
606624,8180,25.43,,-24.43,,,1.0,27073,22,,,
606688,8184,25.6,,-24.6,,,1.0,27074,22,,,
606752,8188,25.56,,-24.56,,,1.0,27076,22,,,
606848,8192,25.12,,-24.12,,,1.0,27078,22,,,
606912,8196,24.31,,-23.31,,,1.0,27079,22,,,
607008,8200,24.28,,-23.28,,,1.0,27081,22,,,
607040,8204,24.14,,-23.14,,,1.0,27082,22,,,
607104,8208,23.87,,-22.87,,,1.0,27084,22,,,
607136,8212,23.68,,-22.68,,,1.0,27084,22,,,
607200,8216,23.88,,-22.88,,,1.0,27086,22,,,
607264,8220,22.82,,-21.82,,,1.0,27087,22,,,
607328,8224,22.26,,-21.26,,,1.0,27089,22,,,
607392,8228,21.43,,-20.43,,,1.0,27090,22,,,
607456,8232,20.55,,-19.55,,,1.0,27092,22,,,
607552,8236,19.83,,-18.83,,,1.0,27094,22,,,
607648,8240,19.19,,-18.19,,,1.0,27096,22,,,
607744,8244,18.88,,-17.88,,,1.0,27098,22,,,
607872,8248,18.6,,-17.6,,,1.0,27100,22,,,
607936,8252,18.03,,-17.03,,,1.0,27102,22,,,
608064,8256,18.24,,-17.24,,,1.0,27106,22,,,
608160,8260,18.62,,-17.62,,,1.0,27108,22,,,
608384,8264,19.06,0.3850180236622691,-18.06,19008,0.0001,1.0,27158,22,0.15327483625151217,6.9028105810284615,-6.938632421195507
608736,8268,19.88,,-18.88,,,1.0,27163,22,,,
608832,8272,20.53,,-19.53,,,1.0,27165,22,,,
608864,8276,21.37,,-20.37,,,1.0,27166,22,,,
608960,8280,21.92,,-20.92,,,1.0,27168,22,,,
609024,8284,22.99,,-21.99,,,1.0,27169,22,,,
609024,8288,22.99,,-21.99,,,1.0,27169,22,,,
609056,8292,23.4,,-22.4,,,1.0,27170,22,,,
609248,8296,23.67,,-22.67,,,1.0,27175,22,,,
609376,8300,23.55,,-22.55,,,1.0,27178,22,,,
609408,8304,23.53,,-22.53,,,1.0,27179,22,,,
609472,8308,23.3,,-22.3,,,1.0,27180,22,,,
609504,8312,23.32,,-22.32,,,1.0,27181,22,,,
609568,8316,22.68,,-21.68,,,1.0,27182,22,,,
609728,8320,22.73,,-21.73,,,1.0,27185,22,,,
609888,8324,22.9,,-21.9,,,1.0,27188,22,,,
609920,8328,22.9,,-21.9,,,1.0,27189,22,,,
609984,8332,23.41,,-22.41,,,1.0,27191,22,,,
610048,8336,23.45,,-22.45,,,1.0,27192,22,,,
610112,8340,23.5,,-22.5,,,1.0,27193,22,,,
610240,8344,23.42,,-22.42,,,1.0,27196,22,,,
610336,8348,23.39,0.39825273118913174,-22.39,19072,0.0001,1.0,27249,22,0.15238222922198474,6.833052389323711,-6.945052534341812
610400,8352,23.23,,-22.23,,,1.0,27251,22,,,
610464,8356,22.84,,-21.84,,,1.0,27252,22,,,
610496,8360,22.71,,-21.71,,,1.0,27253,22,,,
610560,8364,22.19,,-21.19,,,1.0,27254,22,,,
610624,8368,21.83,,-20.83,,,1.0,27256,22,,,
610784,8372,20.64,,-19.64,,,1.0,27259,22,,,
610880,8376,20.15,,-19.15,,,1.0,27261,22,,,
610976,8380,19.66,,-18.66,,,1.0,27263,22,,,
611136,8384,19.85,,-18.86,,,0.99,27266,22,,,
611232,8388,19.5,,-18.51,,,0.99,27268,22,,,
611488,8392,20.04,,-19.06,,,0.98,27274,22,,,
611552,8396,20.16,,-19.18,,,0.98,27276,22,,,
611584,8400,20.97,,-19.99,,,0.98,27276,22,,,
611744,8404,22.17,,-21.2,,,0.97,27279,22,,,
612096,8408,23.03,,-22.06,,,0.97,27287,22,,,
612224,8412,24.2,,-23.23,,,0.97,27290,22,,,
612288,8416,24.82,,-23.85,,,0.97,27292,22,,,
612352,8420,25.41,,-24.44,,,0.97,27294,22,,,
612352,8424,25.41,,-24.44,,,0.97,27294,22,,,
612416,8428,25.49,0.3990122568793595,-24.52,19136,0.0001,0.97,27341,22,0.1514906056690961,6.830734550952911,-6.970262408256531
612608,8432,25.28,,-24.31,,,0.97,27345,22,,,
612704,8436,25.02,,-24.05,,,0.97,27347,22,,,
612768,8440,24.88,,-23.91,,,0.97,27349,22,,,
612800,8444,24.83,,-23.86,,,0.97,27350,22,,,
612832,8448,24.7,,-23.73,,,0.97,27350,22,,,
613024,8452,24.77,,-23.8,,,0.97,27354,22,,,
613088,8456,24.8,,-23.83,,,0.97,27356,22,,,
613184,8460,24.77,,-23.8,,,0.97,27358,22,,,
613216,8464,25.27,,-24.3,,,0.97,27359,22,,,
613280,8468,25.01,,-24.04,,,0.97,27360,22,,,
613312,8472,24.97,,-24.0,,,0.97,27361,22,,,
613440,8476,25.01,,-24.04,,,0.97,27365,22,,,
613536,8480,24.9,,-23.93,,,0.97,27367,22,,,
613632,8484,24.33,,-23.35,,,0.98,27370,22,,,
613664,8488,23.95,,-22.97,,,0.98,27371,22,,,
613696,8492,22.73,,-21.74,,,0.99,27372,22,,,
613728,8496,22.52,,-21.53,,,0.99,27374,22,,,
613792,8500,21.78,,-20.79,,,0.99,27376,22,,,
613920,8504,20.23,,-19.23,,,1.0,27379,22,,,
614016,8508,19.46,,-18.46,,,1.0,27382,22,,,
614240,8512,19.16,,-18.17,,,0.99,27387,22,,,
614368,8516,21.05,,-20.09,,,0.96,27390,22,,,
614400,8520,20.97,,-20.01,,,0.96,27391,22,,,
614432,8524,21.6,0.38938737846910954,-20.65,19200,0.0001,0.95,27438,22,0.15060061938129365,6.741337336599827,-6.977735370397568
614528,8528,21.6,,-20.65,,,0.95,27442,22,,,
614656,8532,22.02,,-21.07,,,0.95,27445,22,,,
615296,8536,23.45,,-22.5,,,0.95,27457,22,,,
615328,8540,24.37,,-23.42,,,0.95,27458,22,,,
615360,8544,24.79,,-23.84,,,0.95,27459,22,,,
615424,8548,25.84,,-24.89,,,0.95,27461,22,,,
615424,8552,25.84,,-24.89,,,0.95,27461,22,,,
615456,8556,26.57,,-25.62,,,0.95,27462,22,,,
615520,8560,27.08,,-26.13,,,0.95,27464,22,,,
615808,8564,26.32,,-25.37,,,0.95,27471,22,,,
615872,8568,26.36,,-25.41,,,0.95,27472,22,,,
615936,8572,26.37,,-25.42,,,0.95,27476,22,,,
615968,8576,26.38,,-25.43,,,0.95,27476,22,,,
616160,8580,26.57,,-25.62,,,0.95,27481,22,,,
616224,8584,26.33,,-25.38,,,0.95,27482,22,,,
616320,8588,26.58,,-25.63,,,0.95,27485,22,,,
616384,8592,26.66,,-25.71,,,0.95,27487,22,,,
616448,8596,26.74,,-25.79,,,0.95,27489,22,,,
616480,8600,26.79,0.39148199697956443,-25.84,19264,0.0001,0.95,27537,22,0.14971585315652192,6.732811383903027,-6.93600556999445
616576,8604,27.21,,-26.26,,,0.95,27539,22,,,
616704,8608,27.26,,-26.3,,,0.96,27544,22,,,
616736,8612,27.25,,-26.29,,,0.96,27545,22,,,
616832,8616,24.69,,-23.7,,,0.99,27548,22,,,
616896,8620,24.51,,-23.52,,,0.99,27550,22,,,
616928,8624,23.52,,-22.52,,,1.0,27551,22,,,
616960,8628,23.16,,-22.16,,,1.0,27552,22,,,
617024,8632,22.62,,-21.62,,,1.0,27553,22,,,
617152,8636,22.55,,-21.55,,,1.0,27556,22,,,
617280,8640,22.35,,-21.35,,,1.0,27560,22,,,
617408,8644,21.52,,-20.52,,,1.0,27563,22,,,
617536,8648,21.49,,-20.49,,,1.0,27566,22,,,
617568,8652,21.4,,-20.4,,,1.0,27567,22,,,
617664,8656,21.05,,-20.05,,,1.0,27570,22,,,
617792,8660,21.7,,-20.71,,,0.99,27574,22,,,
618016,8664,22.16,,-21.17,,,0.99,27581,22,,,
618400,8668,22.93,,-21.94,,,0.99,27587,22,,,
618496,8672,23.81,,-22.82,,,0.99,27589,22,,,
618560,8676,24.96,0.37715482572093606,-23.97,19328,0.0001,0.99,27643,22,0.14883407996967435,6.7021031230688095,-6.979545995593071
618592,8680,25.25,,-24.26,,,0.99,27644,22,,,
618624,8684,25.96,,-24.97,,,0.99,27645,22,,,
618656,8688,26.28,,-25.29,,,0.99,27646,22,,,
618784,8692,26.5,,-25.51,,,0.99,27649,22,,,
619008,8696,26.49,,-25.5,,,0.99,27655,22,,,
619040,8700,26.45,,-25.46,,,0.99,27656,22,,,
619104,8704,26.06,,-25.07,,,0.99,27658,22,,,
619136,8708,25.53,,-24.54,,,0.99,27659,22,,,
619296,8712,25.2,,-24.21,,,0.99,27662,22,,,
619424,8716,25.41,,-24.42,,,0.99,27666,22,,,
619488,8720,25.57,,-24.58,,,0.99,27668,22,,,
619552,8724,25.56,,-24.57,,,0.99,27669,22,,,
619584,8728,25.64,,-24.65,,,0.99,27670,22,,,
619648,8732,25.09,,-24.1,,,0.99,27672,22,,,
619712,8736,25.07,,-24.08,,,0.99,27674,22,,,
619904,8740,24.51,,-23.52,,,0.99,27679,22,,,
620000,8744,25.11,,-24.12,,,0.99,27680,22,,,
620032,8748,24.0,,-23.01,,,0.99,27681,22,,,
620032,8752,24.0,,-23.01,,,0.99,27681,22,,,
620064,8756,23.51,,-22.52,,,0.99,27682,22,,,
620160,8760,22.85,,-21.85,,,1.0,27684,22,,,
620224,8764,22.39,,-21.39,,,1.0,27686,22,,,
620320,8768,21.59,,-20.59,,,1.0,27688,22,,,
620512,8772,21.4,,-20.4,,,1.0,27691,22,,,
620608,8776,20.61,0.3860582495108247,-19.61,19392,0.0001,1.0,27740,22,0.14795591682195663,6.6282104179263115,-6.954247549176216
620768,8780,20.67,,-19.68,,,0.99,27746,22,,,
620864,8784,21.23,,-20.25,,,0.98,27748,22,,,
620928,8788,21.06,,-20.08,,,0.98,27749,22,,,
620992,8792,21.03,,-20.05,,,0.98,27751,22,,,
621152,8796,22.39,,-21.42,,,0.97,27755,22,,,
621280,8800,23.12,,-22.15,,,0.97,27758,22,,,
621696,8804,23.82,,-22.85,,,0.97,27765,22,,,
621760,8808,24.31,,-23.34,,,0.97,27766,22,,,
621824,8812,25.04,,-24.07,,,0.97,27767,22,,,
621856,8816,25.38,,-24.41,,,0.97,27768,22,,,
621888,8820,25.76,,-24.79,,,0.97,27769,22,,,
621952,8824,26.12,,-25.15,,,0.97,27770,22,,,
622208,8828,26.19,,-25.22,,,0.97,27775,22,,,
622304,8832,26.17,,-25.2,,,0.97,27778,22,,,
622400,8836,25.78,,-24.81,,,0.97,27780,22,,,
622528,8840,25.85,,-24.88,,,0.97,27782,22,,,
622656,8844,25.56,0.39364606887102127,-24.59,19456,0.0001,0.97,27830,22,0.14708431041799486,6.654377602040768,-6.93693245947361
622752,8848,25.81,,-24.84,,,0.97,27833,22,,,
622784,8852,26.08,,-25.11,,,0.97,27834,22,,,
622816,8856,26.21,,-25.24,,,0.97,27835,22,,,
622848,8860,25.99,,-25.02,,,0.97,27836,22,,,
623072,8864,26.54,,-25.57,,,0.97,27841,22,,,
623104,8868,26.48,,-25.51,,,0.97,27842,22,,,
623200,8872,25.74,,-24.77,,,0.97,27846,22,,,
623232,8876,25.46,,-24.49,,,0.97,27846,22,,,
623264,8880,24.54,,-23.56,,,0.98,27847,22,,,
623360,8884,23.4,,-22.41,,,0.99,27849,22,,,
623488,8888,22.97,,-21.98,,,0.99,27851,22,,,
623584,8892,22.96,,-21.97,,,0.99,27854,22,,,
623648,8896,22.26,,-21.26,,,1.0,27855,22,,,
623680,8900,21.88,,-20.88,,,1.0,27856,22,,,
623744,8904,21.99,,-21.0,,,0.99,27857,22,,,
623872,8908,22.08,,-21.1,,,0.98,27860,22,,,
623936,8912,21.8,,-20.82,,,0.98,27861,22,,,
624160,8916,22.18,,-21.21,,,0.97,27865,22,,,
624320,8920,21.96,,-20.99,,,0.97,27868,22,,,
624544,8924,23.47,,-22.52,,,0.95,27872,22,,,
624832,8928,24.13,0.371167731937021,-23.18,19520,0.0001,0.95,27924,22,0.14621530915610492,6.6266321167349815,-6.972984157502651
624896,8932,25.23,,-24.28,,,0.95,27925,22,,,
624928,8936,26.29,,-25.34,,,0.95,27926,22,,,
624960,8940,26.64,,-25.69,,,0.95,27927,22,,,
624992,8944,27.03,,-26.08,,,0.95,27927,22,,,
625120,8948,27.52,,-26.57,,,0.95,27930,22,,,
625376,8952,27.47,,-26.52,,,0.95,27935,22,,,
625472,8956,27.26,,-26.31,,,0.95,27937,22,,,
625536,8960,27.09,,-26.14,,,0.95,27938,22,,,
625760,8964,26.92,,-25.97,,,0.95,27943,22,,,
625792,8968,27.12,,-26.17,,,0.95,27943,22,,,
625856,8972,27.21,,-26.26,,,0.95,27946,22,,,
625920,8976,27.6,,-26.65,,,0.95,27948,22,,,
626048,8980,28.11,,-27.16,,,0.95,27950,22,,,
626112,8984,28.48,,-27.53,,,0.95,27952,22,,,
626208,8988,28.54,,-27.59,,,0.95,27954,22,,,
626240,8992,28.79,,-27.84,,,0.95,27955,22,,,
626336,8996,27.85,,-26.9,,,0.95,27957,22,,,
626432,9000,28.4,,-27.45,,,0.95,27959,22,,,
626464,9004,29.0,,-28.05,,,0.95,27960,22,,,
626560,9008,27.38,,-26.41,,,0.97,27962,22,,,
626688,9012,26.34,,-25.36,,,0.98,27965,22,,,
626816,9016,26.42,0.4030058109201491,-25.44,19584,0.0001,0.98,28013,22,0.14535206998698413,6.572601139545441,-6.889462977647781
626880,9020,25.29,,-24.3,,,0.99,28015,22,,,
627040,9024,24.1,,-23.1,,,1.0,28018,22,,,
627136,9028,23.79,,-22.79,,,1.0,28020,22,,,
627232,9032,23.4,,-22.4,,,1.0,28022,22,,,
627392,9036,24.69,,-23.7,,,0.99,28025,22,,,
627424,9040,24.46,,-23.47,,,0.99,28025,22,,,
627552,9044,24.08,,-23.09,,,0.99,28028,22,,,
628032,9048,24.18,,-23.19,,,0.99,28036,22,,,
628064,9052,25.37,,-24.39,,,0.98,28036,22,,,
628128,9056,26.4,,-25.42,,,0.98,28038,22,,,
628160,9060,26.89,,-25.91,,,0.98,28039,22,,,
628256,9064,27.3,,-26.32,,,0.98,28040,22,,,
628320,9068,27.67,,-26.69,,,0.98,28042,22,,,
628384,9072,27.81,,-26.83,,,0.98,28043,22,,,
628576,9076,27.54,,-26.56,,,0.98,28049,22,,,
628608,9080,26.91,,-25.93,,,0.98,28050,22,,,
628704,9084,27.29,,-26.31,,,0.98,28053,22,,,
628736,9088,27.25,,-26.27,,,0.98,28053,22,,,
628928,9092,26.96,0.4074542033486068,-25.98,19648,0.0001,0.98,28103,22,0.14449852798134089,6.600151263177395,-6.905197784304619
629024,9096,26.97,,-25.99,,,0.98,28105,22,,,
629056,9100,26.41,,-25.43,,,0.98,28105,22,,,
629088,9104,25.79,,-24.81,,,0.98,28106,22,,,
629152,9108,25.98,,-25.0,,,0.98,28108,22,,,
629216,9112,26.24,,-25.26,,,0.98,28109,22,,,
629280,9116,26.03,,-25.05,,,0.98,28110,22,,,
629440,9120,26.52,,-25.54,,,0.98,28115,22,,,
629504,9124,26.3,,-25.32,,,0.98,28116,22,,,
629568,9128,26.14,,-25.16,,,0.98,28118,22,,,
629632,9132,25.77,,-24.79,,,0.98,28119,22,,,
629696,9136,23.03,,-22.04,,,0.99,28121,22,,,
629792,9140,22.76,,-21.77,,,0.99,28122,22,,,
629824,9144,22.69,,-21.7,,,0.99,28123,22,,,
629952,9148,20.97,,-19.97,,,1.0,28126,22,,,
630016,9152,20.64,,-19.64,,,1.0,28127,22,,,
630112,9156,19.83,,-18.83,,,1.0,28130,22,,,
630304,9160,19.16,,-18.16,,,1.0,28135,22,,,
630432,9164,18.83,,-17.83,,,1.0,28138,22,,,
630592,9168,20.16,,-19.18,,,0.98,28142,22,,,
630592,9172,20.16,,-19.18,,,0.98,28142,22,,,
630784,9176,22.62,,-21.66,,,0.96,28148,22,,,
630880,9180,22.81,0.35780221270397305,-21.85,19712,0.0001,0.96,28198,22,0.14364444906823337,6.551313430070877,-6.9393071457743645
631264,9184,23.52,,-22.56,,,0.96,28205,22,,,
631328,9188,23.74,,-22.78,,,0.96,28207,22,,,
631392,9192,24.69,,-23.73,,,0.96,28208,22,,,
631456,9196,25.32,,-24.36,,,0.96,28210,22,,,
631488,9200,25.54,,-24.58,,,0.96,28211,22,,,
631520,9204,25.86,,-24.9,,,0.96,28211,22,,,
631808,9208,25.73,,-24.77,,,0.96,28219,22,,,
631872,9212,25.53,,-24.57,,,0.96,28221,22,,,
631936,9216,25.49,,-24.53,,,0.96,28222,22,,,
631968,9220,24.95,,-23.99,,,0.96,28223,22,,,
632032,9224,24.99,,-24.03,,,0.96,28225,22,,,
632192,9228,25.3,,-24.34,,,0.96,28229,22,,,
632256,9232,25.19,,-24.23,,,0.96,28231,22,,,
632352,9236,25.06,,-24.1,,,0.96,28234,22,,,
632384,9240,25.07,,-24.11,,,0.96,28234,22,,,
632416,9244,25.25,,-24.29,,,0.96,28235,22,,,
632640,9248,25.17,,-24.21,,,0.96,28241,22,,,
632640,9252,25.17,,-24.21,,,0.96,28241,22,,,
632704,9256,25.37,,-24.41,,,0.96,28243,22,,,
632736,9260,26.46,,-25.5,,,0.96,28244,22,,,
632800,9264,26.44,,-25.48,,,0.96,28245,22,,,
632896,9268,24.24,0.38141321763396263,-23.26,19776,0.0001,0.98,28304,22,0.14279477181844413,6.522922970354557,-6.8939528465271
632960,9272,24.16,,-23.18,,,0.98,28305,22,,,
633056,9276,22.66,,-21.67,,,0.99,28308,22,,,
633088,9280,21.99,,-20.99,,,1.0,28308,22,,,
633152,9284,21.21,,-20.21,,,1.0,28310,22,,,
633248,9288,20.25,,-19.25,,,1.0,28313,22,,,
633312,9292,19.7,,-18.7,,,1.0,28316,22,,,
633440,9296,18.84,,-17.84,,,1.0,28319,22,,,
633568,9300,18.39,,-17.39,,,1.0,28322,22,,,
633600,9304,18.1,,-17.1,,,1.0,28323,22,,,
633696,9308,18.15,,-17.15,,,1.0,28326,22,,,
633984,9312,20.85,,-19.88,,,0.97,28332,22,,,
634176,9316,22.12,,-21.16,,,0.96,28337,22,,,
634272,9320,22.81,,-21.85,,,0.96,28339,22,,,
634528,9324,23.94,,-22.98,,,0.96,28345,22,,,
634560,9328,24.16,,-23.2,,,0.96,28346,22,,,
634592,9332,25.42,,-24.46,,,0.96,28348,22,,,
634624,9336,25.94,,-24.98,,,0.96,28349,22,,,
634752,9340,26.0,,-25.04,,,0.96,28352,22,,,
634816,9344,26.14,,-25.18,,,0.96,28354,22,,,
634976,9348,26.23,0.3840561262331903,-25.27,19840,0.0001,0.96,28410,22,0.14195155864581466,6.530169978737831,-6.876395650207996
635040,9352,25.76,,-24.8,,,0.96,28412,22,,,
635072,9356,25.75,,-24.79,,,0.96,28413,22,,,
635136,9360,25.12,,-24.16,,,0.96,28416,22,,,
635232,9364,24.62,,-23.66,,,0.96,28419,22,,,
635360,9368,24.69,,-23.73,,,0.96,28422,22,,,
635456,9372,24.92,,-23.96,,,0.96,28425,22,,,
635488,9376,25.01,,-24.05,,,0.96,28426,22,,,
635552,9380,24.41,,-23.45,,,0.96,28428,22,,,
635616,9384,24.61,,-23.65,,,0.96,28429,22,,,
635680,9388,24.62,,-23.66,,,0.96,28431,22,,,
635744,9392,24.55,,-23.59,,,0.96,28433,22,,,
635872,9396,24.56,,-23.6,,,0.96,28437,22,,,
636000,9400,25.34,,-24.38,,,0.96,28440,22,,,
636000,9404,25.34,,-24.38,,,0.96,28440,22,,,
636064,9408,25.65,,-24.69,,,0.96,28442,22,,,
636128,9412,22.77,,-21.78,,,0.99,28444,22,,,
636160,9416,21.67,,-20.67,,,1.0,28444,22,,,
636256,9420,20.35,,-19.35,,,1.0,28447,22,,,
636256,9424,20.35,,-19.35,,,1.0,28447,22,,,
636480,9428,19.35,,-18.35,,,1.0,28453,22,,,
636576,9432,18.32,,-17.32,,,1.0,28455,22,,,
636608,9436,18.01,,-17.01,,,1.0,28456,22,,,
636704,9440,17.62,,-16.62,,,1.0,28458,22,,,
636800,9444,17.64,,-16.64,,,1.0,28460,22,,,
636896,9448,18.56,,-17.57,,,0.99,28462,22,,,
637024,9452,18.93,0.3609629124403,-17.94,19904,0.0001,0.99,28511,22,0.14111343398690224,6.443161159753799,-6.871428392827511
637088,9456,19.38,,-18.39,,,0.99,28513,22,,,
637408,9460,21.33,,-20.36,,,0.97,28522,22,,,
637696,9464,22.28,,-21.31,,,0.97,28528,22,,,
637760,9468,23.25,,-22.28,,,0.97,28530,22,,,
637792,9472,23.58,,-22.61,,,0.97,28530,22,,,
637856,9476,24.09,,-23.12,,,0.97,28532,22,,,
637888,9480,25.01,,-24.04,,,0.97,28533,22,,,
