time/total_timesteps,time/time_elapsed,train/n_updates,train/ent_coef_loss,rollout/ep_len_mean,train/learning_rate,time/fps,train/actor_loss,train/ent_coef,rollout/success_rate,train/critic_loss,rollout/ep_rew_mean,time/episodes
146688,3830,,,97.46,,38,,,0.05,,-97.41,1516
147072,3836,,,96.8,,38,,,0.06,,-96.74,1520
147680,3869,4608,-2.3105154149234295,96.8,0.0001,38,-7.678553007543087,0.632819146849215,0.06,0.09359419468091801,-96.74,1524
148032,3874,,,96.87,,38,,,0.06,,-96.81,1528
148416,3880,,,96.87,,38,,,0.06,,-96.81,1532
148672,3884,,,97.35,,38,,,0.06,,-97.29,1536
149248,3892,,,97.35,,38,,,0.06,,-97.29,1540
149600,3920,4672,-2.343008991330862,97.73,0.0001,38,-7.2607016414403915,0.6287819007411599,0.05,0.27149873587768525,-97.68,1544
149792,3923,,,97.08,,38,,,0.06,,-97.02,1548
150240,3930,,,97.08,,38,,,0.06,,-97.02,1552
150784,3938,,,97.24,,38,,,0.05,,-97.19,1556
151200,3944,,,97.24,,38,,,0.05,,-97.19,1560
151584,3973,4736,-2.3749652840197086,97.24,0.0001,38,-6.928505524992943,0.6247707083821297,0.05,0.08738770143827423,-97.19,1564
151840,3977,,,96.86,,38,,,0.06,,-96.8,1568
152064,3981,,,96.86,,38,,,0.06,,-96.8,1572
152800,3991,,,96.32,,38,,,0.07,,-96.25,1576
152928,3993,,,96.32,,38,,,0.07,,-96.25,1580
153280,3999,,,96.32,,38,,,0.07,,-96.25,1584
153504,4002,,,95.79,,38,,,0.08,,-95.71,1588
154080,4034,4800,-2.407741241157055,95.49,0.0001,38,-6.80724909901619,0.6207852847874165,0.09,0.08712851401651278,-95.4,1592
154432,4039,,,95.49,,38,,,0.09,,-95.4,1596
154816,4045,,,95.74,,38,,,0.09,,-95.65,1600
155264,4052,,,95.74,,38,,,0.09,,-95.65,1604
156000,4086,4864,-2.43940868973732,96.07,0.0001,38,-6.691214591264725,0.6168250534683466,0.08,0.08769628423033282,-95.99,1608
156128,4088,,,96.07,,38,,,0.08,,-95.99,1612
156480,4093,,,96.07,,38,,,0.08,,-95.99,1616
156704,4097,,,96.73,,38,,,0.07,,-96.66,1620
157280,4105,,,96.73,,38,,,0.07,,-96.66,1624
157632,4110,,,97.07,,38,,,0.06,,-97.01,1628
158016,4140,4928,-2.472312491387129,97.07,0.0001,38,-6.581948891282082,0.6128903375938535,0.06,0.07780858251499012,-97.01,1632
158400,4145,,,96.85,,38,,,0.06,,-96.79,1636
159040,4155,,,96.27,,38,,,0.07,,-96.2,1640
159232,4158,,,96.27,,38,,,0.07,,-96.2,1644
159488,4162,,,96.92,,38,,,0.06,,-96.86,1648
159872,4191,4992,-2.5046697296202183,96.88,0.0001,38,-6.462998300790787,0.6089801145717502,0.06,0.08579240611288697,-96.82,1652
160384,4199,,,96.95,,38,,,0.06,,-96.89,1656
160832,4205,,,96.95,,38,,,0.06,,-96.89,1660
161216,4211,,,96.95,,38,,,0.06,,-96.89,1664
161440,4214,,,97.27,,38,,,0.05,,-97.22,1668
162048,4246,5056,-2.53733541816473,96.84,0.0001,38,-6.330310322344303,0.6050945119932294,0.06,0.07798981509404257,-96.78,1672
162400,4252,,,96.84,,38,,,0.06,,-96.78,1676
162592,4255,,,97.55,,38,,,0.05,,-97.5,1680
163040,4261,,,98.0,,38,,,0.05,,-97.95,1684
163360,4266,,,97.33,,38,,,0.06,,-97.27,1688
164000,4299,5120,-2.567969683557749,97.63,0.0001,38,-6.19664715975523,0.6012346660718322,0.05,0.08134237746708095,-97.58,1692
164352,4304,,,96.64,,38,,,0.07,,-96.57,1696
164448,4306,,,96.64,,38,,,0.07,,-96.57,1700
164864,4312,,,96.01,,38,,,0.08,,-95.93,1704
165248,4317,,,96.01,,38,,,0.08,,-95.93,1708
165632,4323,,,95.5,,38,,,0.09,,-95.41,1712
165888,4327,,,95.5,,38,,,0.09,,-95.41,1716
166272,4356,5184,-2.6013677828013897,95.5,0.0001,38,-6.069621168076992,0.5973999220877886,0.09,0.08214448619401082,-95.41,1720
166784,4364,,,95.22,,38,,,0.1,,-95.12,1724
167456,4374,,,95.22,,38,,,0.1,,-95.12,1728
167648,4377,,,95.22,,38,,,0.1,,-95.12,1732
167840,4380,,,94.46,,38,,,0.11,,-94.35,1736
168064,4407,5248,-2.6330252178013325,94.57,0.0001,38,-5.928177125751972,0.5935891652479768,0.11,0.07844330545049161,-94.46,1740
168640,4415,,,94.57,,38,,,0.11,,-94.46,1744
168832,4418,,,94.57,,38,,,0.11,,-94.46,1748
169152,4423,,,94.61,,38,,,0.11,,-94.5,1752
169696,4431,,,94.0,,38,,,0.12,,-93.88,1756
170432,4465,5312,-2.66591976583004,94.0,0.0001,38,-5.788923621177673,0.5898031443357468,0.12,0.07663604442495853,-93.88,1760
170816,4471,,,94.0,,38,,,0.12,,-93.88,1764
171008,4474,,,94.06,,38,,,0.12,,-93.94,1768
171264,4478,,,94.49,,38,,,0.11,,-94.38,1772
171840,4486,,,94.49,,38,,,0.11,,-94.38,1776
172032,4489,,,94.49,,38,,,0.11,,-94.38,1780
172352,4518,5376,-2.6976365707814693,94.49,0.0001,38,-5.642521820962429,0.5860404642298818,0.11,0.07386964024044573,-94.38,1784
172672,4523,,,94.73,,38,,,0.1,,-94.63,1788
173376,4533,,,93.78,,38,,,0.12,,-93.66,1792
173632,4537,,,94.23,,38,,,0.11,,-94.12,1796
174016,4543,,,93.72,,38,,,0.12,,-93.6,1800
174208,4569,5440,-2.7303065545856953,94.35,0.0001,38,-5.499021105468273,0.5823027174919844,0.11,0.07502331741852686,-94.24,1804
174464,4573,,,94.35,,38,,,0.11,,-94.24,1808
175200,4584,,,94.3,,38,,,0.11,,-94.19,1812
175392,4586,,,93.73,,38,,,0.12,,-93.61,1816
175840,4593,,,93.73,,38,,,0.12,,-93.61,1820
176096,4597,,,93.35,,38,,,0.12,,-93.23,1824
176576,4627,5504,-2.7627461217343807,92.78,0.0001,38,-5.365775145590305,0.5785880796611309,0.14,0.07240807777270675,-92.64,1828
176800,4631,,,92.78,,38,,,0.14,,-92.64,1832
177312,4638,,,93.42,,38,,,0.13,,-93.29,1836
177440,4641,,,94.52,,38,,,0.11,,-94.41,1840
178400,4678,5568,-2.794386088848114,94.52,0.0001,38,-5.232503525912762,0.5748974177986383,0.11,0.07221878773998469,-94.41,1844
178592,4681,,,94.52,,38,,,0.11,,-94.41,1848
179040,4687,,,94.52,,38,,,0.11,,-94.41,1852
179168,4689,,,94.42,,38,,,0.11,,-94.31,1856
179712,4697,,,94.42,,38,,,0.11,,-94.31,1860
180000,4702,,,94.42,,38,,,0.11,,-94.31,1864
180448,4732,5632,-2.827111955732107,94.42,0.0001,38,-5.109943129122257,0.571230860427022,0.11,0.07210840180050582,-94.31,1868
180640,4735,,,94.42,,38,,,0.11,,-94.31,1872
181376,4745,,,93.92,,38,,,0.12,,-93.8,1876
181600,4749,,,93.29,,38,,,0.14,,-93.15,1880
181888,4753,,,93.29,,38,,,0.14,,-93.15,1884
182272,4759,,,93.8,,38,,,0.13,,-93.67,1888
182784,4790,5696,-2.8591813035309315,94.75,0.0001,38,-4.982097379863262,0.567587235942483,0.11,0.0706849216367118,-94.64,1892
183200,4796,,,95.8,,38,,,0.09,,-95.71,1896
183648,4803,,,95.8,,38,,,0.09,,-95.71,1900
183840,4806,,,95.8,,38,,,0.09,,-95.71,1904
184576,4840,5760,-2.8916948176920414,95.8,0.0001,38,-4.837638936936855,0.5639669448137283,0.09,0.0670460292021744,-95.71,1908
184800,4844,,,96.36,,38,,,0.08,,-96.28,1912
184992,4847,,,96.48,,38,,,0.08,,-96.4,1916
185440,4853,,,96.48,,38,,,0.08,,-96.4,1920
185696,4858,,,97.14,,38,,,0.07,,-97.07,1924
186368,4867,,,97.71,,38,,,0.05,,-97.66,1928
186784,4897,5824,-2.9240324683487415,97.33,0.0001,38,-4.686260111629963,0.5603690408170223,0.06,0.06503042957047,-97.27,1932
187008,4901,,,97.33,,38,,,0.06,,-97.27,1936
187264,4904,,,97.33,,38,,,0.06,,-97.27,1940
187936,4914,,,96.47,,38,,,0.08,,-96.39,1944
188032,4916,,,96.47,,38,,,0.08,,-96.39,1948
188384,4921,,,96.47,,38,,,0.08,,-96.39,1952
188736,4950,5888,-2.9557900317013264,96.94,0.0001,38,-4.53306545317173,0.5567948771640658,0.08,0.06691059784498066,-96.86,1956
189376,4959,,,96.94,,38,,,0.08,,-96.86,1960
189696,4964,,,96.0,,38,,,0.1,,-95.9,1964
190048,4970,,,96.0,,38,,,0.1,,-95.9,1968
190240,4973,,,96.0,,38,,,0.1,,-95.9,1972
191040,5008,5952,-2.9886202216148376,96.5,0.0001,38,-4.380908086895943,0.5532434983178973,0.09,0.06582640297710896,-96.41,1976
191232,5011,,,97.13,,38,,,0.07,,-97.06,1980
191584,5016,,,97.13,,38,,,0.07,,-97.06,1984
191872,5020,,,96.68,,38,,,0.08,,-96.6,1988
192512,5029,,,96.68,,38,,,0.08,,-96.6,1992
192800,5057,6016,-3.0203637033700943,96.25,0.0001,38,-4.2370628118515015,0.5497144870460033,0.09,0.06406486843479797,-96.16,1996
193088,5062,,,96.25,,38,,,0.09,,-96.16,2000
193408,5067,,,95.66,,38,,,0.1,,-95.56,2004
193600,5070,,,95.18,,38,,,0.11,,-95.07,2008
194400,5081,,,95.06,,38,,,0.11,,-94.95,2012
194432,5082,,,95.51,,38,,,0.1,,-95.41,2016
194976,5113,6080,-3.0530154034495354,95.28,0.0001,38,-4.095675736665726,0.5462084487080574,0.11,0.06146549916593358,-95.17,2020
195168,5117,,,95.28,,38,,,0.11,,-95.17,2024
196000,5128,,,95.28,,38,,,0.11,,-95.17,2028
196288,5133,,,95.66,,38,,,0.1,,-95.56,2032
196608,5138,,,95.66,,38,,,0.1,,-95.56,2036
196736,5164,6144,-3.0855397172272205,95.18,0.0001,38,-3.947227109223604,0.5427240850403905,0.11,0.06241696572396904,-95.07,2040
197440,5173,,,95.81,,38,,,0.09,,-95.72,2044
197632,5177,,,95.81,,38,,,0.09,,-95.72,2048
198016,5182,,,95.81,,38,,,0.09,,-95.72,2052
198368,5188,,,96.05,,38,,,0.08,,-95.97,2056
199072,5221,6208,-3.117766208946705,94.87,0.0001,38,-3.80039394274354,0.5392620535567403,0.1,0.061686723958700895,-94.77,2060
199264,5224,,,95.2,,38,,,0.09,,-95.11,2064
199584,5229,,,95.2,,38,,,0.09,,-95.11,2068
199840,5233,,,95.2,,38,,,0.09,,-95.11,2072
200000,5236,,,95.2,,38,,,0.09,,-95.11,2076
200736,5270,6272,-3.1498258598148823,94.89,0.0001,38,-3.665919866412878,0.535822288133204,0.1,0.059390926908236,-94.79,2080
201024,5274,,,94.26,,38,,,0.11,,-94.15,2084
201472,5281,,,94.18,,38,,,0.11,,-94.07,2088
202176,5291,,,94.18,,38,,,0.11,,-94.07,2092
202400,5294,,,94.61,,38,,,0.1,,-94.51,2096
202560,5297,,,94.61,,38,,,0.1,,-94.51,2100
203008,5327,6336,-3.182594481855631,95.0,0.0001,38,-3.514355767518282,0.5324040073901415,0.09,0.058656056178733706,-94.91,2104
203136,5329,,,95.48,,38,,,0.08,,-95.4,2108
203488,5334,,,94.91,,38,,,0.09,,-94.82,2112
204032,5342,,,94.91,,38,,,0.09,,-94.82,2116
204352,5346,,,94.74,,38,,,0.09,,-94.65,2120
204768,5353,,,94.74,,38,,,0.09,,-94.65,2124
205376,5385,6400,-3.2146581448614597,93.44,0.0001,38,-3.369842853397131,0.5290074441581964,0.11,0.06092589197214693,-93.33,2128
205664,5390,,,93.44,,38,,,0.11,,-93.33,2132
205888,5394,,,93.44,,38,,,0.11,,-93.33,2136
206240,5399,,,93.92,,38,,,0.1,,-93.82,2140
206400,5401,,,93.66,,38,,,0.11,,-93.55,2144
207136,5435,6464,-3.2471974715590477,93.66,0.0001,38,-3.271175194531679,0.5256327167153358,0.11,0.06593236670596525,-93.55,2148
207552,5441,,,93.66,,38,,,0.11,,-93.55,2152
207936,5447,,,93.66,,38,,,0.11,,-93.55,2156
208576,5456,,,94.84,,38,,,0.09,,-94.75,2160
208864,5460,,,95.45,,38,,,0.08,,-95.37,2164
209088,5488,6528,-3.279034998267889,95.45,0.0001,38,-3.127290353178978,0.5222796788439155,0.08,0.05792485299753025,-95.37,2168
209440,5493,,,95.45,,38,,,0.08,,-95.37,2172
209600,5495,,,95.45,,38,,,0.08,,-95.37,2176
209888,5500,,,95.36,,38,,,0.08,,-95.28,2180
210624,5510,,,95.99,,38,,,0.07,,-95.92,2184
211136,5541,6592,-3.3117462284862995,96.52,0.0001,38,-2.9992888532578945,0.5189480083063245,0.06,0.05914762191241607,-96.46,2188
211680,5549,,,96.19,,38,,,0.07,,-96.12,2192
212000,5554,,,96.19,,38,,,0.07,,-96.12,2196
212256,5558,,,96.19,,38,,,0.07,,-96.12,2200
212608,5563,,,95.83,,38,,,0.08,,-95.75,2204
212800,5566,,,95.81,,38,,,0.08,,-95.73,2208
212992,5569,,,96.5,,38,,,0.07,,-96.43,2212
213600,5602,6656,-3.3434514105319977,95.82,0.0001,38,-2.8593175634741783,0.5156378066167235,0.08,0.05732100934255868,-95.74,2216
213952,5607,,,96.22,,38,,,0.07,,-96.15,2220
214688,5617,,,95.86,,38,,,0.08,,-95.78,2224
215072,5647,6720,-3.3758916035294533,97.16,0.0001,38,-2.7317560389637947,0.5123490365222096,0.06,0.05659436294808984,-97.1,2228
215360,5651,,,97.16,,38,,,0.06,,-97.1,2232
215744,5657,,,97.16,,38,,,0.06,,-97.1,2236
216000,5661,,,97.16,,38,,,0.06,,-97.1,2240
216192,5664,,,97.65,,38,,,0.05,,-97.6,2244
216736,5671,,,97.21,,38,,,0.06,,-97.15,2248
217152,5701,6784,-3.407635223120451,97.21,0.0001,38,-2.5874739065766335,0.5090810935944319,0.06,0.05562098539667204,-97.15,2252
217856,5711,,,97.21,,38,,,0.06,,-97.15,2256
218272,5717,,,97.21,,38,,,0.06,,-97.15,2260
218560,5722,,,97.21,,38,,,0.06,,-97.15,2264
218944,5728,,,97.21,,38,,,0.06,,-97.15,2268
219200,5755,6848,-3.4407066740095615,97.21,0.0001,38,-2.4579390063881874,0.505834024399519,0.06,0.057145818951539695,-97.15,2272
219392,5758,,,97.21,,38,,,0.06,,-97.15,2276
219936,5765,,,97.61,,38,,,0.05,,-97.56,2280
220352,5772,,,97.61,,38,,,0.05,,-97.56,2284
221024,5781,,,97.08,,38,,,0.06,,-97.02,2288
221376,5810,6912,-3.4724778719246387,97.41,0.0001,38,-2.3165657706558704,0.502607349306345,0.05,0.05701273732120171,-97.36,2292
221600,5813,,,97.16,,38,,,0.06,,-97.1,2296
221856,5818,,,96.98,,38,,,0.07,,-96.91,2300
222208,5823,,,97.54,,38,,,0.06,,-97.48,2304
222592,5829,,,97.54,,38,,,0.06,,-97.48,2308
223072,5836,,,96.92,,38,,,0.07,,-96.85,2312
223424,5865,6976,-3.5047122426331043,97.6,0.0001,38,-2.192933104932308,0.4994013668037951,0.06,0.05764434317825362,-97.54,2316
223840,5871,,,97.6,,38,,,0.06,,-97.54,2320
224352,5878,,,97.32,,38,,,0.06,,-97.26,2324
224800,5885,,,97.32,,38,,,0.06,,-97.26,2328
225024,5888,,,97.32,,38,,,0.06,,-97.26,2332
225344,5916,7040,-3.536554094403982,97.32,0.0001,38,-2.0742889679968357,0.49621641263365746,0.06,0.06462465954246,-97.26,2336
225664,5921,,,97.32,,38,,,0.06,,-97.26,2340
225888,5925,,,97.27,,38,,,0.06,,-97.21,2344
226624,5935,,,97.71,,38,,,0.05,,-97.66,2348
227040,5941,,,97.71,,38,,,0.05,,-97.66,2352
227552,5972,7104,-3.5700504668056965,97.71,0.0001,38,-1.970060532912612,0.49305130215361714,0.05,0.05798623460577801,-97.66,2356
227904,5977,,,96.53,,38,,,0.07,,-96.46,2360
228064,5980,,,96.53,,38,,,0.07,,-96.46,2364
228288,5984,,,96.53,,38,,,0.07,,-96.46,2368
228640,5989,,,96.53,,38,,,0.07,,-96.46,2372
228928,5994,,,96.45,,38,,,0.07,,-96.38,2376
229792,6029,7168,-3.6015052758157253,96.45,0.0001,38,-1.8332933224737644,0.48990590730682015,0.07,0.06307277572341263,-96.38,2380
230112,6034,,,95.77,,38,,,0.08,,-95.69,2384
230656,6042,,,95.7,,38,,,0.08,,-95.62,2388
230976,6047,,,95.7,,38,,,0.08,,-95.62,2392
231200,6051,,,95.95,,38,,,0.07,,-95.88,2396
231424,6054,,,96.13,,38,,,0.06,,-96.07,2400
231680,6082,7232,-3.63461671769619,95.7,0.0001,38,-1.7391133699566126,0.4867809945717454,0.07,0.05937982274917886,-95.63,2404
232000,6087,,,95.71,,38,,,0.07,,-95.64,2408
232224,6091,,,95.71,,38,,,0.07,,-95.64,2412
233152,6104,,,95.71,,38,,,0.07,,-95.64,2416
233824,6137,7296,-3.666364226490259,95.71,0.0001,38,-1.589031983166933,0.4836755539290607,0.07,0.05807929870206863,-95.64,2420
234176,6142,,,96.35,,38,,,0.06,,-96.29,2424
234400,6146,,,96.35,,38,,,0.06,,-96.29,2428
234624,6150,,,96.35,,38,,,0.06,,-96.29,2432
234880,6154,,,96.35,,38,,,0.06,,-96.29,2436
235200,6159,,,96.4,,38,,,0.06,,-96.34,2440
235424,6162,,,96.4,,38,,,0.06,,-96.34,2444
236224,6197,7360,-3.698719933629036,95.67,0.0001,38,-1.4656933825463057,0.48059045150876045,0.07,0.06377981783589348,-95.6,2448
236608,6203,,,95.23,,38,,,0.08,,-95.15,2452
237088,6210,,,95.23,,38,,,0.08,,-95.15,2456
237504,6216,,,96.41,,38,,,0.06,,-96.35,2460
237664,6242,7424,-3.7317328341305256,96.41,0.0001,38,-1.3302766550332308,0.4775243578478694,0.06,0.07626817864365876,-96.35,2464
237888,6246,,,96.41,,38,,,0.06,,-96.35,2468
238400,6253,,,96.41,,38,,,0.06,,-96.35,2472
238624,6257,,,96.49,,38,,,0.06,,-96.43,2476
239232,6266,,,95.64,,38,,,0.08,,-95.56,2480
239552,6271,,,95.82,,38,,,0.08,,-95.74,2484
239840,6299,7488,-3.7625888995826244,96.42,0.0001,38,-1.1581077929586172,0.47447822615504265,0.07,0.05514514824608341,-96.35,2488
240256,6305,,,95.38,,38,,,0.09,,-95.29,2492
240704,6312,,,95.38,,38,,,0.09,,-95.29,2496
241024,6317,,,95.38,,38,,,0.09,,-95.29,2500
241344,6321,,,95.14,,38,,,0.09,,-95.05,2504
241600,6325,,,95.77,,38,,,0.08,,-95.69,2508
242400,6361,7552,-3.7943445071578026,95.77,0.0001,38,-1.036594226025045,0.4714521365240216,0.08,0.058195394929498434,-95.69,2512
242624,6364,,,95.77,,38,,,0.08,,-95.69,2516
242976,6369,,,95.2,,38,,,0.09,,-95.11,2520
243232,6373,,,94.71,,38,,,0.1,,-94.61,2524
243776,6405,7616,-3.8274071142077446,94.71,0.0001,38,-0.8742205072194338,0.4684455250389874,0.1,0.09108823357382789,-94.61,2528
244000,6409,,,94.69,,38,,,0.1,,-94.59,2532
244288,6413,,,94.69,,38,,,0.1,,-94.59,2536
244800,6420,,,94.69,,38,,,0.1,,-94.59,2540
245504,6430,,,94.55,,38,,,0.1,,-94.45,2544
245792,6459,7680,-3.8595545440912247,95.28,0.0001,38,-0.7776752104982734,0.4654574547894299,0.09,0.04973230842733756,-95.19,2548
246176,6464,,,95.72,,38,,,0.08,,-95.64,2552
246432,6468,,,95.72,,38,,,0.08,,-95.64,2556
246976,6476,,,95.72,,38,,,0.08,,-95.64,2560
247200,6480,,,95.72,,38,,,0.08,,-95.64,2564
247488,6484,,,95.72,,38,,,0.08,,-95.64,2568
248000,6515,7744,-3.892705086618662,95.72,0.0001,38,-0.6650873478502035,0.4624886065721512,0.08,0.05104911926900968,-95.64,2572
248544,6523,,,95.1,,38,,,0.09,,-95.01,2576
248960,6529,,,95.95,,38,,,0.07,,-95.88,2580
249280,6534,,,95.9,,38,,,0.07,,-95.83,2584
249440,6536,,,95.9,,38,,,0.07,,-95.83,2588
249824,6542,,,96.94,,38,,,0.05,,-96.89,2592
250304,6573,7808,-3.9239021614193916,96.94,0.0001,38,-0.5473417229950428,0.4595381887629628,0.05,0.0501872900640592,-96.89,2596
250656,6578,,,96.94,,38,,,0.05,,-96.89,2600
251008,6583,,,97.05,,38,,,0.05,,-97.0,2604
251744,6594,,,96.47,,38,,,0.06,,-96.41,2608
252000,6621,7872,-3.9556272886693478,96.47,0.0001,38,-0.43538302136585116,0.4566074605099857,0.06,0.0511694042943418,-96.41,2612
252224,6625,,,96.47,,38,,,0.06,,-96.41,2616
252608,6630,,,97.04,,38,,,0.05,,-96.99,2620
252928,6635,,,97.53,,38,,,0.04,,-97.49,2624
253440,6642,,,96.92,,38,,,0.05,,-96.87,2628
253824,6648,,,96.92,,38,,,0.05,,-96.87,2632
254144,6677,7936,-3.988048706203699,96.94,0.0001,38,-0.3306530425325036,0.45369560131803155,0.05,0.05026478716172278,-96.89,2636
254400,6681,,,96.47,,38,,,0.06,,-96.41,2640
254944,6688,,,96.61,,38,,,0.06,,-96.55,2644
255296,6694,,,96.49,,38,,,0.06,,-96.43,2648
255808,6701,,,96.49,,38,,,0.06,,-96.43,2652
256128,6730,8000,-4.020184598863125,96.49,0.0001,38,-0.2176095035392791,0.45080243796110153,0.06,0.05077702412381768,-96.43,2656
256608,6737,,,96.28,,38,,,0.07,,-96.21,2660
256800,6740,,,96.28,,38,,,0.07,,-96.21,2664
257344,6748,,,96.28,,38,,,0.07,,-96.21,2668
257600,6752,,,96.28,,38,,,0.07,,-96.21,2672
258144,6783,8064,-4.052212789654732,96.3,0.0001,38,-0.14115775395475794,0.44792756624519825,0.07,0.05464975209906697,-96.23,2676
258432,6787,,,96.3,,38,,,0.07,,-96.23,2680
258720,6792,,,96.85,,38,,,0.06,,-96.79,2684
259232,6799,,,96.85,,38,,,0.06,,-96.79,2688
259584,6804,,,96.22,,38,,,0.07,,-96.15,2692
259904,6809,,,96.22,,38,,,0.07,,-96.15,2696
260224,6838,8128,-4.084603197872639,95.67,0.0001,38,-0.020593145040038507,0.4450710155069828,0.08,0.051497950102202594,-95.59,2700
260672,6845,,,96.23,,38,,,0.07,,-96.16,2704
261344,6854,,,96.81,,38,,,0.06,,-96.75,2708
261632,6859,,,96.81,,38,,,0.06,,-96.75,2712
261920,6863,,,96.81,,38,,,0.06,,-96.75,2716
262432,6894,8192,-4.118250481784344,96.81,0.0001,38,0.11604315432487056,0.4422321831807494,0.06,0.05301142908865586,-96.75,2720
262784,6900,,,96.81,,38,,,0.06,,-96.75,2724
263104,6904,,,97.42,,38,,,0.05,,-97.37,2728
263328,6908,,,97.2,,38,,,0.05,,-97.15,2732
263744,6914,,,96.61,,38,,,0.06,,-96.55,2736
264192,6921,,,96.6,,38,,,0.06,,-96.54,2740
264544,6949,8256,-4.149511739611626,96.01,0.0001,38,0.2415639953687787,0.4394113030284643,0.07,0.05523199087474495,-95.94,2744
264832,6954,,,95.38,,38,,,0.08,,-95.3,2748
265120,6958,,,95.38,,38,,,0.08,,-95.3,2752
265728,6967,,,95.38,,38,,,0.08,,-95.3,2756
266208,6974,,,95.59,,38,,,0.07,,-95.52,2760
266400,7001,8320,-4.180512897670269,95.59,0.0001,38,0.3790673054754734,0.4366089180111885,0.07,0.05379820242524147,-95.52,2764
266688,7005,,,95.55,,38,,,0.07,,-95.48,2768
267392,7016,,,95.55,,38,,,0.07,,-95.48,2772
267744,7021,,,95.7,,38,,,0.07,,-95.63,2776
268000,7024,,,95.7,,38,,,0.07,,-95.63,2780
268224,7028,,,95.7,,38,,,0.07,,-95.63,2784
268832,7060,8384,-4.21356812864542,95.7,0.0001,38,0.4889666438102722,0.4338247235864401,0.07,0.05483958701370284,-95.63,2788
269408,7069,,,96.33,,38,,,0.06,,-96.27,2792
269600,7072,,,96.33,,38,,,0.06,,-96.27,2796
269888,7076,,,96.88,,38,,,0.05,,-96.83,2800
270176,7081,,,95.88,,38,,,0.07,,-95.81,2804
270688,7112,8448,-4.246126398444176,95.81,0.0001,38,0.6016946285963058,0.4310578959994018,0.07,0.05585551302647218,-95.74,2808
271104,7118,,,95.81,,38,,,0.07,,-95.74,2812
271296,7121,,,95.81,,38,,,0.07,,-95.74,2816
271840,7129,,,95.81,,38,,,0.07,,-95.74,2820
272576,7163,8512,-4.2789449989795685,95.36,0.0001,38,0.7011500326916575,0.42830828996375203,0.08,0.05737628892529756,-95.28,2824
272704,7165,,,95.07,,38,,,0.09,,-94.98,2828
