time/time_elapsed,time/fps,train/ent_coef,train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,train/n_updates,rollout/success_rate,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate
63239,9,,,585440,27.18,,0.94,,-26.24,,8484,
63241,9,,,585536,27.92,,0.94,,-26.98,,8488,
63243,9,,,585664,28.25,,0.94,,-27.31,,8492,
63396,9,0.16544612334109843,-6.517745159566402,585856,28.13,18304,0.94,6.3172119706869125,-27.19,0.32440511230379343,8496,0.0001
63397,9,,,585888,28.23,,0.94,,-27.29,,8500,
63398,9,,,585920,27.79,,0.95,,-26.84,,8504,
63399,9,,,585984,27.0,,0.96,,-26.04,,8508,
63402,9,,,586112,26.9,,0.96,,-25.94,,8512,
63403,9,,,586176,26.88,,0.96,,-25.92,,8516,
63408,9,,,586336,25.12,,0.97,,-24.15,,8520,
63409,9,,,586368,24.87,,0.97,,-23.9,,8524,
63409,9,,,586400,23.81,,0.98,,-22.83,,8528,
63412,9,,,586528,24.08,,0.98,,-23.1,,8532,
63413,9,,,586592,24.88,,0.97,,-23.91,,8536,
63416,9,,,586752,23.96,,0.99,,-22.97,,8540,
63420,9,,,586912,24.34,,0.99,,-23.35,,8544,
63420,9,,,586944,23.87,,0.99,,-22.88,,8548,
63423,9,,,587104,23.88,,0.99,,-22.89,,8552,
63425,9,,,587200,23.64,,0.99,,-22.65,,8556,
63429,9,,,587360,22.76,,0.99,,-21.77,,8560,
63430,9,,,587424,22.59,,0.99,,-21.6,,8564,
63432,9,,,587520,22.92,,0.99,,-21.93,,8568,
63435,9,,,587680,22.67,,0.99,,-21.68,,8572,
63591,9,0.16444574226625264,-6.54936295747757,587904,22.86,18368,0.99,6.3254763931035995,-21.87,0.32858047587797046,8576,0.0001
63592,9,,,587968,23.56,,0.99,,-22.57,,8580,
63595,9,,,588096,23.75,,0.99,,-22.76,,8584,
63597,9,,,588192,23.45,,0.99,,-22.46,,8588,
63599,9,,,588320,23.33,,0.99,,-22.34,,8592,
63601,9,,,588416,23.33,,0.99,,-22.34,,8596,
63603,9,,,588480,23.55,,0.99,,-22.56,,8600,
63604,9,,,588544,23.84,,0.99,,-22.85,,8604,
63608,9,,,588672,23.48,,0.99,,-22.49,,8608,
63611,9,,,588832,24.33,,0.98,,-23.35,,8612,
63612,9,,,588864,24.3,,0.98,,-23.32,,8616,
63613,9,,,588928,24.94,,0.98,,-23.96,,8620,
63616,9,,,589088,24.92,,0.98,,-23.94,,8624,
63618,9,,,589184,25.8,,0.97,,-24.83,,8628,
63620,9,,,589312,26.21,,0.97,,-25.24,,8632,
63622,9,,,589408,25.25,,0.98,,-24.27,,8636,
63623,9,,,589440,25.14,,0.98,,-24.16,,8640,
63626,9,,,589568,26.96,,0.95,,-26.01,,8644,
63629,9,,,589760,27.49,,0.95,,-26.54,,8648,
63631,9,,,589824,27.43,,0.95,,-26.48,,8652,
63784,9,0.16345027834177017,-6.5482170432806015,589920,27.56,18432,0.95,6.366154573857784,-26.61,0.3456342448480427,8656,0.0001
63786,9,,,589984,27.82,,0.95,,-26.87,,8660,
63788,9,,,590080,28.15,,0.95,,-27.2,,8664,
63792,9,,,590304,27.92,,0.95,,-26.97,,8668,
63795,9,,,590432,27.79,,0.95,,-26.84,,8672,
63798,9,,,590560,27.48,,0.95,,-26.53,,8676,
63800,9,,,590656,26.76,,0.95,,-25.81,,8680,
63803,9,,,590784,26.58,,0.95,,-25.63,,8684,
63803,9,,,590816,27.01,,0.95,,-26.06,,8688,
63808,9,,,590976,27.41,,0.95,,-26.46,,8692,
63809,9,,,591040,27.47,,0.95,,-26.52,,8696,
63812,9,,,591168,27.77,,0.95,,-26.82,,8700,
63814,9,,,591232,27.3,,0.95,,-26.35,,8704,
63817,9,,,591392,27.59,,0.95,,-26.64,,8708,
63818,9,,,591488,26.41,,0.96,,-25.45,,8712,
63819,9,,,591520,27.22,,0.95,,-26.27,,8716,
63822,9,,,591648,27.46,,0.95,,-26.51,,8720,
63823,9,,,591744,28.08,,0.95,,-27.13,,8724,
63826,9,,,591872,27.06,,0.96,,-26.1,,8728,
63978,9,0.16245886217802763,-6.560800805687904,591904,26.85,18496,0.96,6.407702334225178,-25.89,0.35901604406535625,8732,0.0001
63980,9,,,591968,26.6,,0.96,,-25.64,,8736,
63984,9,,,592160,26.35,,0.96,,-25.39,,8740,
63986,9,,,592256,24.89,,0.98,,-23.91,,8744,
63987,9,,,592320,24.75,,0.98,,-23.77,,8748,
63990,9,,,592448,24.74,,0.98,,-23.76,,8752,
63992,9,,,592544,25.21,,0.97,,-24.24,,8756,
63993,9,,,592576,25.2,,0.97,,-24.23,,8760,
63996,9,,,592768,24.97,,0.97,,-24.0,,8764,
63999,9,,,592896,25.05,,0.97,,-24.08,,8768,
64001,9,,,593024,24.98,,0.97,,-24.01,,8772,
64002,9,,,593056,25.0,,0.97,,-24.03,,8776,
64005,9,,,593216,26.0,,0.96,,-25.04,,8780,
64005,9,,,593248,25.82,,0.96,,-24.86,,8784,
64007,9,,,593344,25.06,,0.96,,-24.1,,8788,
64011,9,,,593440,25.33,,0.95,,-24.38,,8792,
64013,9,,,593536,25.13,,0.95,,-24.18,,8796,
64015,9,,,593632,25.77,,0.95,,-24.82,,8800,
64017,9,,,593696,25.84,,0.95,,-24.89,,8804,
64019,9,,,593792,26.76,,0.94,,-25.82,,8808,
64020,9,,,593888,26.73,,0.94,,-25.79,,8812,
64172,9,0.1614743049722165,-6.527578592300415,593952,25.62,18560,0.95,6.3515570387244225,-24.67,0.37708674650639296,8816,0.0001
64173,9,,,594016,25.45,,0.95,,-24.5,,8820,
64179,9,,,594208,24.79,,0.95,,-23.84,,8824,
64179,9,,,594240,24.68,,0.95,,-23.73,,8828,
64181,9,,,594336,24.48,,0.95,,-23.53,,8832,
64183,9,,,594400,24.57,,0.95,,-23.62,,8836,
64186,9,,,594528,25.62,,0.94,,-24.68,,8840,
64188,9,,,594656,25.17,,0.95,,-24.22,,8844,
64190,9,,,594720,25.24,,0.95,,-24.29,,8848,
64191,9,,,594784,25.04,,0.95,,-24.09,,8852,
64193,9,,,594880,25.36,,0.95,,-24.41,,8856,
64196,9,,,595040,24.76,,0.96,,-23.8,,8860,
64198,9,,,595104,25.11,,0.96,,-24.15,,8864,
64199,9,,,595168,25.21,,0.96,,-24.25,,8868,
64202,9,,,595296,25.23,,0.96,,-24.27,,8872,
64204,9,,,595392,25.21,,0.96,,-24.25,,8876,
64205,9,,,595424,24.19,,0.97,,-23.22,,8880,
64207,9,,,595552,23.59,,0.97,,-22.62,,8884,
64212,9,,,595712,23.64,,0.97,,-22.67,,8888,
64213,9,,,595744,24.02,,0.97,,-23.05,,8892,
64216,9,,,595904,23.16,,0.98,,-22.18,,8896,
64368,9,0.16049799439497292,-6.543996259570122,596000,22.1,18624,0.98,6.340936914086342,-21.12,0.37414229614660144,8900,0.0001
64370,9,,,596064,22.13,,0.98,,-21.15,,8904,
64372,9,,,596192,22.56,,0.98,,-21.58,,8908,
64374,9,,,596256,21.63,,0.99,,-20.64,,8912,
64375,9,,,596320,21.39,,0.99,,-20.4,,8916,
64380,9,,,596448,21.34,,0.99,,-20.35,,8920,
64381,9,,,596512,21.4,,0.99,,-20.41,,8924,
64383,9,,,596576,21.4,,0.99,,-20.41,,8928,
64385,9,,,596672,22.65,,0.98,,-21.67,,8932,
64386,9,,,596736,23.51,,0.97,,-22.54,,8936,
64387,9,,,596800,22.56,,0.98,,-21.58,,8940,
64389,9,,,596896,22.85,,0.97,,-21.88,,8944,
64392,9,,,597024,22.46,,0.97,,-21.49,,8948,
64393,9,,,597056,22.38,,0.97,,-21.41,,8952,
64396,9,,,597216,22.03,,0.97,,-21.06,,8956,
64397,9,,,597280,21.95,,0.97,,-20.98,,8960,
64399,9,,,597376,21.25,,0.97,,-20.28,,8964,
64403,9,,,597536,22.79,,0.95,,-21.84,,8968,
64404,9,,,597600,23.02,,0.95,,-22.07,,8972,
64407,9,,,597760,22.9,,0.95,,-21.95,,8976,
64410,9,,,597888,22.94,,0.95,,-21.99,,8980,
64411,9,,,597920,23.25,,0.95,,-22.3,,8984,
64415,9,,,598016,23.54,,0.95,,-22.59,,8988,
64567,9,0.15952621633186936,-6.538329213857651,598112,23.11,18688,0.95,6.317989252507687,-22.16,0.32907962473109365,8992,0.0001
64570,9,,,598240,23.84,,0.95,,-22.89,,8996,
64573,9,,,598400,23.65,,0.95,,-22.7,,9000,
64574,9,,,598432,24.75,,0.94,,-23.81,,9004,
64575,9,,,598528,24.49,,0.94,,-23.55,,9008,
64578,9,,,598624,24.28,,0.94,,-23.34,,9012,
64583,9,,,598848,25.07,,0.94,,-24.13,,9016,
64584,9,,,598880,25.14,,0.94,,-24.2,,9020,
64585,9,,,598944,25.92,,0.93,,-24.99,,9024,
64587,9,,,599040,26.75,,0.93,,-25.82,,9028,
64591,9,,,599232,25.71,,0.94,,-24.77,,9032,
64593,9,,,599328,24.88,,0.95,,-23.93,,9036,
64594,9,,,599392,24.87,,0.95,,-23.92,,9040,
64596,9,,,599456,24.43,,0.96,,-23.47,,9044,
64597,9,,,599520,24.81,,0.96,,-23.85,,9048,
64599,9,,,599584,25.01,,0.96,,-24.05,,9052,
64600,9,,,599680,25.05,,0.96,,-24.09,,9056,
64602,9,,,599776,26.3,,0.96,,-25.34,,9060,
64605,9,,,599904,26.19,,0.96,,-25.23,,9064,
64607,9,,,599968,24.57,,0.98,,-23.59,,9068,
64608,9,,,600032,25.09,,0.97,,-24.12,,9072,
64761,9,0.15856085042469203,-6.549917615950108,600128,24.97,18752,0.97,6.297678887844086,-24.0,0.33546879841014743,9076,0.0001
64763,9,,,600192,24.76,,0.97,,-23.79,,9080,
64766,9,,,600320,24.66,,0.97,,-23.69,,9084,
64767,9,,,600384,24.48,,0.97,,-23.51,,9088,
64769,9,,,600480,24.23,,0.97,,-23.26,,9092,
64769,9,,,600480,24.23,,0.97,,-23.26,,9096,
64771,9,,,600544,24.22,,0.97,,-23.25,,9100,
64774,9,,,600704,23.06,,0.98,,-22.08,,9104,
64775,9,,,600736,23.08,,0.98,,-22.1,,9108,
64777,9,,,600832,23.04,,0.98,,-22.06,,9112,
64778,9,,,600896,23.45,,0.97,,-22.48,,9116,
64780,9,,,600960,22.79,,0.97,,-21.82,,9120,
64783,9,,,601056,22.8,,0.97,,-21.83,,9124,
64786,9,,,601184,22.06,,0.97,,-21.09,,9128,
64788,9,,,601280,21.99,,0.97,,-21.02,,9132,
64789,9,,,601344,21.8,,0.97,,-20.83,,9136,
64792,9,,,601504,21.66,,0.97,,-20.69,,9140,
64795,9,,,601632,21.54,,0.97,,-20.57,,9144,
64796,9,,,601664,21.55,,0.97,,-20.58,,9148,
64799,9,,,601824,21.44,,0.97,,-20.47,,9152,
64802,9,,,601984,21.57,,0.97,,-20.6,,9156,
64804,9,,,602080,20.78,,0.97,,-19.81,,9160,
64805,9,,,602112,20.97,,0.97,,-20.0,,9164,
64958,9,0.15760340355336666,-6.513476833701134,602208,22.16,18816,0.96,6.284425720572472,-21.2,0.3359214044176042,9168,0.0001
64961,9,,,602336,21.9,,0.97,,-20.93,,9172,
64963,9,,,602432,21.91,,0.97,,-20.94,,9176,
64965,9,,,602496,22.11,,0.97,,-21.14,,9180,
64967,9,,,602592,21.88,,0.97,,-20.91,,9184,
64968,9,,,602656,21.71,,0.97,,-20.74,,9188,
64970,9,,,602784,21.97,,0.97,,-21.0,,9192,
64971,9,,,602816,21.77,,0.97,,-20.8,,9196,
64973,9,,,602912,21.86,,0.97,,-20.89,,9200,
64975,9,,,603008,21.95,,0.97,,-20.98,,9204,
64978,9,,,603136,22.04,,0.97,,-21.07,,9208,
64979,9,,,603200,21.88,,0.97,,-20.91,,9212,
64981,9,,,603296,22.91,,0.96,,-21.95,,9216,
64986,9,,,603488,22.19,,0.97,,-21.22,,9220,
64988,9,,,603552,22.38,,0.97,,-21.41,,9224,
64989,9,,,603616,22.4,,0.97,,-21.43,,9228,
64992,9,,,603744,23.89,,0.96,,-22.93,,9232,
64995,9,,,603904,24.33,,0.96,,-23.37,,9236,
64995,9,,,603936,24.58,,0.96,,-23.62,,9240,
64997,9,,,604000,24.48,,0.96,,-23.52,,9244,
64998,9,,,604064,24.2,,0.96,,-23.24,,9248,
65153,9,0.15665104775689542,-6.545738331973553,604256,24.17,18880,0.96,6.30911036580801,-23.21,0.32664365973323584,9252,0.0001
65154,9,,,604320,24.62,,0.95,,-23.67,,9256,
65156,9,,,604416,24.46,,0.95,,-23.51,,9260,
65157,9,,,604448,24.61,,0.95,,-23.66,,9264,
65161,9,,,604672,23.4,,0.96,,-22.44,,9268,
65164,9,,,604832,23.16,,0.96,,-22.2,,9272,
65165,9,,,604864,23.57,,0.96,,-22.61,,9276,
65168,9,,,604928,24.16,,0.96,,-23.2,,9280,
65169,9,,,604960,24.28,,0.96,,-23.32,,9284,
65172,9,,,605120,24.78,,0.96,,-23.82,,9288,
65174,9,,,605216,24.33,,0.96,,-23.37,,9292,
65176,9,,,605312,24.09,,0.96,,-23.13,,9296,
65178,9,,,605408,24.06,,0.96,,-23.1,,9300,
65181,9,,,605536,25.21,,0.95,,-24.26,,9304,
65183,9,,,605664,25.17,,0.95,,-24.22,,9308,
65184,9,,,605696,25.35,,0.95,,-24.4,,9312,
65186,9,,,605792,25.21,,0.96,,-24.25,,9316,
65188,9,,,605888,24.61,,0.97,,-23.64,,9320,
65190,9,,,605952,24.5,,0.97,,-23.53,,9324,
65190,9,,,605984,24.7,,0.97,,-23.73,,9328,
65194,9,,,606144,24.42,,0.98,,-23.44,,9332,
65347,9,0.15570231270976365,-6.551763109862804,606240,23.87,18944,0.98,6.274233162403107,-22.89,0.32821730012074113,9336,0.0001
65349,9,,,606304,23.82,,0.98,,-22.84,,9340,
65351,9,,,606432,24.72,,0.97,,-23.75,,9344,
65352,9,,,606464,25.63,,0.96,,-24.67,,9348,
65354,9,,,606560,25.35,,0.96,,-24.39,,9352,
65356,9,,,606656,24.97,,0.97,,-24.0,,9356,
65359,9,,,606784,25.27,,0.97,,-24.3,,9360,
65360,9,,,606816,25.12,,0.97,,-24.15,,9364,
65361,9,,,606880,25.11,,0.97,,-24.14,,9368,
65364,9,,,607040,25.18,,0.97,,-24.21,,9372,
65365,9,,,607072,24.61,,0.97,,-23.64,,9376,
65369,9,,,607232,23.82,,0.97,,-22.85,,9380,
65371,9,,,607296,23.63,,0.97,,-22.66,,9384,
65373,9,,,607424,23.45,,0.97,,-22.48,,9388,
65376,9,,,607552,23.49,,0.97,,-22.52,,9392,
65377,9,,,607616,23.53,,0.97,,-22.56,,9396,
65379,9,,,607680,24.04,,0.97,,-23.07,,9400,
65381,9,,,607776,22.82,,0.98,,-21.84,,9404,
65383,9,,,607872,23.39,,0.98,,-22.41,,9408,
65386,9,,,608032,23.31,,0.98,,-22.33,,9412,
65387,9,,,608096,22.94,,0.98,,-21.96,,9416,
65388,9,,,608160,22.58,,0.98,,-21.6,,9420,
65391,9,,,608256,22.7,,0.98,,-21.72,,9424,
65544,9,0.15476115280762315,-6.507978394627571,608384,22.71,19008,0.98,6.220909900963306,-21.73,0.32285630237311125,9428,0.0001
65547,9,,,608512,22.4,,0.98,,-21.42,,9432,
65548,9,,,608576,22.66,,0.98,,-21.68,,9436,
65550,9,,,608672,22.92,,0.98,,-21.94,,9440,
65551,9,,,608704,22.72,,0.98,,-21.74,,9444,
65555,9,,,608864,21.38,,1.0,,-20.38,,9448,
65558,9,,,608992,21.4,,1.0,,-20.4,,9452,
65560,9,,,609088,21.97,,1.0,,-20.97,,9456,
65562,9,,,609216,21.68,,1.0,,-20.68,,9460,
65564,9,,,609280,22.4,,0.99,,-21.41,,9464,
65565,9,,,609344,22.42,,0.99,,-21.43,,9468,
65566,9,,,609376,23.3,,0.98,,-22.32,,9472,
65568,9,,,609472,23.47,,0.98,,-22.49,,9476,
65570,9,,,609600,23.77,,0.98,,-22.79,,9480,
65572,9,,,609664,23.73,,0.98,,-22.75,,9484,
65574,9,,,609760,23.71,,0.98,,-22.73,,9488,
65575,9,,,609824,24.01,,0.98,,-23.03,,9492,
65579,9,,,610016,24.47,,0.98,,-23.49,,9496,
65581,9,,,610080,24.27,,0.98,,-23.29,,9500,
65582,9,,,610144,24.23,,0.98,,-23.25,,9504,
65584,9,,,610240,23.52,,0.98,,-22.54,,9508,
65587,9,,,610304,23.94,,0.98,,-22.96,,9512,
65738,9,0.1538290858734399,-6.518941938877106,610368,24.36,19072,0.98,6.199207738041878,-23.38,0.3367854761891067,9516,0.0001
65741,9,,,610528,25.31,,0.97,,-24.34,,9520,
65742,9,,,610560,25.25,,0.97,,-24.28,,9524,
65744,9,,,610624,25.34,,0.97,,-24.37,,9528,
65744,9,,,610656,24.97,,0.97,,-24.0,,9532,
65746,9,,,610720,24.07,,0.97,,-23.1,,9536,
65746,9,,,610720,24.07,,0.97,,-23.1,,9540,
65749,9,,,610848,23.95,,0.97,,-22.98,,9544,
65753,9,,,611040,23.58,,0.97,,-22.61,,9548,
65755,9,,,611104,23.56,,0.97,,-22.59,,9552,
65757,9,,,611168,22.69,,0.97,,-21.72,,9556,
65759,9,,,611264,22.69,,0.97,,-21.72,,9560,
65760,9,,,611328,21.93,,0.98,,-20.95,,9564,
65762,9,,,611392,22.01,,0.98,,-21.03,,9568,
65764,9,,,611488,20.87,,0.99,,-19.88,,9572,
65765,9,,,611552,20.72,,0.99,,-19.73,,9576,
65768,9,,,611680,20.48,,0.99,,-19.49,,9580,
65770,9,,,611808,21.07,,0.99,,-20.08,,9584,
65772,9,,,611872,21.63,,0.98,,-20.65,,9588,
65773,9,,,611904,21.07,,0.98,,-20.09,,9592,
65775,9,,,612000,21.1,,0.98,,-20.12,,9596,
65777,9,,,612096,20.83,,0.98,,-19.85,,9600,
65778,9,,,612160,20.91,,0.98,,-19.93,,9604,
65781,9,,,612288,20.66,,0.98,,-19.68,,9608,
65781,9,,,612320,20.65,,0.98,,-19.67,,9612,
65935,9,0.1529004422482103,-6.544714532792568,612416,20.03,19136,0.98,6.19396897405386,-19.05,0.3400024832226336,9616,0.0001
65938,9,,,612544,19.26,,0.99,,-18.27,,9620,
65939,9,,,612576,19.29,,0.99,,-18.3,,9624,
65942,9,,,612736,19.48,,0.99,,-18.49,,9628,
65943,9,,,612768,19.28,,0.99,,-18.29,,9632,
65945,9,,,612864,19.3,,0.99,,-18.31,,9636,
65948,9,,,612992,19.15,,0.99,,-18.16,,9640,
65952,9,,,613216,19.22,,0.99,,-18.23,,9644,
65954,9,,,613312,19.34,,0.99,,-18.35,,9648,
65954,9,,,613344,19.35,,0.99,,-18.36,,9652,
65958,9,,,613440,20.05,,0.99,,-19.06,,9656,
65962,9,,,613664,21.18,,0.99,,-20.19,,9660,
65963,9,,,613728,21.65,,0.99,,-20.66,,9664,
65964,9,,,613760,22.26,,0.98,,-21.28,,9668,
65967,9,,,613888,22.56,,0.98,,-21.58,,9672,
65969,9,,,613984,22.64,,0.98,,-21.66,,9676,
65971,9,,,614080,22.64,,0.98,,-21.66,,9680,
65973,9,,,614176,21.99,,0.98,,-21.01,,9684,
65977,9,,,614368,21.42,,0.99,,-20.43,,9688,
65977,9,,,614400,21.48,,0.99,,-20.49,,9692,
66132,9,0.1519743052776903,-6.524861864745617,614560,22.1,19200,0.99,6.1883780136704445,-21.11,0.36280998261645436,9696,0.0001
66132,9,,,614592,22.29,,0.99,,-21.3,,9700,
66134,9,,,614688,23.56,,0.98,,-22.58,,9704,
66137,9,,,614816,23.62,,0.98,,-22.64,,9708,
66138,9,,,614848,24.19,,0.98,,-23.21,,9712,
66143,9,,,615136,24.01,,0.98,,-23.03,,9716,
66145,9,,,615200,23.92,,0.98,,-22.94,,9720,
66147,9,,,615264,23.85,,0.98,,-22.87,,9724,
66149,9,,,615360,23.6,,0.98,,-22.62,,9728,
66152,9,,,615520,23.94,,0.98,,-22.96,,9732,
66155,9,,,615648,23.68,,0.98,,-22.7,,9736,
66156,9,,,615712,25.28,,0.97,,-24.31,,9740,
66158,9,,,615744,26.11,,0.96,,-25.15,,9744,
66161,9,,,615872,26.76,,0.96,,-25.8,,9748,
66163,9,,,616000,27.95,,0.96,,-26.99,,9752,
66165,9,,,616096,27.23,,0.96,,-26.27,,9756,
66167,9,,,616160,26.32,,0.96,,-25.36,,9760,
66168,9,,,616224,25.65,,0.96,,-24.69,,9764,
66170,9,,,616320,25.9,,0.96,,-24.94,,9768,
66323,9,0.15105839166790247,-6.510669469833374,616480,26.37,19264,0.95,6.183328032493591,-25.42,0.3392110471613705,9772,0.0001
66324,9,,,616544,26.52,,0.95,,-25.57,,9776,
66327,9,,,616608,26.47,,0.95,,-25.52,,9780,
66329,9,,,616704,26.99,,0.95,,-26.04,,9784,
66333,9,,,616896,26.78,,0.95,,-25.83,,9788,
66335,9,,,616992,26.99,,0.95,,-26.04,,9792,
66337,9,,,617088,26.58,,0.95,,-25.63,,9796,
66338,9,,,617152,25.79,,0.96,,-24.83,,9800,
66340,9,,,617216,25.23,,0.96,,-24.27,,9804,
66343,9,,,617408,25.82,,0.96,,-24.86,,9808,
66346,9,,,617504,25.17,,0.96,,-24.21,,9812,
66348,9,,,617600,25.05,,0.96,,-24.09,,9816,
66350,9,,,617696,25.31,,0.96,,-24.35,,9820,
66351,9,,,617760,26.39,,0.95,,-25.44,,9824,
66354,9,,,617920,27.02,,0.95,,-26.07,,9828,
66355,9,,,617984,27.55,,0.95,,-26.6,,9832,
66357,9,,,618080,27.56,,0.95,,-26.61,,9836,
66361,9,,,618176,26.05,,0.96,,-25.09,,9840,
66362,9,,,618208,25.36,,0.97,,-24.39,,9844,
66364,9,,,618304,25.07,,0.97,,-24.1,,9848,
66367,9,,,618464,24.53,,0.96,,-23.57,,9852,
66519,9,0.15014775842428207,-6.49960994720459,618560,24.92,19328,0.96,6.13114058226347,-23.96,0.34145750664174557,9856,0.0001
66521,9,,,618656,24.9,,0.96,,-23.94,,9860,
66522,9,,,618688,25.12,,0.96,,-24.16,,9864,
66528,9,,,618944,24.9,,0.96,,-23.94,,9868,
66531,9,,,619104,24.83,,0.96,,-23.87,,9872,
66532,9,,,619136,24.73,,0.96,,-23.77,,9876,
66534,9,,,619296,25.11,,0.96,,-24.15,,9880,
66538,9,,,619488,24.81,,0.96,,-23.85,,9884,
66539,9,,,619520,24.89,,0.96,,-23.93,,9888,
66541,9,,,619616,25.09,,0.96,,-24.13,,9892,
66543,9,,,619712,25.35,,0.96,,-24.39,,9896,
66545,9,,,619808,25.22,,0.96,,-24.26,,9900,
66548,9,,,619968,24.28,,0.96,,-23.32,,9904,
66550,9,,,620032,24.4,,0.96,,-23.44,,9908,
66552,9,,,620128,25.32,,0.95,,-24.37,,9912,
66553,9,,,620192,25.15,,0.95,,-24.2,,9916,
66556,9,,,620320,25.34,,0.95,,-24.39,,9920,
66558,9,,,620448,26.09,,0.94,,-25.15,,9924,
66713,9,0.14924275828525424,-6.509513169527054,620608,25.48,19392,0.94,6.14454972743988,-24.54,0.3394309706054628,9928,0.0001
66715,9,,,620736,25.1,,0.94,,-24.16,,9932,
66717,9,,,620800,25.17,,0.94,,-24.23,,9936,
66719,9,,,620928,25.63,,0.94,,-24.69,,9940,
66720,9,,,620992,25.95,,0.94,,-25.01,,9944,
66724,9,,,621152,26.32,,0.93,,-25.39,,9948,
66727,9,,,621280,25.66,,0.94,,-24.72,,9952,
66729,9,,,621344,26.59,,0.93,,-25.66,,9956,
66732,9,,,621440,27.58,,0.92,,-26.66,,9960,
66734,9,,,621536,28.19,,0.91,,-27.28,,9964,
66737,9,,,621696,28.26,,0.91,,-27.35,,9968,
66739,9,,,621792,27.65,,0.92,,-26.73,,9972,
66739,9,,,621824,27.69,,0.92,,-26.77,,9976,
66742,9,,,621920,27.48,,0.92,,-26.56,,9980,
66745,9,,,622080,27.44,,0.92,,-26.52,,9984,
66747,9,,,622208,27.86,,0.91,,-26.95,,9988,
66749,9,,,622336,27.72,,0.91,,-26.81,,9992,
66751,9,,,622400,27.89,,0.91,,-26.98,,9996,
66753,9,,,622560,27.91,,0.91,,-27.0,,10000,
66906,9,0.14834224642254412,-6.527997128665447,622688,27.99,19456,0.91,6.213024884462357,-27.08,0.3304287209175527,10004,0.0001
66908,9,,,622752,28.72,,0.91,,-27.81,,10008,
66909,9,,,622816,28.73,,0.92,,-27.81,,10012,
66914,9,,,622976,29.69,,0.92,,-28.77,,10016,
66915,9,,,623008,30.08,,0.91,,-29.17,,10020,
66918,9,,,623168,29.0,,0.92,,-28.08,,10024,
66919,9,,,623200,27.98,,0.93,,-27.05,,10028,
66922,9,,,623328,27.72,,0.93,,-26.79,,10032,
66923,9,,,623392,28.27,,0.93,,-27.34,,10036,
66926,9,,,623520,27.46,,0.93,,-26.53,,10040,
66928,9,,,623616,27.51,,0.93,,-26.58,,10044,
66929,9,,,623712,26.67,,0.94,,-25.73,,10048,
66931,9,,,623776,26.17,,0.94,,-25.23,,10052,
66933,9,,,623904,25.91,,0.94,,-24.97,,10056,
66935,9,,,624000,25.79,,0.94,,-24.85,,10060,
66938,9,,,624128,25.37,,0.95,,-24.42,,10064,
66940,9,,,624224,24.58,,0.96,,-23.62,,10068,
66943,9,,,624320,24.98,,0.96,,-24.02,,10072,
66947,9,,,624480,24.62,,0.96,,-23.66,,10076,
66949,9,,,624576,24.86,,0.96,,-23.9,,10080,
67102,9,0.14744709385558963,-6.507216960191727,624704,23.97,19520,0.97,6.192267961800098,-23.0,0.32389754755422473,10084,0.0001
67102,9,,,624736,24.26,,0.97,,-23.29,,10088,
67104,9,,,624832,25.17,,0.96,,-24.21,,10092,
67106,9,,,624896,26.03,,0.95,,-25.08,,10096,
67110,9,,,625088,26.18,,0.95,,-25.23,,10100,
67111,9,,,625152,26.33,,0.95,,-25.38,,10104,
67112,9,,,625184,26.31,,0.95,,-25.36,,10108,
67115,9,,,625248,25.54,,0.95,,-24.59,,10112,
67117,9,,,625344,24.98,,0.95,,-24.03,,10116,
67119,9,,,625440,25.25,,0.95,,-24.3,,10120,
67122,9,,,625600,25.28,,0.95,,-24.33,,10124,
67124,9,,,625696,25.33,,0.95,,-24.38,,10128,
67126,9,,,625760,25.25,,0.95,,-24.3,,10132,
67126,9,,,625792,25.26,,0.95,,-24.31,,10136,
67129,9,,,625920,25.26,,0.95,,-24.31,,10140,
67131,9,,,626048,25.4,,0.95,,-24.45,,10144,
67133,9,,,626144,25.41,,0.95,,-24.46,,10148,
67134,9,,,626176,25.47,,0.95,,-24.52,,10152,
67136,9,,,626240,24.56,,0.96,,-23.6,,10156,
67139,9,,,626400,24.41,,0.96,,-23.45,,10160,
67142,9,,,626528,24.33,,0.96,,-23.37,,10164,
67144,9,,,626624,24.48,,0.96,,-23.52,,10168,
67145,9,,,626656,24.25,,0.96,,-23.29,,10172,
67299,9,0.14655767125077546,-6.501616887748241,626752,24.24,19584,0.96,6.1365185379981995,-23.28,0.33433055551722646,10176,0.0001
67301,9,,,626880,24.14,,0.96,,-23.18,,10180,
67303,9,,,626976,24.38,,0.95,,-23.43,,10184,
67305,9,,,627072,24.09,,0.95,,-23.14,,10188,
67308,9,,,627168,23.32,,0.96,,-22.36,,10192,
67310,9,,,627328,22.51,,0.97,,-21.54,,10196,
67312,9,,,627392,22.59,,0.97,,-21.62,,10200,
67313,9,,,627456,22.99,,0.96,,-22.03,,10204,
67314,9,,,627488,23.53,,0.96,,-22.57,,10208,
67317,9,,,627648,23.38,,0.96,,-22.42,,10212,
67320,9,,,627808,24.22,,0.96,,-23.26,,10216,
67321,9,,,627872,22.51,,0.97,,-21.54,,10220,
67323,9,,,627968,22.98,,0.97,,-22.01,,10224,
