rollout/success_rate,train/ent_coef_loss,train/critic_loss,train/actor_loss,train/n_updates,time/time_elapsed,train/learning_rate,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,train/ent_coef,rollout/ep_len_mean
0.85,,,,,17842,,-42.01,4824,393696,22,,42.86
0.86,,,,,17845,,-40.63,4828,393792,22,,41.49
0.86,,,,,17849,,-40.16,4832,393920,22,,41.02
0.85,,,,,17855,,-40.81,4836,394176,22,,41.66
0.86,,,,,17859,,-39.89,4840,394304,22,,40.75
0.86,,,,,17863,,-39.93,4844,394496,22,,40.79
0.85,,,,,17868,,-40.15,4848,394688,22,,41.0
0.85,,,,,17877,,-40.86,4852,395040,22,,41.71
0.86,,,,,17879,,-40.3,4856,395136,22,,41.16
0.85,,,,,17882,,-41.03,4860,395232,22,,41.88
0.86,-5.445467509329319,0.13713052624370903,4.902707114815712,12352,17930,0.0001,-40.41,4864,395328,22,0.29438528837636113,41.27
0.86,,,,,17935,,-40.22,4868,395520,22,,41.08
0.86,,,,,17941,,-39.98,4872,395744,22,,40.84
0.85,,,,,17944,,-41.27,4876,395840,22,,42.12
0.84,,,,,17952,,-41.43,4880,396160,22,,42.27
0.84,,,,,17955,,-41.41,4884,396288,22,,42.25
0.86,,,,,17959,,-39.79,4888,396416,22,,40.65
0.86,,,,,17964,,-39.97,4892,396576,22,,40.83
0.85,,,,,17968,,-40.66,4896,396768,22,,41.51
0.84,,,,,17976,,-41.3,4900,397056,22,,42.14
0.85,,,,,17978,,-41.17,4904,397120,22,,42.02
0.85,,,,,17980,,-41.03,4908,397184,22,,41.88
0.86,-5.4514825493097305,0.13979200809262693,4.9271940514445305,12416,18031,0.0001,-41.2,4912,397376,22,0.2925724950619042,42.06
0.87,,,,,18036,,-40.84,4916,397568,22,,41.71
0.87,,,,,18039,,-40.69,4920,397696,22,,41.56
0.87,,,,,18043,,-40.5,4924,397824,22,,41.37
0.87,,,,,18046,,-40.51,4928,397952,22,,41.38
0.88,,,,,18048,,-39.61,4932,398048,22,,40.49
0.87,,,,,18053,,-40.22,4936,398240,22,,41.09
0.86,,,,,18056,,-40.78,4940,398336,22,,41.64
0.85,,,,,18059,,-41.13,4944,398464,22,,41.98
0.85,,,,,18063,,-41.36,4948,398624,22,,42.21
0.86,,,,,18066,,-40.37,4952,398720,22,,41.23
0.85,,,,,18071,,-41.29,4956,398880,22,,42.14
0.86,,,,,18074,,-40.69,4960,398976,22,,41.55
0.87,,,,,18077,,-39.76,4964,399104,22,,40.63
0.88,,,,,18081,,-38.9,4968,399232,22,,39.78
0.89,-5.460600212216377,0.14148794149514288,4.940306894481182,12480,18131,0.0001,-37.59,4972,399392,22,0.2907730331644416,38.48
0.89,,,,,18132,,-37.37,4976,399456,22,,38.26
0.9,,,,,18137,,-36.73,4980,399648,22,,37.63
0.89,,,,,18140,,-37.45,4984,399776,22,,38.34
0.9,,,,,18143,,-36.59,4988,399872,22,,37.49
0.9,,,,,18149,,-36.11,4992,400096,22,,37.01
0.91,,,,,18153,,-35.32,4996,400224,22,,36.23
0.91,,,,,18158,,-35.0,5000,400448,22,,35.91
0.92,,,,,18162,,-33.87,5004,400576,22,,34.79
0.91,,,,,18164,,-34.87,5008,400640,22,,35.78
0.91,,,,,18170,,-34.57,5012,400864,22,,35.48
0.91,,,,,18174,,-34.9,5016,400992,22,,35.81
0.9,,,,,18176,,-35.31,5020,401056,22,,36.21
0.91,,,,,18180,,-34.9,5024,401184,22,,35.81
0.91,,,,,18184,,-34.56,5028,401344,22,,35.47
0.91,,,,,18186,,-35.23,5032,401408,22,,36.14
0.91,-5.4655605629086494,0.1444439310580492,4.944838382303715,12544,18237,0.0001,-35.34,5036,401632,22,0.2889868007041514,36.25
0.93,,,,,18244,,-33.82,5040,401888,22,,34.75
0.94,,,,,18245,,-33.0,5044,401920,22,,33.94
0.94,,,,,18248,,-32.93,5048,402016,22,,33.87
0.94,,,,,18251,,-32.69,5052,402144,22,,33.63
0.94,,,,,18255,,-32.33,5056,402272,22,,33.27
0.94,,,,,18260,,-32.61,5060,402432,22,,33.55
0.94,,,,,18265,,-32.49,5064,402624,22,,33.43
0.94,,,,,18269,,-32.27,5068,402784,22,,33.21
0.94,,,,,18272,,-32.13,5072,402912,22,,33.07
0.93,,,,,18274,,-33.11,5076,402976,22,,34.04
0.93,,,,,18279,,-33.44,5080,403136,22,,34.37
0.93,,,,,18285,,-33.36,5084,403424,22,,34.29
0.93,-5.497830383479595,0.1450133144389838,4.984163351356983,12608,18334,0.0001,-33.39,5088,403520,22,0.28721173480153084,34.32
0.93,,,,,18339,,-33.66,5092,403712,22,,34.59
0.92,,,,,18342,,-34.26,5096,403808,22,,35.18
0.92,,,,,18346,,-33.84,5100,404000,22,,34.76
0.92,,,,,18350,,-34.04,5104,404160,22,,34.96
0.91,,,,,18354,,-34.73,5108,404288,22,,35.64
0.91,,,,,18363,,-34.19,5112,404640,22,,35.1
0.92,,,,,18366,,-33.36,5116,404800,22,,34.28
0.92,,,,,18368,,-33.29,5120,404864,22,,34.21
0.89,,,,,18374,,-35.45,5124,405120,22,,36.34
0.89,,,,,18375,,-35.63,5128,405152,22,,36.52
0.88,,,,,18380,,-35.96,5132,405312,22,,36.84
0.89,,,,,18382,,-34.87,5136,405376,22,,35.76
0.88,-5.521250508725643,0.14648726023733616,5.008884020149708,12672,18431,0.0001,-35.59,5140,405536,22,0.28544219490140676,36.47
0.89,,,,,18436,,-34.66,5144,405728,22,,35.55
0.88,,,,,18441,,-35.05,5148,405888,22,,35.93
0.87,,,,,18444,,-35.7,5152,406016,22,,36.57
0.86,,,,,18445,,-36.26,5156,406048,22,,37.12
0.87,,,,,18448,,-35.09,5160,406176,22,,35.96
0.86,,,,,18453,,-35.97,5164,406368,22,,36.83
0.86,,,,,18457,,-35.72,5168,406528,22,,36.58
0.85,,,,,18462,,-36.49,5172,406720,22,,37.34
0.85,,,,,18466,,-36.88,5176,406848,22,,37.73
0.84,,,,,18471,,-37.49,5180,407040,22,,38.33
0.85,,,,,18475,,-36.84,5184,407168,22,,37.69
0.84,,,,,18481,,-37.5,5188,407392,22,,38.34
0.84,-5.52680154889822,0.14488698984496295,5.041875913739204,12736,18533,0.0001,-37.25,5192,407648,21,0.28368407720699906,38.09
0.85,,,,,18536,,-36.83,5196,407776,21,,37.68
0.85,,,,,18538,,-37.34,5200,407840,21,,38.19
0.86,,,,,18545,,-37.0,5204,408096,22,,37.86
0.87,,,,,18547,,-35.98,5208,408192,22,,36.85
0.85,,,,,18551,,-37.43,5212,408320,22,,38.28
0.85,,,,,18554,,-37.82,5216,408448,22,,38.67
0.85,,,,,18559,,-37.67,5220,408640,22,,38.52
0.86,,,,,18563,,-37.47,5224,408768,22,,38.33
0.87,,,,,18565,,-36.37,5228,408864,22,,37.24
0.87,,,,,18566,,-36.95,5232,408896,22,,37.82
0.87,,,,,18570,,-37.56,5236,409056,22,,38.43
0.86,,,,,18575,,-38.36,5240,409248,22,,39.22
0.86,,,,,18580,,-38.47,5244,409440,22,,39.33
0.87,-5.565476223826408,0.15061426302418113,5.083652652800083,12800,18630,0.0001,-38.07,5248,409632,21,0.2819345509633422,38.94
0.87,,,,,18635,,-38.29,5252,409824,21,,39.16
0.88,,,,,18638,,-37.58,5256,409920,21,,38.46
0.89,,,,,18644,,-37.0,5260,410208,22,,37.89
0.89,,,,,18648,,-36.87,5264,410336,22,,37.76
0.88,,,,,18651,,-37.67,5268,410432,22,,38.55
0.89,,,,,18659,,-37.17,5272,410752,22,,38.06
0.9,,,,,18662,,-36.05,5276,410880,22,,36.95
0.89,,,,,18666,,-37.12,5280,411008,22,,38.01
0.88,,,,,18669,,-37.95,5284,411104,22,,38.83
0.89,,,,,18675,,-38.65,5288,411328,22,,39.54
0.89,,,,,18680,,-38.88,5292,411520,22,,39.77
0.88,,,,,18682,,-38.71,5296,411616,22,,39.59
0.88,-5.569076046347618,0.15326982154510915,5.108413934707642,12864,18730,0.0001,-38.5,5300,411712,21,0.28019345039501786,39.38
0.86,,,,,18736,,-39.86,5304,411968,21,,40.72
0.86,,,,,18740,,-39.88,5308,412096,21,,40.74
0.87,,,,,18743,,-39.21,5312,412256,21,,40.08
0.86,,,,,18748,,-39.65,5316,412416,21,,40.51
0.86,,,,,18754,,-40.01,5320,412640,22,,40.87
0.87,,,,,18760,,-38.77,5324,412896,22,,39.64
0.86,,,,,18764,,-39.13,5328,413056,22,,39.99
0.86,,,,,18769,,-39.27,5332,413248,22,,40.13
0.87,,,,,18773,,-38.45,5336,413376,22,,39.32
0.87,,,,,18777,,-38.97,5340,413504,22,,39.84
0.86,,,,,18779,,-40.39,5344,413600,22,,41.25
0.86,-5.582153290510178,0.1582870448473841,5.150000587105751,12928,18830,0.0001,-40.97,5348,413824,21,0.2784657678566873,41.83
0.86,,,,,18836,,-41.41,5352,414080,21,,42.27
0.86,,,,,18839,,-41.27,5356,414176,21,,42.13
0.87,,,,,18842,,-40.26,5360,414304,21,,41.13
0.87,,,,,18846,,-41.04,5364,414432,21,,41.91
0.87,,,,,18850,,-41.66,5368,414560,21,,42.53
0.87,,,,,18854,,-41.4,5372,414720,21,,42.27
0.86,,,,,18857,,-42.04,5376,414816,21,,42.9
0.87,,,,,18864,,-40.93,5380,415104,22,,41.8
0.87,,,,,18869,,-40.79,5384,415296,22,,41.66
0.86,,,,,18873,,-41.02,5388,415456,22,,41.88
0.85,,,,,18875,,-41.41,5392,415552,22,,42.26
0.86,-5.579654768109322,0.15833110036328435,5.16477307677269,12992,18927,0.0001,-40.51,5396,415808,21,0.27675200207158923,41.37
0.86,,,,,18935,,-40.97,5400,416160,21,,41.83
0.88,,,,,18939,,-39.42,5404,416288,21,,40.3
0.89,,,,,18943,,-38.45,5408,416416,21,,39.34
0.88,,,,,18948,,-39.35,5412,416608,21,,40.23
0.86,,,,,18954,,-40.78,5416,416864,21,,41.64
0.86,,,,,18957,,-40.68,5420,416960,21,,41.54
0.85,,,,,18959,,-41.49,5424,417024,21,,42.34
0.86,,,,,18968,,-41.57,5428,417440,22,,42.43
0.85,,,,,18971,,-41.81,5432,417536,22,,42.66
0.85,,,,,18973,,-42.18,5436,417600,22,,43.03
0.86,,,,,18975,,-40.1,5440,417664,22,,40.96
0.85,-5.5981888100504875,0.16032285196706653,5.205931201577187,13056,19027,0.0001,-40.59,5444,417888,21,0.27504855766892433,41.44
0.85,,,,,19029,,-39.64,5448,417952,21,,40.49
0.83,,,,,19031,,-41.58,5452,418016,21,,42.41
0.83,,,,,19035,,-41.58,5456,418176,21,,42.41
0.82,,,,,19040,,-42.22,5460,418336,21,,43.04
0.82,,,,,19046,,-41.82,5464,418592,21,,42.64
0.82,,,,,19049,,-41.75,5468,418720,21,,42.57
0.82,,,,,19052,,-41.6,5472,418816,21,,42.42
0.83,,,,,19056,,-40.84,5476,418976,21,,41.67
0.83,,,,,19060,,-40.74,5480,419168,21,,41.57
0.84,,,,,19067,,-39.76,5484,419392,21,,40.6
0.85,,,,,19071,,-38.75,5488,419552,21,,39.6
0.86,,,,,19074,,-38.5,5492,419680,22,,39.36
0.85,-5.59370993822813,0.16414787410758436,5.207741394639015,13120,19127,0.0001,-39.49,5496,419968,21,0.273359889164567,40.34
0.85,,,,,19136,,-39.87,5500,420320,21,,40.72
0.85,,,,,19141,,-39.65,5504,420576,21,,40.5
0.84,,,,,19144,,-40.53,5508,420672,21,,41.37
0.83,,,,,19147,,-41.28,5512,420768,21,,42.11
0.83,,,,,19152,,-41.33,5516,420960,21,,42.16
0.83,,,,,19156,,-41.64,5520,421088,21,,42.47
0.82,,,,,19163,,-42.81,5524,421376,21,,43.63
0.82,,,,,19164,,-41.94,5528,421440,21,,42.76
0.82,,,,,19168,,-41.62,5532,421568,21,,42.44
0.83,-5.615472227334976,0.1644975203089416,5.271152175962925,13184,19222,0.0001,-40.73,5536,421920,21,0.27168281748890877,41.56
0.82,,,,,19224,,-41.43,5540,421984,21,,42.25
0.83,,,,,19225,,-40.64,5544,422016,21,,41.47
0.83,,,,,19231,,-40.4,5548,422240,21,,41.23
0.82,,,,,19235,,-40.56,5552,422432,21,,41.38
0.82,,,,,19240,,-40.36,5556,422592,21,,41.18
0.83,,,,,19243,,-39.6,5560,422720,21,,40.43
0.82,,,,,19251,,-40.11,5564,423040,21,,40.93
0.83,,,,,19254,,-38.9,5568,423136,21,,39.73
0.82,,,,,19261,,-39.56,5572,423424,21,,40.38
0.8,,,,,19264,,-41.31,5576,423520,21,,42.11
0.8,,,,,19268,,-41.57,5580,423680,21,,42.37
0.81,,,,,19269,,-40.75,5584,423712,21,,41.56
0.79,,,,,19273,,-43.17,5588,423872,21,,43.96
0.77,-5.6368624940514565,0.17076142085716128,5.307771906256676,13248,19321,0.0001,-43.94,5592,423968,21,0.2700148611329496,44.71
0.78,,,,,19325,,-42.94,5596,424128,21,,43.72
0.78,,,,,19331,,-42.37,5600,424384,21,,43.15
0.78,,,,,19335,,-41.9,5604,424512,21,,42.68
0.78,,,,,19337,,-42.96,5608,424608,21,,43.74
0.79,,,,,19342,,-42.19,5612,424768,21,,42.98
0.81,,,,,19347,,-40.69,5616,424960,21,,41.5
0.8,,,,,19352,,-40.44,5620,425152,21,,41.24
0.82,,,,,19360,,-38.34,5624,425472,21,,39.16
0.83,,,,,19364,,-37.95,5628,425632,21,,38.78
0.82,,,,,19368,,-38.94,5632,425792,21,,39.76
0.81,,,,,19371,,-39.72,5636,425888,21,,40.53
0.81,,,,,19374,,-40.31,5640,425984,21,,41.12
0.82,-5.633323706686497,0.16341701592318714,5.338855296373367,13312,19426,0.0001,-39.66,5644,426272,21,0.26835484290495515,40.48
0.82,,,,,19431,,-40.19,5648,426432,21,,41.01
0.85,,,,,19435,,-37.67,5652,426592,21,,38.52
0.83,,,,,19439,,-39.45,5656,426720,21,,40.28
0.83,,,,,19441,,-39.42,5660,426816,21,,40.25
0.81,,,,,19448,,-40.77,5664,427072,21,,41.58
0.81,,,,,19449,,-40.67,5668,427104,21,,41.48
0.81,,,,,19454,,-41.25,5672,427296,21,,42.06
0.82,,,,,19459,,-40.46,5676,427488,21,,41.28
0.81,,,,,19460,,-41.5,5680,427552,21,,42.31
0.81,,,,,19463,,-41.47,5684,427648,21,,42.28
0.82,,,,,19465,,-40.49,5688,427744,21,,41.31
0.83,,,,,19470,,-39.0,5692,427936,21,,39.83
0.82,,,,,19473,,-39.99,5696,428032,21,,40.81
0.82,-5.643801145255566,0.16070520435459912,5.389954835176468,13376,19521,0.0001,-39.93,5700,428096,21,0.26670872000977397,40.75
0.82,,,,,19526,,-40.04,5704,428288,21,,40.86
0.82,,,,,19530,,-38.66,5708,428448,21,,39.48
0.84,,,,,19531,,-37.03,5712,428480,21,,37.87
0.84,,,,,19536,,-37.02,5716,428672,21,,37.86
0.85,,,,,19538,,-37.46,5720,428736,21,,38.31
0.85,,,,,19542,,-37.6,5724,428864,21,,38.45
0.85,,,,,19545,,-37.17,5728,428960,21,,38.02
0.85,,,,,19548,,-37.46,5732,429088,21,,38.31
0.86,,,,,19552,,-36.31,5736,429248,21,,37.17
0.87,,,,,19553,,-34.94,5740,429280,21,,35.81
0.87,,,,,19558,,-34.73,5744,429472,21,,35.6
0.87,,,,,19559,,-34.45,5748,429504,21,,35.32
0.87,,,,,19564,,-34.67,5752,429664,21,,35.54
0.88,,,,,19566,,-34.5,5756,429728,21,,35.38
0.87,,,,,19568,,-35.33,5760,429792,21,,36.2
0.88,,,,,19570,,-34.94,5764,429856,21,,35.82
0.9,,,,,19574,,-33.61,5768,429984,21,,34.51
0.91,-5.685118451714516,0.17583304457366467,5.441196896135807,13440,19626,0.0001,-32.33,5772,430240,21,0.2650713184848428,33.24
0.91,,,,,19630,,-31.91,5776,430400,21,,32.82
0.92,,,,,19631,,-31.07,5780,430432,21,,31.99
0.93,,,,,19634,,-30.37,5784,430560,21,,31.3
0.94,,,,,19637,,-29.7,5788,430656,21,,30.64
0.95,,,,,19640,,-28.94,5792,430752,21,,29.89
0.96,,,,,19645,,-28.26,5796,430976,21,,29.22
0.96,,,,,19646,,-28.22,5800,431040,21,,29.18
0.96,,,,,19649,,-28.72,5804,431136,21,,29.68
0.95,,,,,19650,,-29.41,5808,431168,21,,30.36
0.95,,,,,19654,,-29.5,5812,431264,21,,30.45
0.96,,,,,19660,,-28.53,5816,431520,21,,29.49
0.96,,,,,19664,,-27.41,5820,431648,21,,28.37
0.96,,,,,19668,,-27.39,5824,431776,21,,28.35
0.96,,,,,19669,,-27.74,5828,431808,21,,28.7
0.97,,,,,19673,,-26.51,5832,431968,21,,27.48
0.97,-5.6886404529213905,0.16757606365717947,5.423884570598602,13504,19723,0.0001,-26.66,5836,432160,21,0.26343938941136,27.63
0.97,,,,,19725,,-26.96,5840,432224,21,,27.93
0.97,,,,,19729,,-26.75,5844,432384,21,,27.72
0.95,,,,,19731,,-28.13,5848,432448,21,,29.08
0.95,,,,,19735,,-28.11,5852,432640,21,,29.06
0.94,,,,,19737,,-28.23,5856,432704,21,,29.17
0.96,,,,,19742,,-27.0,5860,432896,21,,27.96
0.96,,,,,19745,,-26.72,5864,432992,21,,27.68
0.96,,,,,19746,,-26.62,5868,433024,21,,27.58
0.96,,,,,19750,,-26.95,5872,433152,21,,27.91
0.95,,,,,19752,,-27.57,5876,433216,21,,28.52
0.95,,,,,19756,,-27.35,5880,433344,21,,28.3
0.95,,,,,19758,,-27.22,5884,433408,21,,28.17
0.95,,,,,19764,,-27.12,5888,433632,21,,28.07
0.95,,,,,19766,,-27.0,5892,433728,21,,27.95
0.94,,,,,19770,,-27.8,5896,433856,21,,28.74
0.94,,,,,19771,,-27.88,5900,433888,21,,28.82
0.93,,,,,19773,,-28.11,5904,433952,21,,29.04
0.93,,,,,19776,,-28.36,5908,434080,21,,29.29
0.92,-5.692236490547657,0.1742112988140434,5.433340564370155,13568,19825,0.0001,-29.15,5912,434208,21,0.2618200988508761,30.07
0.92,,,,,19830,,-29.29,5916,434400,21,,30.21
0.92,,,,,19831,,-29.29,5920,434432,21,,30.21
0.92,,,,,19833,,-29.29,5924,434496,21,,30.21
0.92,,,,,19835,,-28.85,5928,434592,21,,29.77
0.92,,,,,19838,,-29.16,5932,434688,21,,30.08
0.92,,,,,19839,,-29.38,5936,434720,21,,30.3
0.92,,,,,19843,,-29.16,5940,434880,21,,30.08
0.92,,,,,19848,,-29.44,5944,435040,21,,30.36
0.94,,,,,19850,,-27.69,5948,435104,21,,28.63
0.94,,,,,19852,,-27.47,5952,435168,21,,28.41
0.95,,,,,19856,,-26.62,5956,435296,21,,27.57
0.95,,,,,19858,,-26.37,5960,435392,21,,27.32
0.95,,,,,19862,,-26.37,5964,435520,21,,27.32
0.94,,,,,19864,,-27.11,5968,435584,21,,28.05
0.94,,,,,19866,,-26.8,5972,435648,21,,27.74
0.95,,,,,19869,,-25.98,5976,435744,21,,26.93
0.95,,,,,19872,,-26.09,5980,435872,21,,27.04
0.95,,,,,19875,,-26.55,5984,436000,21,,27.5
0.95,,,,,19880,,-26.67,5988,436192,21,,27.62
0.95,-5.710925258696079,0.17812231229618192,5.432885654270649,13632,19928,0.0001,-26.74,5992,436256,21,0.26021422585472465,27.69
0.96,,,,,19930,,-25.69,5996,436320,21,,26.65
0.96,,,,,19933,,-25.97,6000,436416,21,,26.93
0.98,,,,,19935,,-24.6,6004,436480,21,,25.58
0.99,,,,,19938,,-23.68,6008,436576,21,,24.67
0.99,,,,,19941,,-23.94,6012,436704,21,,24.93
0.99,,,,,19946,,-23.61,6016,436864,21,,24.6
0.99,,,,,19949,,-23.62,6020,436960,21,,24.61
0.99,,,,,19951,,-23.65,6024,437024,21,,24.64
0.99,,,,,19954,,-23.68,6028,437120,21,,24.67
0.99,,,,,19958,,-23.54,6032,437280,21,,24.53
0.99,,,,,19960,,-23.2,6036,437344,21,,24.19
0.99,,,,,19963,,-23.32,6040,437440,21,,24.31
0.98,,,,,19967,,-24.09,6044,437600,21,,25.07
0.98,,,,,19968,,-24.03,6048,437664,21,,25.01
0.98,,,,,19971,,-24.13,6052,437760,21,,25.11
0.98,,,,,19972,,-24.04,6056,437792,21,,25.02
0.98,,,,,19977,,-23.89,6060,437984,21,,24.87
0.98,,,,,19981,,-23.74,6064,438112,21,,24.72
0.99,,,,,19984,,-22.81,6068,438208,21,,23.8
0.99,-5.711075350642204,0.1720619664993137,5.429426833987236,13696,20033,0.0001,-23.25,6072,438336,21,0.25861415872350335,24.24
0.99,,,,,20035,,-23.27,6076,438432,21,,24.26
0.98,,,,,20038,,-23.98,6080,438496,21,,24.96
0.98,,,,,20044,,-23.48,6084,438752,21,,24.46
0.98,,,,,20046,,-23.54,6088,438816,21,,24.52
0.97,,,,,20048,,-24.2,6092,438880,21,,25.17
0.97,,,,,20051,,-23.89,6096,439008,21,,24.86
0.97,,,,,20056,,-23.73,6100,439232,21,,24.7
0.97,,,,,20060,,-23.81,6104,439360,21,,24.78
0.97,,,,,20062,,-23.95,6108,439456,21,,24.92
0.97,,,,,20064,,-23.88,6112,439520,21,,24.85
0.97,,,,,20068,,-24.03,6116,439648,21,,25.0
0.96,,,,,20071,,-24.98,6120,439776,21,,25.94
0.95,,,,,20076,,-25.65,6124,439936,21,,26.6
0.95,,,,,20077,,-26.4,6128,439968,21,,27.35
0.95,,,,,20080,,-27.19,6132,440096,21,,28.14
0.94,,,,,20084,,-27.88,6136,440192,21,,28.82
0.94,,,,,20085,,-28.0,6140,440256,21,,28.94
0.95,-5.720767982304096,0.17177563160657883,5.450885847210884,13760,20135,0.0001,-27.22,6144,440416,21,0.2570287808775902,28.17
0.95,,,,,20137,,-27.21,6148,440480,21,,28.16
0.94,,,,,20141,,-27.77,6152,440640,21,,28.71
0.94,,,,,20143,,-27.81,6156,440704,21,,28.75
0.94,,,,,20145,,-28.14,6160,440800,21,,29.08
0.94,,,,,20149,,-28.87,6164,440960,21,,29.81
0.94,,,,,20152,,-28.85,6168,441056,21,,29.79
0.94,,,,,20154,,-28.49,6172,441120,21,,29.43
0.94,,,,,20158,,-28.73,6176,441248,21,,29.67
0.95,,,,,20165,,-27.85,6180,441536,21,,28.8
0.95,,,,,20168,,-27.78,6184,441664,21,,28.73
0.95,,,,,20171,,-27.65,6188,441760,21,,28.6
0.96,,,,,20174,,-26.93,6192,441856,21,,27.89
0.95,,,,,20182,,-28.18,6196,442176,21,,29.13
0.95,-5.705745458602905,0.17491557612083852,5.442776553332806,13824,20233,0.0001,-28.2,6200,442400,21,0.25545559683814645,29.15
0.95,,,,,20236,,-27.93,6204,442496,21,,28.88
0.93,,,,,20245,,-29.36,6208,442880,21,,30.29
0.93,,,,,20247,,-29.52,6212,442944,21,,30.45
0.93,,,,,20250,,-29.82,6216,443040,21,,30.75
0.93,,,,,20254,,-29.97,6220,443168,21,,30.9
0.93,,,,,20261,,-30.03,6224,443456,21,,30.96
0.92,,,,,20265,,-30.78,6228,443616,21,,31.7
0.92,,,,,20266,,-29.93,6232,443648,21,,30.85
0.91,,,,,20268,,-30.6,6236,443712,21,,31.51
0.92,,,,,20273,,-29.8,6240,443904,21,,30.72
0.9,,,,,20275,,-31.37,6244,443968,21,,32.27
0.89,,,,,20281,,-33.36,6248,444192,21,,34.25
0.89,,,,,20286,,-33.44,6252,444384,21,,34.33
0.89,-5.7415198013186455,0.1796364807523787,5.465369023382664,13888,20333,0.0001,-33.25,6256,444448,21,0.25389410415664315,34.14
0.89,,,,,20337,,-33.85,6260,444608,21,,34.74
0.88,,,,,20342,,-34.14,6264,444832,21,,35.02
0.87,,,,,20346,,-35.0,6268,444960,21,,35.87
0.87,,,,,20350,,-35.11,6272,445120,21,,35.98
0.86,,,,,20354,,-36.01,6276,445248,21,,36.87
0.86,,,,,20360,,-36.11,6280,445472,21,,36.97
0.85,,,,,20362,,-37.27,6284,445536,21,,38.12
0.84,,,,,20365,,-38.08,6288,445664,21,,38.92
0.84,,,,,20369,,-37.97,6292,445792,21,,38.81
0.85,,,,,20375,,-37.41,6296,446048,21,,38.26
0.85,,,,,20379,,-37.24,6300,446208,21,,38.09
0.84,,,,,20383,,-38.1,6304,446368,21,,38.94
0.86,-5.717227466404438,0.17328450758941472,5.458300061523914,13952,20433,0.0001,-36.1,6308,446528,21,0.2523416616022587,36.96
0.86,,,,,20437,,-36.07,6312,446688,21,,36.93
0.85,,,,,20440,,-36.44,6316,446784,21,,37.29
0.84,,,,,20443,,-36.96,6320,446880,21,,37.8
0.83,,,,,20447,,-37.77,6324,447040,21,,38.6
0.84,,,,,20453,,-36.91,6328,447264,21,,37.75
0.84,,,,,20458,,-36.43,6332,447456,21,,37.27
0.84,,,,,20461,,-36.52,6336,447552,21,,37.36
0.82,,,,,20463,,-38.2,6340,447616,21,,39.02
0.84,,,,,20465,,-36.82,6344,447680,21,,37.66
0.85,,,,,20468,,-35.41,6348,447776,21,,36.26
0.83,,,,,20472,,-37.0,6352,447904,21,,37.83
0.83,,,,,20474,,-37.13,6356,448000,21,,37.96
0.83,,,,,20477,,-36.4,6360,448128,21,,37.23
0.82,,,,,20482,,-36.9,6364,448288,21,,37.72
0.84,,,,,20484,,-35.4,6368,448352,21,,36.24
0.84,,,,,20488,,-35.13,6372,448512,21,,35.97
0.85,-5.759139694273472,0.1828086746390909,5.514551997184753,14016,20536,0.0001,-34.51,6376,448576,21,0.25079962238669395,35.36
0.85,,,,,20538,,-34.55,6380,448640,21,,35.4
0.86,,,,,20540,,-33.68,6384,448704,21,,34.54
0.86,,,,,20545,,-34.33,6388,448896,21,,35.19
0.85,,,,,20546,,-35.14,6392,448960,21,,35.99
0.85,,,,,20551,,-34.6,6396,449152,21,,35.45
0.85,,,,,20555,,-34.76,6400,449248,21,,35.61
0.86,,,,,20560,,-33.67,6404,449440,21,,34.53
0.86,,,,,20560,,-33.67,6408,449440,21,,34.53
0.86,,,,,20564,,-33.71,6412,449600,21,,34.57
0.87,,,,,20567,,-32.75,6416,449696,21,,33.62
0.91,,,,,20572,,-29.55,6420,449888,21,,30.46
0.91,,,,,20574,,-29.31,6424,449952,21,,30.22
0.91,,,,,20577,,-29.67,6428,450080,21,,30.58
0.92,,,,,20581,,-29.38,6432,450208,21,,30.3
0.92,,,,,20585,,-29.28,6436,450336,21,,30.2
0.94,,,,,20589,,-28.21,6440,450496,21,,29.15
0.94,-5.77975308150053,0.18433711607940495,5.536469027400017,14080,20637,0.0001,-28.41,6444,450592,21,0.2492616530507803,29.35
0.95,,,,,20641,,-27.14,6448,450720,21,,28.09
0.96,,,,,20643,,-26.25,6452,450784,21,,27.21
0.96,,,,,20645,,-26.17,6456,450848,21,,27.13
0.96,,,,,20650,,-26.12,6460,451040,21,,27.08
0.96,,,,,20653,,-26.34,6464,451136,21,,27.3
0.95,,,,,20655,,-27.0,6468,451232,21,,27.95
0.95,,,,,20658,,-26.96,6472,451360,21,,27.91
0.95,,,,,20662,,-26.38,6476,451488,21,,27.33
0.95,,,,,20667,,-26.19,6480,451680,21,,27.14
0.94,,,,,20668,,-26.92,6484,451712,21,,27.86
0.93,,,,,20670,,-27.18,6488,451776,21,,28.11
0.94,,,,,20673,,-26.9,6492,451872,21,,27.84
0.94,,,,,20676,,-26.9,6496,451968,21,,27.84
0.94,,,,,20678,,-27.08,6500,452032,21,,28.02
0.94,,,,,20683,,-26.96,6504,452224,21,,27.9
0.93,,,,,20688,,-27.88,6508,452384,21,,28.81
0.93,,,,,20690,,-27.76,6512,452448,21,,28.69
0.93,,,,,20693,,-27.83,6516,452576,21,,28.76
0.93,-5.75927122682333,0.17972260620445013,5.535931505262852,14144,20741,0.0001,-27.93,6520,452640,21,0.24773635203018785,28.86
0.91,,,,,20744,,-29.75,6524,452800,21,,30.66
