rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/success_rate,train/ent_coef
97.25,6645,,22,,,1512,-97.19,148352,,,0.06,
97.97,6653,,22,,,1516,-97.92,148704,,,0.05,
97.97,6659,,22,,,1520,-97.92,148928,,,0.05,
97.97,6664,,22,,,1524,-97.92,149120,,,0.05,
97.97,6670,,22,,,1528,-97.92,149376,,,0.05,
97.39,6735,-2.3427801579236984,22,4672,0.0001,1532,-97.33,150272,0.08484124933602288,-7.5110673904418945,0.06,0.6287956619635224
98.03,6740,,22,,,1536,-97.98,150464,,,0.05,
97.93,6745,,22,,,1540,-97.88,150656,,,0.05,
97.93,6756,,22,,,1544,-97.88,151136,,,0.05,
97.93,6814,-2.3746348582208157,22,4736,0.0001,1548,-97.88,151744,0.08362926944391802,-7.335968092083931,0.05,0.6247845031321049
98.45,6820,,22,,,1552,-98.41,151968,,,0.04,
97.44,6827,,22,,,1556,-97.38,152288,,,0.06,
97.44,6831,,22,,,1560,-97.38,152416,,,0.06,
97.18,6838,,22,,,1564,-97.11,152704,,,0.07,
97.36,6856,,22,,,1568,-97.3,153536,,,0.06,
96.95,6909,-2.407401714473963,22,4800,0.0001,1572,-96.89,153856,0.08698476565768942,-7.162404350936413,0.06,0.6207991419360042
96.57,6919,,22,,,1576,-96.5,154304,,,0.07,
96.57,6929,,22,,,1580,-96.5,154752,,,0.07,
96.57,6937,,22,,,1584,-96.5,155104,,,0.07,
96.57,6942,,22,,,1588,-96.5,155328,,,0.07,
96.57,6949,,22,,,1592,-96.5,155616,,,0.07,
96.57,7001,-2.43901464343071,22,4864,0.0001,1596,-96.5,155904,0.0815438476856798,-6.992038726806641,0.07,0.6168389758095145
96.57,7020,,22,,,1600,-96.5,156736,,,0.07,
96.57,7027,,22,,,1604,-96.5,157056,,,0.07,
95.86,7036,,22,,,1608,-95.78,157440,,,0.08,
95.86,7040,,22,,,1612,-95.78,157568,,,0.08,
95.86,7101,-2.4719419218599796,22,4928,0.0001,1616,-95.78,158304,0.07939767953939736,-6.834656469523907,0.08,0.6129044573754072
95.86,7107,,22,,,1620,-95.78,158528,,,0.08,
95.86,7111,,22,,,1624,-95.78,158720,,,0.08,
95.86,7117,,22,,,1628,-95.78,158976,,,0.08,
96.44,7184,-2.5042247474193573,22,4992,0.0001,1632,-96.37,159936,0.08272782998392358,-6.679407685995102,0.07,0.6089943656697869
97.02,7192,,22,,,1636,-96.96,160256,,,0.06,
97.02,7200,,22,,,1640,-96.96,160640,,,0.06,
97.02,7204,,22,,,1644,-96.96,160768,,,0.06,
96.89,7220,,22,,,1648,-96.83,161504,,,0.06,
96.89,7222,,22,,,1652,-96.83,161568,,,0.06,
97.9,7275,-2.536926504224539,22,5056,0.0001,1656,-97.86,161888,0.0747316136257723,-6.512180261313915,0.04,0.6051089959219098
97.9,7282,,22,,,1660,-97.86,162176,,,0.04,
98.16,7302,,22,,,1664,-98.13,163136,,,0.03,
98.16,7310,,22,,,1668,-98.13,163456,,,0.03,
98.16,7320,,22,,,1672,-98.13,163840,,,0.03,
99.16,7368,-2.5675075985491276,22,5120,0.0001,1676,-99.15,163968,0.0733151751337573,-6.349043011665344,0.01,0.6012492580339313
99.16,7384,,22,,,1680,-99.15,164704,,,0.01,
99.16,7386,,22,,,1684,-99.15,164768,,,0.01,
98.55,7394,,22,,,1688,-98.53,165088,,,0.02,
98.55,7399,,22,,,1692,-98.53,165312,,,0.02,
98.55,7465,-2.6009238474071026,22,5184,0.0001,1696,-98.53,166272,0.07459165016189218,-6.191634647548199,0.02,0.597414581105113
98.55,7472,,22,,,1700,-98.53,166528,,,0.02,
97.7,7478,,22,,,1704,-97.66,166752,,,0.04,
98.17,7486,,22,,,1708,-98.13,167104,,,0.04,
98.17,7500,,22,,,1712,-98.13,167744,,,0.04,
98.17,7505,,22,,,1716,-98.13,167936,,,0.04,
97.59,7555,-2.632613133639097,22,5248,0.0001,1720,-97.54,168128,0.073675079154782,-6.024762444198132,0.05,0.5936039527878165
97.59,7562,,22,,,1724,-97.54,168416,,,0.05,
96.85,7570,,22,,,1728,-96.79,168736,,,0.06,
96.52,7588,,22,,,1732,-96.45,169536,,,0.07,
95.98,7592,,22,,,1736,-95.9,169728,,,0.08,
95.98,7598,,22,,,1740,-95.9,169984,,,0.08,
95.98,7652,-2.665564652532339,22,5312,0.0001,1744,-95.9,170336,0.07182590407319367,-5.859795495867729,0.08,0.5898178927600384
95.2,7666,,22,,,1748,-95.1,170944,,,0.1,
95.33,7672,,22,,,1752,-95.23,171168,,,0.1,
94.78,7678,,22,,,1756,-94.67,171424,,,0.11,
94.78,7686,,22,,,1760,-94.67,171776,,,0.11,
94.78,7751,-2.697246078401804,22,5376,0.0001,1764,-94.67,172672,0.06976676278281957,-5.698970757424831,0.11,0.5860551549121737
94.78,7756,,22,,,1768,-94.67,172864,,,0.11,
94.42,7764,,22,,,1772,-94.3,173184,,,0.12,
94.42,7771,,22,,,1776,-94.3,173504,,,0.12,
94.42,7781,,22,,,1780,-94.3,173952,,,0.12,
94.42,7836,-2.7299222573637962,22,5440,0.0001,1784,-94.3,174368,0.07061996264383197,-5.539405673742294,0.12,0.582317360676825
95.03,7843,,22,,,1788,-94.92,174624,,,0.11,
95.03,7851,,22,,,1792,-94.92,174976,,,0.11,
95.03,7871,,22,,,1796,-94.92,175872,,,0.11,
95.03,7876,,22,,,1800,-94.92,176064,,,0.11,
96.12,7929,-2.762262549251318,22,5504,0.0001,1804,-96.04,176384,0.06788487615995109,-5.383753769099712,0.08,0.5786027824506164
95.65,7936,,22,,,1808,-95.56,176672,,,0.09,
94.93,7939,,22,,,1812,-94.83,176768,,,0.1,
94.72,7952,,22,,,1816,-94.61,177344,,,0.11,
95.3,7960,,22,,,1820,-95.2,177696,,,0.1,
95.3,7968,,22,,,1824,-95.2,178016,,,0.1,
95.47,8021,-2.7939466945827007,22,5568,0.0001,1828,-95.37,178336,0.06683255807729438,-5.227251164615154,0.1,0.5749123906716704
95.8,8039,,22,,,1832,-95.71,179200,,,0.09,
96.34,8046,,22,,,1836,-96.26,179456,,,0.08,
96.34,8055,,22,,,1840,-96.26,179840,,,0.08,
96.34,8058,,22,,,1844,-96.26,179968,,,0.08,
96.38,8114,-2.8267523795366287,22,5632,0.0001,1848,-96.31,180416,0.06600883655482903,-5.0782111287117,0.07,0.5712458286434412
96.38,8122,,22,,,1852,-96.3,180768,,,0.08,
96.93,8128,,22,,,1856,-96.86,181024,,,0.07,
96.93,8139,,22,,,1860,-96.86,181504,,,0.07,
96.05,8152,,22,,,1864,-95.96,182048,,,0.09,
95.43,8207,-2.858650054782629,22,5696,0.0001,1868,-95.33,182464,0.06659694173140451,-4.927101619541645,0.1,0.5676020532846451
95.19,8213,,22,,,1872,-95.09,182656,,,0.1,
95.19,8223,,22,,,1876,-95.09,183104,,,0.1,
95.19,8231,,22,,,1880,-95.09,183424,,,0.1,
95.19,8243,,22,,,1884,-95.09,183904,,,0.1,
95.19,8248,,22,,,1888,-95.09,184128,,,0.1,
95.11,8306,-2.8912560306489468,22,5760,0.0001,1892,-95.01,184704,0.0648129559122026,-4.773692883551121,0.1,0.563981806859374
95.11,8318,,22,,,1896,-95.01,185248,,,0.1,
95.11,8328,,22,,,1900,-95.01,185664,,,0.1,
95.11,8333,,22,,,1904,-95.01,185856,,,0.1,
95.33,8343,,22,,,1908,-95.23,186304,,,0.1,
96.05,8345,,22,,,1912,-95.96,186368,,,0.09,
96.26,8404,-2.923568621277809,22,5824,0.0001,1916,-96.18,186944,0.06371704139746726,-4.627900272607803,0.08,0.5603839959949255
96.26,8413,,22,,,1920,-96.18,187328,,,0.08,
96.26,8426,,22,,,1924,-96.18,187904,,,0.08,
96.83,8483,-2.9554748609662056,22,5888,0.0001,1928,-96.76,188448,0.061813853681087494,-4.474357612431049,0.07,0.556809788569808
96.69,8492,,22,,,1932,-96.61,188800,,,0.08,
96.69,8497,,22,,,1936,-96.61,188960,,,0.08,
96.69,8509,,22,,,1940,-96.61,189504,,,0.08,
96.69,8510,,22,,,1944,-96.61,189568,,,0.08,
97.43,8524,,22,,,1948,-97.36,190144,,,0.07,
97.43,8578,-2.9881403520703316,22,5952,0.0001,1952,-97.37,190528,0.06128632859326899,-4.329258345067501,0.06,0.5532584032043815
97.43,8591,,22,,,1956,-97.37,191104,,,0.06,
96.8,8595,,22,,,1960,-96.73,191264,,,0.07,
97.76,8610,,22,,,1964,-97.71,191936,,,0.05,
97.76,8615,,22,,,1968,-97.71,192096,,,0.05,
98.36,8625,,22,,,1972,-98.32,192512,,,0.04,
98.36,8675,-3.02004174888134,22,6016,0.0001,1976,-98.32,192736,0.05836948286741972,-4.1787958815693855,0.04,0.5497292689979076
98.36,8688,,22,,,1980,-98.32,193344,,,0.04,
98.23,8697,,22,,,1984,-98.19,193696,,,0.04,
98.07,8701,,22,,,1988,-98.02,193824,,,0.05,
98.15,8715,,22,,,1992,-98.1,194464,,,0.05,
97.75,8775,-3.052784714847803,22,6080,0.0001,1996,-97.69,195136,0.05929187859874219,-4.022314574569464,0.06,0.5462229643017054
97.75,8778,,22,,,2000,-97.69,195264,,,0.06,
97.75,8783,,22,,,2004,-97.69,195456,,,0.06,
97.63,8794,,22,,,2008,-97.57,195904,,,0.06,
97.63,8796,,22,,,2012,-97.57,195968,,,0.06,
96.95,8857,-3.085228458046913,22,6144,0.0001,2016,-96.88,196704,0.05916138464817777,-3.8821941614151,0.07,0.5427383771166205
96.95,8864,,22,,,2020,-96.88,196992,,,0.07,
96.39,8877,,22,,,2024,-96.31,197536,,,0.08,
96.39,8888,,22,,,2028,-96.31,198048,,,0.08,
95.97,8895,,22,,,2032,-95.89,198336,,,0.08,
95.52,8899,,22,,,2036,-95.43,198496,,,0.09,
95.52,8954,-3.117500852793455,22,6208,0.0001,2040,-95.43,198912,0.05789352807914838,-3.727987390011549,0.09,0.5392761817201972
95.25,8959,,22,,,2044,-95.15,199104,,,0.1,
95.25,8971,,22,,,2048,-95.15,199648,,,0.1,
95.25,8984,,22,,,2052,-95.15,200192,,,0.1,
95.88,9040,-3.149595431983471,22,6272,0.0001,2056,-95.79,200736,0.05743373173754662,-3.58286751806736,0.09,0.5358360707759857
95.88,9051,,22,,,2060,-95.79,201248,,,0.09,
96.42,9057,,22,,,2064,-96.34,201536,,,0.08,
96.42,9061,,22,,,2068,-96.34,201696,,,0.08,
96.28,9066,,22,,,2072,-96.19,201920,,,0.09,
96.28,9075,,22,,,2076,-96.19,202304,,,0.09,
96.28,9148,-3.182327650487423,22,6336,0.0001,2080,-96.19,202848,0.05529681587358937,-3.436213407665491,0.09,0.5324175832793117
96.06,9158,,22,,,2084,-95.96,203296,,,0.1,
96.22,9170,,22,,,2088,-96.13,203904,,,0.09,
96.22,9182,,22,,,2092,-96.13,204448,,,0.09,
96.22,9188,,22,,,2096,-96.13,204736,,,0.09,
96.62,9236,-3.21443098410964,22,6400,0.0001,2100,-96.54,204896,0.05582383897854015,-3.2876498959958553,0.08,0.5290208384394646
95.94,9240,,22,,,2104,-95.85,205056,,,0.09,
96.31,9248,,22,,,2108,-96.23,205440,,,0.08,
96.31,9251,,22,,,2112,-96.23,205568,,,0.08,
96.99,9266,,22,,,2116,-96.92,206304,,,0.07,
96.99,9323,-3.2474048398435116,22,6464,0.0001,2120,-96.92,206944,0.054776093107648194,-3.135817151516676,0.07,0.5256456406787038
97.17,9331,,22,,,2124,-97.1,207296,,,0.07,
96.95,9344,,22,,,2128,-96.87,207936,,,0.08,
97.51,9347,,22,,,2132,-97.44,208032,,,0.07,
97.96,9350,,22,,,2136,-97.9,208160,,,0.06,
97.96,9360,,22,,,2140,-97.9,208640,,,0.06,
98.23,9363,,22,,,2144,-98.18,208768,,,0.05,
98.23,9422,-3.279196549206972,22,6528,0.0001,2148,-98.18,209504,0.05432164022931829,-2.9909629076719284,0.05,0.5222919695079327
97.58,9430,,22,,,2152,-97.52,209824,,,0.06,
97.58,9440,,22,,,2156,-97.52,210336,,,0.06,
97.58,9452,,22,,,2160,-97.52,210912,,,0.06,
96.96,9501,-3.3120015375316143,22,6592,0.0001,2164,-96.89,211136,0.053462255164049566,-2.845701102167368,0.07,0.5189596647396684
96.96,9505,,22,,,2168,-96.89,211296,,,0.07,
97.1,9514,,22,,,2172,-97.04,211712,,,0.06,
97.1,9518,,22,,,2176,-97.04,211904,,,0.06,
96.53,9532,,22,,,2180,-96.46,212544,,,0.07,
96.21,9540,,22,,,2184,-96.14,212896,,,0.07,
96.21,9602,-3.343523882329464,22,6656,0.0001,2188,-96.14,213504,0.05350190697936341,-2.7029734142124653,0.07,0.5156486183404922
96.21,9611,,22,,,2192,-96.14,213856,,,0.07,
96.21,9622,,22,,,2196,-96.14,214336,,,0.07,
96.21,9626,,22,,,2200,-96.14,214464,,,0.07,
96.89,9631,,22,,,2204,-96.83,214656,,,0.06,
96.89,9686,-3.3760557137429714,22,6720,0.0001,2208,-96.83,215104,0.051558479957748204,-2.5744278728961945,0.06,0.5123592019081116
96.89,9700,,22,,,2212,-96.83,215744,,,0.06,
96.89,9709,,22,,,2216,-96.83,216096,,,0.06,
96.58,9719,,22,,,2220,-96.51,216544,,,0.07,
96.96,9727,,22,,,2224,-96.9,216896,,,0.06,
97.18,9783,-3.40783978626132,22,6784,0.0001,2228,-97.13,217408,0.05267475318396464,-2.4456674680113792,0.05,0.5090908231213689
97.18,9790,,22,,,2232,-97.13,217664,,,0.05,
97.18,9795,,22,,,2236,-97.13,217856,,,0.05,
96.61,9806,,22,,,2240,-96.55,218304,,,0.06,
96.44,9818,,22,,,2244,-96.37,218848,,,0.07,
96.44,9824,,22,,,2248,-96.37,219104,,,0.07,
96.56,9881,-3.4407382905483246,22,6848,0.0001,2252,-96.49,219616,0.05239377549150959,-2.3085739351809025,0.07,0.5058435052633286
96.56,9889,,22,,,2256,-96.49,219936,,,0.07,
95.93,9901,,22,,,2260,-95.85,220448,,,0.08,
96.55,9909,,22,,,2264,-96.48,220800,,,0.07,
96.55,9913,,22,,,2268,-96.48,220928,,,0.07,
96.55,9971,-3.4726957716047764,22,6912,0.0001,2272,-96.48,221504,0.051137365226168185,-2.166522730141878,0.07,0.5026164576411247
96.55,9978,,22,,,2276,-96.48,221824,,,0.07,
97.12,9989,,22,,,2280,-97.06,222304,,,0.06,
97.79,10001,,22,,,2284,-97.74,222816,,,0.05,
97.79,10008,,22,,,2288,-97.74,223136,,,0.05,
97.79,10065,-3.504783172160387,22,6976,0.0001,2292,-97.74,223648,0.05057516443775967,-2.036844238638878,0.05,0.4994101272895932
97.79,10073,,22,,,2296,-97.74,224000,,,0.05,
97.79,10077,,22,,,2300,-97.74,224128,,,0.05,
97.79,10090,,22,,,2304,-97.74,224704,,,0.05,
97.77,10096,,22,,,2308,-97.71,224960,,,0.06,
97.17,10152,-3.5365471690893173,22,7040,0.0001,2312,-97.1,225440,0.050170106114819646,-1.901073757559061,0.07,0.4962249440141022
97.17,10161,,22,,,2316,-97.1,225824,,,0.07,
97.48,10172,,22,,,2320,-97.42,226304,,,0.06,
97.48,10180,,22,,,2324,-97.42,226656,,,0.06,
97.48,10191,,22,,,2328,-97.42,227136,,,0.06,
97.48,10196,,22,,,2332,-97.42,227296,,,0.06,
98.05,10255,-3.569717675447464,22,7104,0.0001,2336,-98.0,227904,0.050561420095618814,-1.7670511547476053,0.05,0.49305968452244997
98.05,10260,,22,,,2340,-98.0,228160,,,0.05,
98.22,10271,,22,,,2344,-98.18,228640,,,0.04,
98.22,10281,,22,,,2348,-98.18,229024,,,0.04,
98.53,10337,-3.601423505693674,22,7168,0.0001,2352,-98.49,229504,0.04955271468497813,-1.6321036834269762,0.04,0.48991445172578096
98.53,10341,,22,,,2356,-98.49,229696,,,0.04,
99.16,10355,,22,,,2360,-99.13,230336,,,0.03,
99.16,10360,,22,,,2364,-99.13,230496,,,0.03,
99.16,10374,,22,,,2368,-99.13,231104,,,0.03,
99.16,10380,,22,,,2372,-99.13,231360,,,0.03,
99.16,10435,-3.6336707808077335,22,7232,0.0001,2376,-99.13,231840,0.04997438925784081,-1.5024490430951118,0.03,0.48678946075960994
99.16,10445,,22,,,2380,-99.13,232224,,,0.03,
99.16,10455,,22,,,2384,-99.13,232704,,,0.03,
98.44,10459,,22,,,2388,-98.4,232832,,,0.04,
98.44,10471,,22,,,2392,-98.4,233312,,,0.04,
98.44,10523,-3.664670180529356,22,7296,0.0001,2396,-98.4,233664,0.04845569276949391,-1.3638511188328266,0.04,0.48368487833067775
98.44,10533,,22,,,2400,-98.4,234080,,,0.04,
98.44,10540,,22,,,2404,-98.4,234368,,,0.04,
98.46,10555,,22,,,2408,-98.43,235008,,,0.03,
99.06,10564,,22,,,2412,-99.04,235424,,,0.02,
98.47,10616,-3.6961283273994923,22,7360,0.0001,2416,-98.44,235744,0.04861038998933509,-1.218781966716051,0.03,0.48060108069330454
98.47,10622,,22,,,2420,-98.44,236000,,,0.03,
98.47,10633,,22,,,2424,-98.44,236448,,,0.03,
98.47,10642,,22,,,2428,-98.44,236832,,,0.03,
98.47,10648,,22,,,2432,-98.44,237056,,,0.03,
98.47,10659,,22,,,2436,-98.44,237568,,,0.03,
97.93,10719,-3.729159265756607,22,7424,0.0001,2440,-97.89,238208,0.050116939877625555,-1.0648405570536852,0.04,0.47753671696409583
97.93,10727,,22,,,2444,-97.89,238560,,,0.04,
97.45,10734,,22,,,2448,-97.4,238816,,,0.05,
97.45,10740,,22,,,2452,-97.4,239104,,,0.05,
97.67,10745,,22,,,2456,-97.63,239296,,,0.04,
97.67,10806,-3.7599959671497345,22,7488,0.0001,2460,-97.63,240000,0.04991733538918197,-0.9094900013878942,0.04,0.47449233941733837
97.67,10810,,22,,,2464,-97.63,240128,,,0.04,
97.11,10822,,22,,,2468,-97.06,240704,,,0.05,
97.11,10836,,22,,,2472,-97.06,241344,,,0.05,
97.11,10890,-3.7913228422403336,22,7552,0.0001,2476,-97.06,241696,0.05214181687915698,-0.7603464052081108,0.05,0.47146778088063
97.11,10898,,22,,,2480,-97.06,242016,,,0.05,
97.11,10904,,22,,,2484,-97.06,242304,,,0.05,
97.83,10909,,22,,,2488,-97.79,242496,,,0.04,
97.27,10918,,22,,,2492,-97.22,242912,,,0.05,
96.97,10927,,22,,,2496,-96.91,243264,,,0.06,
96.28,10937,,22,,,2500,-96.21,243680,,,0.07,
96.28,10993,-3.8225093595683575,22,7616,0.0001,2504,-96.21,244160,0.052201323909685016,-0.6071219518780708,0.07,0.46846310747787356
96.28,11003,,22,,,2508,-96.21,244640,,,0.07,
95.27,11011,,22,,,2512,-95.18,244960,,,0.09,
95.86,11017,,22,,,2516,-95.78,245216,,,0.08,
95.86,11024,,22,,,2520,-95.78,245504,,,0.08,
95.86,11078,-3.853058520704508,22,7680,0.0001,2524,-95.78,245920,0.052442150306887925,-0.4531020508147776,0.08,0.46547824004665017
95.86,11089,,22,,,2528,-95.78,246400,,,0.08,
95.86,11099,,22,,,2532,-95.78,246880,,,0.08,
95.67,11107,,22,,,2536,-95.58,247200,,,0.09,
95.67,11167,-3.8859328851103783,22,7744,0.0001,2540,-95.58,247840,0.053259241627529263,-0.2889750935137272,0.09,0.4625130142085254
96.21,11174,,22,,,2544,-96.13,248160,,,0.08,
96.16,11180,,22,,,2548,-96.08,248416,,,0.08,
95.59,11184,,22,,,2552,-95.5,248544,,,0.09,
95.59,11192,,22,,,2556,-95.5,248896,,,0.09,
95.59,11202,,22,,,2560,-95.5,249312,,,0.09,
95.59,11212,,22,,,2564,-95.5,249728,,,0.09,
95.59,11269,-3.9159437529742718,22,7808,0.0001,2568,-95.5,250304,0.052909170801285654,-0.1313357426552102,0.09,0.45956653309985995
95.06,11284,,22,,,2572,-94.96,250944,,,0.1,
95.06,11292,,22,,,2576,-94.96,251296,,,0.1,
95.06,11298,,22,,,2580,-94.96,251520,,,0.1,
94.42,11301,,22,,,2584,-94.31,251616,,,0.11,
94.42,11308,,22,,,2588,-94.31,251904,,,0.11,
94.98,11362,-3.947557281702757,22,7872,0.0001,2592,-94.88,252320,0.05352693982422352,0.018412939476547763,0.1,0.45663979928940535
95.28,11374,,22,,,2596,-95.19,252832,,,0.09,
95.36,11384,,22,,,2600,-95.27,253280,,,0.09,
95.36,11446,-3.977980565279722,22,7936,0.0001,2604,-95.27,254048,0.053395631606690586,0.1643799653975293,0.09,0.453731931746006
95.36,11454,,22,,,2608,-95.27,254400,,,0.09,
96.37,11460,,22,,,2612,-96.3,254624,,,0.07,
96.37,11465,,22,,,2616,-96.3,254816,,,0.07,
95.84,11470,,22,,,2620,-95.76,255008,,,0.08,
95.29,11476,,22,,,2624,-95.2,255232,,,0.09,
95.29,11487,,22,,,2628,-95.2,255712,,,0.09,
95.29,11543,-4.007366217672825,22,8000,0.0001,2632,-95.2,256192,0.05127344705397263,0.30564542789943516,0.09,0.4508438245393336
94.88,11552,,22,,,2636,-94.79,256544,,,0.09,
94.23,11571,,22,,,2640,-94.13,257408,,,0.1,
94.23,11578,,22,,,2644,-94.13,257728,,,0.1,
94.76,11584,,22,,,2648,-94.67,257952,,,0.09,
94.8,11586,,22,,,2652,-94.71,258048,,,0.09,
94.8,11638,-4.035878226161003,22,8064,0.0001,2656,-94.71,258304,0.04987267346587032,0.44418333237990737,0.09,0.44797579385340214
94.8,11648,,22,,,2660,-94.71,258720,,,0.09,
93.58,11655,,22,,,2664,-93.47,259008,,,0.11,
93.75,11663,,22,,,2668,-93.64,259360,,,0.11,
93.71,11674,,22,,,2672,-93.6,259840,,,0.11,
92.65,11735,-4.0653359815478325,22,8128,0.0001,2676,-92.52,260544,0.05036159959854558,0.5726090800017118,0.13,0.4451279123313725
91.4,11739,,22,,,2680,-91.25,260704,,,0.15,
92.04,11749,,22,,,2684,-91.9,261120,,,0.14,
92.04,11751,,22,,,2688,-91.9,261216,,,0.14,
91.26,11755,,22,,,2692,-91.11,261344,,,0.15,
91.26,11768,,22,,,2696,-91.11,261920,,,0.15,
91.87,11819,-4.095594845712185,22,8192,0.0001,2700,-91.73,262208,0.04897711973171681,0.7103160098195076,0.14,0.44229867216199636
90.65,11827,,22,,,2704,-90.49,262528,,,0.16,
89.49,11836,,22,,,2708,-89.31,262880,,,0.18,
89.49,11853,,22,,,2712,-89.31,263712,,,0.18,
89.49,11858,,22,,,2716,-89.31,263904,,,0.18,
89.59,11865,,22,,,2720,-89.41,264192,,,0.18,
89.37,11916,-4.123359225690365,22,8256,0.0001,2724,-89.19,264416,0.050975174992345273,0.8397899391129613,0.18,0.439488563220948
88.68,11923,,22,,,2728,-88.49,264704,,,0.19,
88.67,11935,,22,,,2732,-88.48,265280,,,0.19,
89.27,11943,,22,,,2736,-89.09,265632,,,0.18,
89.32,11948,,22,,,2740,-89.14,265824,,,0.18,
88.91,11954,,22,,,2744,-88.72,266080,,,0.19,
88.11,12015,-4.15005898475647,22,8320,0.0001,2748,-87.9,266784,0.048195539391599596,0.9587512463331223,0.21,0.43669895827770233
88.5,12022,,22,,,2752,-88.29,267040,,,0.21,
87.95,12027,,22,,,2756,-87.73,267264,,,0.22,
86.74,12034,,22,,,2760,-86.5,267584,,,0.24,
87.96,12042,,22,,,2764,-87.74,267904,,,0.22,
87.4,12096,-4.180139534175396,22,8384,0.0001,2768,-87.17,268320,0.04729751904960722,1.0879839221015573,0.23,0.4339284924790263
87.6,12104,,22,,,2772,-87.37,268608,,,0.23,
87.06,12110,,22,,,2776,-86.82,268864,,,0.24,
88.89,12119,,22,,,2780,-88.68,269280,,,0.21,
88.89,12138,,22,,,2784,-88.68,270144,,,0.21,
88.35,12189,-4.2101172879338264,22,8448,0.0001,2788,-88.13,270400,0.04649559286190197,1.2096367478370667,0.22,0.43117562821134925
88.75,12194,,22,,,2792,-88.53,270560,,,0.22,
88.71,12202,,22,,,2796,-88.49,270944,,,0.22,
88.66,12207,,22,,,2800,-88.44,271136,,,0.22,
88.62,12217,,22,,,2804,-88.4,271584,,,0.22,
89.78,12223,,22,,,2808,-89.58,271840,,,0.2,
89.06,12228,,22,,,2812,-88.84,272032,,,0.22,
87.76,12283,-4.238722428679466,22,8512,0.0001,2816,-87.52,272448,0.04752735112560913,1.3280612640082836,0.24,0.42844119388610125
86.91,12293,,22,,,2820,-86.66,272896,,,0.25,
87.18,12308,,22,,,2824,-86.93,273600,,,0.25,
87.87,12310,,22,,,2828,-87.63,273696,,,0.24,
87.28,12314,,22,,,2832,-87.03,273824,,,0.25,
86.78,12325,,22,,,2836,-86.51,274272,,,0.27,
87.38,12327,,22,,,2840,-87.12,274336,,,0.26,
86.17,12387,-4.268301174044609,22,8576,0.0001,2844,-85.89,275040,0.047340697376057506,1.44596335478127,0.28,0.4257244640029967
86.93,12392,,22,,,2848,-86.67,275232,,,0.26,
86.45,12399,,22,,,2852,-86.19,275552,,,0.26,
86.45,12409,,22,,,2856,-86.18,275968,,,0.27,
87.0,12417,,22,,,2860,-86.73,276320,,,0.27,
87.1,12473,-4.29665494710207,22,8640,0.0001,2864,-86.83,276800,0.04822822997812182,1.5591609813272953,0.27,0.42302569234743714
87.1,12476,,22,,,2868,-86.83,276928,,,0.27,
86.88,12485,,22,,,2872,-86.61,277344,,,0.27,
87.61,12491,,22,,,2876,-87.35,277600,,,0.26,
86.47,12505,,22,,,2880,-86.19,278208,,,0.28,
85.93,12509,,22,,,2884,-85.64,278336,,,0.29,
86.47,12564,-4.325867176055908,22,8704,0.0001,2888,-86.19,278752,0.04711462091654539,1.6713356133550406,0.28,0.4203449827618897
86.85,12573,,22,,,2892,-86.58,279200,,,0.27,
86.56,12582,,22,,,2896,-86.28,279552,,,0.28,
86.69,12593,,22,,,2900,-86.4,280000,,,0.29,
87.27,12597,,22,,,2904,-86.99,280192,,,0.28,
86.79,12654,-4.352147363126278,22,8768,0.0001,2908,-86.51,280704,0.049068684165831655,1.7825809866189957,0.28,0.41768179181963205
87.43,12664,,22,,,2912,-87.16,281184,,,0.27,
87.82,12671,,22,,,2916,-87.55,281440,,,0.27,
89.01,12674,,22,,,2920,-88.76,281536,,,0.25,
89.01,12689,,22,,,2924,-88.76,282208,,,0.25,
88.29,12695,,22,,,2928,-88.03,282432,,,0.26,
88.35,12747,-4.38245315849781,22,8832,0.0001,2932,-88.09,282784,0.048875873908400536,1.8869588114321232,0.26,0.41503662802278996
87.28,12752,,22,,,2936,-87.01,282976,,,0.27,
87.28,12758,,22,,,2940,-87.01,283200,,,0.27,
88.27,12766,,22,,,2944,-88.02,283552,,,0.25,
88.94,12784,,22,,,2948,-88.7,284384,,,0.24,
89.82,12792,,22,,,2952,-89.6,284672,,,0.22,
89.75,12848,-4.409596532583237,22,8896,0.0001,2956,-89.53,285248,0.0492142325383611,1.993477700278163,0.22,0.41240893211215734
90.41,12857,,22,,,2960,-90.21,285600,,,0.2,
91.26,12866,,22,,,2964,-91.08,285984,,,0.18,
91.26,12871,,22,,,2968,-91.08,286144,,,0.18,
92.01,12877,,22,,,2972,-91.84,286400,,,0.17,
91.58,12882,,22,,,2976,-91.4,286592,,,0.18,
92.23,12942,-4.4418803453445435,22,8960,0.0001,2980,-92.06,287264,0.04850501922192052,2.10769871994853,0.17,0.4097983343526721
92.07,12950,,22,,,2984,-91.9,287616,,,0.17,
92.07,12957,,22,,,2988,-91.9,287872,,,0.17,
90.83,12969,,22,,,2992,-90.63,288416,,,0.2,
91.16,12978,,22,,,2996,-90.97,288768,,,0.19,
91.25,13032,-4.4674829095602036,22,9024,0.0001,3000,-91.07,289184,0.048577030072920024,2.207120630890131,0.18,0.4072035541757941
91.25,13036,,22,,,3004,-91.07,289344,,,0.18,
